245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A study of the King County (Washington) rural library district."			"Dobb, Bartley."	"M.A."	"University of Washington"		"931021s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"140 leaves"			"29162928"
"Peers and the House of Commons."			"Dong, Bruce Y."	"M.A."	"University of Washington"		"890526s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19769675"
"Japan in the United Nations on the issues of nuclear weapons."			"Edington, Robert Van,1935-"	"Ph. D."	"University of Washington"		"890609s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"263 leaves"			"19840297"
"The work of the United Nations in the advancement of women status."			"Ford, Anna Sun."	"M.A."	"University of Washington"		"890622s1959\\\\xx\\\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19909295"
"Dialectical historicism and the terror in Chinese communism."			"Frame, William Verner,1938-"	"Ph. D."	"University of Washington"		"890523s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"385 leaves"		"http://hdl.handle.net/1773/10758;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7008454"	"19750310"
"The politics of the sea:"	"a study of lawmaking by conference."		"Friedheim, Robert L."	"Ph. D."	"University of Washington"		"890803s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"316 leaves"			"20121234"
"A case study in institutional aspects of foreign policy making"	"the American policy toward Germany from 1942 to 1945."		"Giere, Eggert William,1924-"	"Ph. D."	"University of Washington"		"890804s1958\\\\xx\\\\\\\bm\\\000\0\eng\d"	"219, [1] leaf"			"20124300"
"Computer simulation of voting behavior and decision making processes within the General Assembly of the United Nations."			"Grandquis, Douglas Jon."	"M.A."	"University of Washington"		"890505s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19659503"
"Parks and recreation in the Seattle Metropolitan Area"	"a study of policy development and administration."		"Haas, Garland A.,1919-"	"Ph. D."	"University of Washington"		"890606s1958\\\\xx\ab\\\\bm\\\000\0\eng\d"	"345, [1] leaf"			"19823216"
"Soviet Party politics, 1933-1953: control of the Regional Party organizations during the period of the ""cult of personality."""			"Hahn, Werner G."	"M.A."	"University of Washington"		"890622s1961\\\\xx\b\\\\\bm\\\000\0\eng\d"	"211 leaves"			"19908923"
"Gandhi - the individual and the state."			"Hanusm Jerome Jay."	"M.A."	"University of Washington"		"890622s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19908687"
"Change, process and democratic theory"	"some urban questions,"	"by Robert Boone Hawkins, Jr."	"Hawkins, Robert Boone,1941-"	"Ph. D."	"University of Washington"		"890504s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"290 leaves"			"19653019"
"Issues and politics"	"an exploration in policy-motivated political behavior."		"Hetrick, Carl Chester,1937-"	"Ph. D."	"University of Washington"		"890526s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"241 leaves"			"19768053"
"The juristic philosophy of Justice Cardozo:"	"a study in mediation,"	"by Henry Marvin Holland, Jr."	"Holland, Henry Marvin,1925-"	"Ph. D."	"University of Washington"		"890613s1958\\\\xx\\\\\\\bm\\\000\0\eng\d"	"242, [1] leaf"		"http://hdl.handle.net/1773/10761;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:5802137"	"19861816"
"Selected national policies regarding European military integration, 1945-1955."			"Holland, Vance M.,1929-"	"Ph. D."	"University of Washington"		"890626s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"341 leaves"			"19924283"
"James Madison and religious freedom."			"Hone, Michael C."	"M.A."	"University of Washington"		"890626s1960\\\\xx\\\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19924257"
"Teilhard de Chardin and the vision of the scientific state"	"a critical evaluation."		"Hopps, Donald Wallace."	"Ph. D."	"University of Washington"		"890526s1969\\\\xx\\\\\\\m\\\\000\0\eng\d"	"169 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7008460"	"19768104"
"Japanese Supreme Court; judicial decision making analysis."			"Itoh, Hiroshi."	"Ph. D."	"University of Washington"		"890617s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"251 leaves"			"19884517"
"An analysis of the Legislative Council of the State of Washington as it reflects on the legislative process and interim politics."			"Julnes, Ralph E."	"M.A."	"University of Washington"		"890714s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"20008165"
"Arthur Koestler's quest for political absolutes."			"Keim, Arthur."	"M.A."	"University of Washington"		"890526s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"53 leaves"			"19769316"
"International air law and Soviet interpretation of aerial sovereignty: a survey."			"Kranidas, Evans."	"M.A."	"University of Washington"		"890526s1959\\\\xx\\\\\\\bm\\\000\0\eng\d"	"116 leaves"			"19769224"
"United States Army civil affairs policy"	"an attempt to discover its predictable ingredients."		"Kyre, Martin T.,1928-"	"Ph. D."	"University of Washington"		"890622s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"251 leaves"			"19909843"
"The United Nations in Somaliland."			"LaCugna, Charles S.,1914-"	"Ph. D."	"University of Washington"		"890622s1960\\\\xx\a\\\\\bm\\\000\0\eng\d"	"341, [1] leaf"			"19910206"
"Congressional variables and presidential leadership."			"Leavel, Willard Hayden,1927-"	"Ph. D."	"University of Washington"		"890622s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"367 leaves"			"19909797"
"A non-parametric causal inference model for analyzing the relation of bureaucratic development to political development."			"Lee, Lawrence Keith,1933-"	"Ph. D."	"University of Washington"		"890617s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"386 leaves"			"19884533"
"United Nation's expanded programme of technical assistance: its organization and administration."			"Lee, Sang Hoon."	"M.A."	"University of Washington"		"890622s1960\\\\xx\\\\\\\bm\\\000\0\eng\d"	"198 leaves"			"19908975"
"Politics and authority"	"a reconsideration."		"Levesque, Ronald Clifford,1941-"	"Ph. D."	"University of Washington"		"890517s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"187 leaves"			"19719917"
"Functional theory and the study of public administration."			"Lyden, Fremont J."	"Ph. D."	"University of Washington"		"930728s1960\\\\xx\\\\\\\bm\\\000\0\eng\d"	"256 pages"			"28531977"
"The role of international economic assistance programs in economic and political change in Central America."			"McCamant, John Frederick,1933-"	"Ph. D."	"University of Washington"		"890711s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"456 leaves"			"19989389"
"Precinct politics."	"(A case study of Pierce County, Washington)."		"McCourt, David A."	"M.A."	"University of Washington"		"890710s1958\\\\xx\\\\\\\bm\\\000\0\eng\d"	"82, [2] leaves"			"19986569"
"An investigation of the voter's decision process and his political behavior."			"McCurtain, Marilyn Esther."	"Ph. D."	"University of Washington"		"890711s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"265 leaves"			"19989383"
"The impact of Baker v. Carr in the State of Washington"	"the relationship of constituency of compliance,"	"by William Basil McDermott, III."	"McDermott, William Basil,1938-"	"Ph. D."	"University of Washington"		"890711s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"250 leaves"			"19989454"
"Malayan government and politics in transition."			"Means, Gordon Paul."	"Ph. D."	"University of Washington"		"901030s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"438 leaves"			"22608696"
"Distribution of legislative seats in the state of Washington."			"Milem, John Edward."	"M.A."	"University of Washington"		"901031s1961\\\\xx\a\\\\\blm\\000\0\eng\d"	"201 leaves"			"22613722"
"Subsidies for private schools: an analysis of the Berlin Law of 1954."			"Milford, Charles Claus."	"M.A."	"University of Washington"		"910109s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"145 leaves"			"22940938"
"Political change in a communist system"	"party life in China."		"Morrison, James Kent,1940-"	"Ph. D."	"University of Washington"		"890609s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"404 leaves"			"19840664"
"Leningrad municipal administration, structure and functions."			"Mote, Max Ethan,1929-"	"Ph. D."	"University of Washington"		"890609s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"3 parts (582 leaves)"			"19840083"
"The concept of ideology"	"an analysis and evaluation."		"Mullins, Willard Arnold."	"Ph. D."	"University of Washington"		"890617s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"174 leaves"			"19884523"
"Responsible parties: an academic debate in practical development in the Democratic Party during the chairmanship of Paul M. Butler."			"Nelson, Robert Duaine."	"M.A."	"University of Washington"		"890613s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"134 leaves"			"19861907"
"The attitude of the Soviet Union toward United Nations actions in Korea."			"Nordgaard, Vernita Helmstadter."	"M.A."	"University of Washington"		"890714s1959\\\\xx\\\\\\\bm\\\000\0\eng\d"	"197 leaves"			"20008022"
"The political philosophy of David Hume."			"Oliver, James Howard."	"M.A."	"University of Washington"		"890714s1962\\\\xx\\\\\\\bm\\\000\0\eng\d"	"90 leaves"			"20008099"
"The concept of disengagement in Europe."			"Parkinson, Leonard Filson,1938?-2007."	"M.A."	"University of Washington"		"890622s1960\\\\xx\b\\\\\bm\\\000\0\eng\d"	"108 leaves"			"19909227"
"An approach to organizational analysis"	"a case study of the Bureau of Land Management."		"Paulsen, David F.,1923-"	"Ph. D."	"University of Washington"		"890613s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"302 leaves"			"19861974"
"The changing political role of the Secretary-General of the United Nations."			"Perry, George Kay."	"M.A."	"University of Washington"		"890622s1962\\\\xx\\\\\\\bm\\\000\0\eng\d"	"249 leaves"			"19909167"
"The American political continuum"	"an examination of the validity of the left-right model as an instrument for studying contemporary American political ""isms."""		"Pournelle, Jerry,1933-2017."	"Ph. D."	"University of Washington"		"890622s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"161 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6408790"	"19908362"
"German re-unification: the status quo as a motive in West German politics."			"Quast, Werner Carl,1931-"	"M.A."	"University of Washington"		"890622s1958\\\\xx\\\\\\\bm\\\000\0\eng\d"	"169 leaves"			"19909318"
"Washington's fishermen and the law of the sea :"	"a link between local politics and international law /"	"Werner Carl Quast."	"Quast, Werner Carl,1931-"	"Ph. D."	"University of Washington"	"1966"	"130724s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"359 leaves :"			"853622094"
"A study of the United Nations trusteeship system in action."			"Rabiner, Harvey."	"M.A."	"University of Washington"		"890622s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"237 leaves"			"19909197"
"Pierre Mendes-France in the Fourth Republic."			"Ranis, Peter,1935-"	"M.A."	"University of Washington"		"890615s1960\\\\xx\\\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19872020"
"Billy James Hargis"	"a case study of the American far right."		"Redekop, John Harold."	"Ph. D."	"University of Washington"		"890621s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"435 leaves"			"19906175"
"The Meals for Millions Foundation"	"a study of a non-governmental organization."		"Roberts, Hibbert Rice,1931-"	"Ph. D."	"University of Washington"		"890607s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"288 leaves"		"http://hdl.handle.net/1773/10728;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6714213"	"19826935"
"European integration: a comparison of institutions."			"Rohn, Peter H."	"Ph. D."	"University of Washington"		"890606s1958\\\\xx\a\\\\\bm\\\000\0\eng\d"	"292 leaves"			"19823161"
"Planning-Programming-Budgeting and the Bureau of Mines"	"an evaluation of planned change in organizational behavior."		"Sager, Daniel Douglas,1930-"	"Ph. D."	"University of Washington"		"890501s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"174 leaves"			"19638851"
"Federal policy and urban government"	"the experience in metropolitan Seattle."		"Schmidt, Paul Charles."	"Ph. D."	"University of Washington"		"890501s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (467 leaves)"			"19638843"
"Political and legal aspects of the Indus water dispute between India and Pakistan."			"Shivanada, S."	"M.A."	"University of Washington"		"890615s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19871996"
"Disposition of treaties by the United States Senate, 1946-1955."			"Simkins, Richard."	"M.A."	"University of Washington"		"910108s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"149 leaves"			"22936187"
"The Washington plural executive:"	"an experiment in interaction analysis."		"Simmons, Robert H.(Robert Harrison)"	"Ph. D."	"University of Washington"		"901128s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"304 leaves"			"22747067"
"The exploitation and control of Soviet science"	"a study in political accommodation."		"Stevens, Sayre,1927-"	"Ph. D."	"University of Washington"		"890615s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"262 leaves"			"19873189"
"The concept of change"	"alternative perspectives."		"Svensson, Frances Elizabeth,1944-"	"Ph. D."	"University of Washington"		"890609s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"264 leaves"		"http://hdl.handle.net/1773/10713;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7101029"	"19840334"
"Populists and progressives of Washington: a comparative study."			"Tjaden, Norman Frank."	"M.A."	"University of Washington"		"890714s1960\\\\xx\ab\\\\bm\\\000\0\eng\d"	"114 leaves"			"20007064"
"The problem of political change in Greece and Turkey, 1945-1960."			"Trombetas, Thomas Paul,1925-"	"Ph. D."	"University of Washington"		"890714s1962\\\\xx\\\\\\\bm\\\000\0\eng\d"	"228 leaves"			"20008066"
"Aspects of the German problem."			"Ulbricht, Wolfgang,1932-"	"M.A."	"University of Washington"		"890628s1960\\\\xx\ab\\\\bm\\\000\0\eng\d"	"102 leaves"			"19935763"
"Complicating factors in the political evolution of the Federal Republic of Germany."			"Ulbricht, Wolfgang,1932-"	"Ph. D."	"University of Washington"		"890628s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"263 leaves"			"19935776"
"The activities of selected United Nations specialized agencies with particular reference to field projects in Mexico."			"Walls, Forest Wesley,1916-"	"Ph. D."	"University of Washington"		"890711s1958\\\\xx\a\\\\\bm\\\000\0\eng\d"	"361, [1] leaf"			"19989437"
"United Nations Development Program"	"the management process."		"Washington, Eyland Augustus,1936-"	"Ph. D."	"University of Washington"		"890517s1969\\\\xx\ad\\\\bm\\\000\0\eng\d"	"297 leaves"			"19719789"
"The Congressional Investigating Committee as an instrument of subversive control"	"an analysis of the nature of the committee, its procedures, and its scope of inquiry."		"Worth, Stephen W.,1920-"	"Ph. D."	"University of Washington"		"890711s1958\\\\xx\\\\\\\bm\\\000\0\eng\d"	"523, [1] leaf"			"19989376"
"Theory, law and policy of contemporary Japanese treaties."			"Adams, L. Jerold(Louis Jerold),1939-"	"Ph. D."	"University of Washington"		"890509s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"303 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7220855"	"19681308"
"Multinational corporate giants in the international system"	"on the social and political costs of unregulated growth."		"Ajami, Fouad,1945-"	"Ph. D."	"University of Washington"		"890509s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"173 leaves"			"19681406"
"From community to bureaucracy"	"an American odyssey."		"Amy, Douglas James."	"M.A."	"University of Washington"		"890509s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"43 leaves"			"19681711"
"World corporations and wealth deprivations by governments"	"a partial and exploratory analysis of the experiences of Standard Oil Company of New Jersey and the Royal Dutch Shell Group of Companies (1918-1969)."		"Barnes, Robert Greeley,1930-"	"Ph. D."	"University of Washington"		"890526s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"349 leaves"			"19768231"
"Some aspects of the direct legislation process in Washington State"	"theory and practice 1914-1973."		"Benedict, Robert Cone,1946-"	"Ph. D."	"University of Washington"		"890509s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"399 leaves"			"19681770"
"Law and order politice"	"a history and role analysis of police officer organizations."		"Berney, Donald Whitney,1933-"	"Ph. D."	"University of Washington"		"890508s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (478 leaves)"			"19673882"
"Political participation"	"perceptions, purposes, and effects."		"Brownlee, Thomas McCue,1941-"	"Ph. D."	"University of Washington"		"890607s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"184 leaves"			"19826938"
"The idea of justice :"	"an essay in descriptive political philosophy /"	"Craig Lamoreaux Carr."	"Carr, Craig Lamoreaux."	"Ph. D."	"University of Washington"		"890509s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"250 leaves"			"19679949"
"An interpretation of J.V. Stalin's political thought."			"Cervantes, Frederick Arnold."	"Ph. D."	"University of Washington"		"890505s1976\\\\xx\\\\\\\bm\\\000\0\eng\d"	"359 leaves"		"http://hdl.handle.net/1773/10706"	"19659598"
"Analysis of interaction within international systems"	"clique identification and influence concentration."		"Christopherson, Jon Alfred."	"Ph. D."	"University of Washington"		"890508s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (417 leaves)"			"19673953"
"Recruitment to the Soviet Politburo"	"a social background and career analysis."		"Ciboski, Kenneth Nicholas,1934-"	"Ph. D."	"University of Washington"		"890511s1971\\\\xx\a\\\\\bm\\\000\0deng\d"	"2 volumes (537 leaves)"			"19693917"
"Institutionalized political conflict"	"the Tacoma City Council recall election of 1970."		"Crockett, Richard W."	"Ph. D."	"University of Washington"		"890609s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"259 leaves"			"19840728"
"On the Marxism of Jean-Paul Sartre in the light of Jean Jacques Rousseau"	"an analysis of The critique de la raison dialectique."		"DeLue, Steven Muller,1945-"	"Ph. D."	"University of Washington"		"890509s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"277 leaves"			"19681064"
"Political modernization and public expenditures in three Latin American polities."			"Dickerson, M. O.,1934-"	"Ph. D."	"University of Washington"		"890509s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"305 leaves"			"19681161"
"The logic of social explanation."			"DiQuattro, Arthur William,1942-"	"Ph. D."	"University of Washington"		"890607s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19826974"
"Cultural despair and the post-behavioral revolution on the Americanization of ""The idea of the patriot-king"" and ""The modern prince."""			"Dorsey, Milton Chapman."	"Ph. D."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"377 leaves"			"19681846"
"Pluralism, conflict, and political integration"	"a comparative study."		"Duck, Gary Allen."	"Ph. D."	"University of Washington"		"890509s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"196 leaves"			"19681321"
"National integration in Guinea and Sierra Leone :"	"a comparative analysis of the integrative capacities of single--and dominant--party regimes /"	"by Ahmed Ramadan Dumbuya."	"Dumbuya, Ahmed Ramadan."	"Ph. D."	"University of Washington"	"1974"	"890509s1974\\\\xx\a\\\\rbm\\\000\0\eng\d"	"327 leaves :"			"19681519"
"The Jamaican civil service"	"an exploratory analysis of higher civil servants in four ministries."		"Ellis, Walter Glenn."	"Ph. D."	"University of Washington"		"890609s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"191 leaves"			"19840522"
"The campesino in Latin America"	"a pessimistic view."		"Esparza, Judith Ann,1932-"	"Ph. D."	"University of Washington"		"890508s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"253 leaves"			"19673925"
"The politics of American academics"	"an investigation of the investigators."		"Evans, Fred J."	"Ph. D."	"University of Washington"		"890508s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"209 leaves"			"19673972"
"Crime and politics"	"a study in three prisons."		"Fairchild, Erika Schmid."	"Ph. D."	"University of Washington"		"890523s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"375 leaves"			"19750518"
"National Socialist Germany and international law."			"Fischer, Dana D."	"Ph. D."	"University of Washington"		"890509s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"239 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7415569"	"19681399"
"Lawyer, professionalization and politics"	"ideology and organization in the American Bar, 1870-1920."		"Foster, James C.(James Carl)"	"Ph. D."	"University of Washington"		"890523s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"321 leaves"			"19750695"
"Politics, pollution and human values."			"Fuller, Jack Richard,1929-"	"Ph. D."	"University of Washington"		"890523s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"315 leaves"			"19750382"
"Some patterns of membership in the counter-culture"	"an exploratory analysis."		"Gallagher, John F."	"Ph. D."	"University of Washington"		"890523s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"187 leaves"			"19750431"
"Multilateral treaties, patterns and trends from 1945 to 1965,"		"by John King Gamble, Jr."	"Gamble, John King."	"Ph. D."	"University of Washington"		"890523s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (439 leaves)"			"19750344"
"Federal funding and its impact on the University."			"Gayton, Carver Clark,1938-"	"Ph. D."	"University of Washington"		"890505s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"196 leaves"			"19659633"
"Political values and class differentiation in contemporary Japan."			"Geigle, Ray Albert,1939-"	"Ph. D."	"University of Washington"		"890505s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"280 leaves"			"19659388"
"The meanings of organization theory"	"a phenomenological approach,"	"by Charles Francis Gleason, III."	"Gleason, Charles Francis."	"Ph. D."	"University of Washington"		"890505s1975\\\\xx\\\\\\\bm\\\000\0\eng\d"	"382 leaves"			"19659552"
"Legislative behavior in the British Columbia Legislative Assembly."			"Goddard, Arthur Morris,1940-"	"Ph. D."	"University of Washington"		"890607s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"212 leaves"			"19826959"
"Measurement of world income inequality, 1958-1967."			"Grandquis, Douglas Jon."	"Ph. D."	"University of Washington"		"890508s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"3 volumes (1130 leaves)"			"19676327"
"Social, economic, and political determinants of treaty style and topic."			"Hartmann, Gunther."	"Ph. D."	"University of Washington"		"890504s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"221 leaves"			"19653108"
"Max Weber's philosophy of social science"	"a modern critique."		"Hekman, Susan J."	"Ph. D."	"University of Washington"		"890517s1976\\\\xx\\\\\\\bm\\\000\0\eng\d"	"287 leaves"			"19717624"
"The international relations of military rule: South Korea, 1961-1963."			"Hepinstall, Larry Gene."	"Ph. D."	"University of Washington"		"890526s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (443 leaves)"			"19768434"
"Washington State budgeting"	"roles, expectations, and behavior."		"Hrebenar, Ronald J.,1945-"	"Ph. D."	"University of Washington"		"890607s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"265 leaves"			"19826952"
"Drastic change and mass movements"	"the theories of Eric Hoffer."		"Hunter, Nevin Doran."	"Ph. D."	"University of Washington"		"890617s1971\\\\xx\\\\\\\bmt\\000\0\eng\d"	"188 leaves"		"http://hdl.handle.net/1773/10734;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7124043"	"19884539"
"The political recruitment and carrer patterns of obkom first secretaries in the Central Committee of the Communist Party of the Soviet Union, 1952-1969."			"Jagannathan, Kizhanatham Athinathan,1935-"	"Ph. D."	"University of Washington"		"890617s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (514 leaves)"			"19884552"
"The politics of Chinese military development, 1945-1977 /"		"Harlan W. Jencks."	"Jencks, Harlan,1941-"	"Ph. D."	"University of Washington"		"890617s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"717 leaves :"			"19884610"
"The regulation of international fisheries."			"Johnson, Eleanor Barbara."	"Ph. D."	"University of Washington"		"890617s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"212 leaves"			"19884564"
"The Philippines and international law"	"a case study of treaty ties between rich and poor states."		"Johnson, Stephen F."	"Ph. D."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"216 leaves"			"19681919"
"Interpretations of property rights at Lake Tahoe"	"an investigation into the open texture of the taking clause."		"Jones, Mary Matilda."	"Ph. D."	"University of Washington"		"890617s1975\\\\xx\\\\\\\bm\\\000\0\eng\d"	"242 leaves"			"19884574"
"The hsia-fang system"	"bureaucracy and nation-building in communist China, 1957-1969."		"Khīan Thīrawit."	"Ph. D."	"University of Washington"		"890509s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"328 leaves"			"19680971"
"N.S. Khrushchev's political style."			"Kress, John Horace."	"Ph. D."	"University of Washington"		"890509s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"350 leaves"			"19681231"
"The structure of the international system, 1945-1970"	"the network of bilateral treaties."		"Lejnieks, Juris Arvids."	"Ph. D."	"University of Washington"		"890617s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"209 leaves"			"19884559"
"Kashima :"	"the politics of regional economic development in Japan /"	"by Richard Taylor Lewis."	"Lewis, Richard Taylor."		"University of Washington"		"890519s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (viii, 789 leaves) :"			"19735755"
"Toward a mathematical model of civil strife."			"Li, Richard P. Y.,1945-"	"Ph. D."	"University of Washington"		"890517s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19720009"
"The ideology and power of the World Bank."			"Libby, Ronald Theodore."	"Ph. D."	"University of Washington"		"890519s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"321 leaves"			"19735474"
"Community organization and leadership"	"a case study of minority workers in Seattle."		"Little, William A."	"Ph. D."	"University of Washington"		"890519s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"307 leaves"			"19735503"
"Opposition of principle"	"the Finnish Socialist Workers' Party in Parliament, 1922-1930."		"London, Gary Jon,1939-"	"Ph. D."	"University of Washington"		"890517s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"210 leaves"			"19720070"
"Leadership and organization in Philippine local politics."			"Machado, Kit."	"Ph. D."	"University of Washington"		"890526s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (504 leaves)"		"http://hdl.handle.net/1773/10726;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7313855"	"19768325"
"Postwar Japanese policy toward Communist China, 1952-1972"	"Japan's changing international relations and new political culture."		"Maeno, John Rey,1937-"	"Ph. D."	"University of Washington"		"890531s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"242 leaves"			"19788819"
"An inquiry into the decision-making practices used by local governments in applying for grant funded programs,"		"by Roland Marsden Malan, Jr."	"Malan, Roland Marsden."	"Ph. D."	"University of Washington"		"890519s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"179 leaves"			"19735441"
