245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Barrett's esophagus :"	"the effect of segment length on the risk of neoplastic progression /"	"by Rebecca E. Rudolph."	"Rudolph, Rebecca E."	"M.P.H."	"University of Washington"	"1998"	"991026s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 35 leaves :"			"42704341"
"Preventing urinary tract infection using silver-coated urinary catheters :"	"a meta-analysis /"	"by Sanjay Saint."	"Saint, Sanjay."	"M.P.H."	"University of Washington"	"1998"	"990301s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 21 leaves :"			"40879218"
"Risk factors for urethritis in heterosexual men :"	"the role of fellatio and other sexual practices /"	"Margot Anne Schwartz."	"Schwartz, Margot Anne."	"M.P.H."	"University of Washington"	"1998"	"990301s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 27 leaves "			"40878126"
"Neonatal jaundice in blended infants :"	"what's in the mix? /"	"by Sabeena Setia."	"Setia, Sabeena."	"M.P.H."	"University of Washington"	"1998"	"990301s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 28 leaves "			"40878039"
"Antihypertensives, hypertension, and body size as risk factors for renal cell carcinoma /"		"by Jean A. Shapiro."	"Shapiro, Jean A."	"Ph. D."	"University of Washington"	"1997"	"980105s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 75 leaves "		"http://hdl.handle.net/1773/10943"	"38154533"
"Infant mortality among first and subsequent births to African-American or to white women who initiated childbearing in their teens or in their twenties /"		"by David K. Shay."	"Shay, David K."	"M.P.H."	"University of Washington"	"1997"	"980316s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 35 leaves "			"38725396"
"The additional risk of endometrial cancer associated with unopposed estrogen use in women with other risk factors /"		"by Tammy S. Shields."	"Shields, Tammy S."	"M.P.H."	"University of Washington"	"1998"	"990716s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 16 leaves "			"41890840"
"Human papillomavirus (HPV) serum antibodies and their association with clinical manifestations of HPV infection in a cohort of sexually-active women /"		"by David A. Shoultz."	"Shoultz, David Arthur."	"Ph. D."	"University of Washington"	"1997"	"980625s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 138 leaves :"		"http://hdl.handle.net/1773/10930"	"39350539"
"Temporal trends in the medical treatment of unstable angina, 1990-1995, and health outcomes associated with beta-blocker and diltiazem treatment of unstable angina /"		"by Nicholas Lannon Smith."	"Smith, Nicholas Lannon."	"Ph. D."	"University of Washington"	"1997"	"980625s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 76 leaves "		"http://hdl.handle.net/1773/10906"	"39349682"
"Prevention of chickenpox in reproductive-age women :"	"cost-effectiveness of routine prenatal screening with postpartum vaccination of susceptibles /"	"by Wendy J. Smith."	"Smith, Wendy J.(Wendy Jane)"	"M.S."	"University of Washington"	"1997"	"980106s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 42 leaves :"			"38159813"
"Home specimen collection and telephone counseling for early detection of HIV infection :"	"acceptability among staff, community advisory board members and participants of a high risk cohort /"	"by Freya Spielberg."	"Spielberg, Freya."	"M.P.H."	"University of Washington"	"1997"	"980320s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 35 leaves "			"38760384"
"Association between sensory nerve conduction studies and clinical findings in patients in the diabetes control and complications trial /"		"by Matthew Walsh Sullivan."	"Sullivan, Matthew Walsh."	"M.S."	"University of Washington"	"1998"	"990309s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 24 leaves "			"40932929"
"Induced abortion and risk of breast cancer /"		"by Mei-Tzu Chen Tang."	"Tang, Mei-Tzu Chen."	"Ph. D."	"University of Washington"	"1998"	"990721s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 91 leaves "		"http://hdl.handle.net/1773/10929;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9908899"	"41937622"
"A population-based case-control study risk factors for connective tissue diseases /"		"by William Baldwin Teel."	"Teel, William Baldwin."	"Ph. D."	"University of Washington"	"1997"	"980625s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 215 pages "		"http://hdl.handle.net/1773/10893"	"39351500"
"Common polymorphisms in metabolizing enzymes :"	"some implications for colon cancer etiology, prevention, and genetic testing /"	"by Cornelia Maren Ulrich."	"Ulrich, Cornelia Maren."	"Ph. D."	"University of Washington"	"1998"	"991028s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 226 leaves :"		"http://hdl.handle.net/1773/10923;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916732"	"42724591"
"Transition to adulthood for adolescents with psychiatric disorder /"		"by Ann Vander Stoep."	"Vander Stoep, Ann."	"Ph. D."	"University of Washington"	"1997"	"981026s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 151 leaves :"		"http://hdl.handle.net/1773/10944"	"40168941"
"Causes and timing of death in the acute respiratory distress syndrome (ARDS) /"		"by Bennet M. Wang."	"Wang, Bennet M."	"M.P.H."	"University of Washington"	"1997"	"980403s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 30 leaves :"			"38894335"
"Prospective study of autonomic neuropathy as predictor of mortality in diabetes /"		"by Stephanie Grace Bertholf Wheeler."	"Wheeler, Stephanie Grace Bertholf."	"M.P.H."	"University of Washington"	"1998"	"981229s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 27 leaves :"			"40553308"
"Genomic variation of human papillomavirus type 16 in relation to risk for high grade cervical and anal intraepithelial neoplasia /"		"by Long Fu Xi."	"Xi, Long Fu."	"Ph. D."	"University of Washington"	"1997"	"971230s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 91 leaves :"		"http://hdl.handle.net/1773/10887"	"38143597"
"A case control study of necrotizing fasciitis during primary varicella /"		"by Danielle M. Zerr."	"Zerr, Danielle M."	"M.P.H."	"University of Washington"	"1997"	"981027s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 17 leaves "			"40177693"
"Quantitative assessment of subclinical spasticity in human T-lymphotropic virus type-I (HTLV-I) infection /"		"by Joseph Raymond Zunt."	"Zunt, Joseph Raymond."	"M.P.H."	"University of Washington"	"1998"	"990311s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 16 leaves :"			"40944534"
"Risk assessment of hip fracture among patients with end-stage renal disease /"		"by Astier M. Alem."	"Alem, Astier M."	"M.S."	"University of Washington"	"2000"	"001201s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 29 leaves "			"45459724"
"The impact of maternal stress and environmental tobacco smoke on birth outcomes /"		"by Carolyn Anderman."	"Anderman, Carolyn."	"Ph. D."	"University of Washington"	"1999"	"000417s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 54 leaves "			"43871529"
"The risk of myocardial ischemia associated with the use of inhaled beta-agonists /"		"by David Hsiang-Shan Au."	"Au, David H.,author."	"M.S."	"University of Washington"	"1999"	"000417s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 15 leaves "			"43871417"
"Trauma as an etiology of disability in low-income countries :"	"a population-based study of Ghana /"	"Edward H. Boland."	"Boland, Edward H."	"M.P.H."	"University of Washington"	"2000"	"010516s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 30 leaves :"			"46956869"
"Bone mineral density and endogenous hormones and breast cancer risk /"		"by Diana Susan MacKenzie Buist."	"Buist, Diana S. M."	"Ph. D."	"University of Washington"	"1999"	"991215s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 90 leaves "		"http://hdl.handle.net/1773/10921;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936373"	"43033283"
"Bacterial vaginosis :"	"the male factor /"	"Elizabeth Anne Bukusi."	"Bukusi, Elizabeth Anne."	"M.P.H."	"University of Washington"	"2000"	"010517s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 24 leaves :"			"46965217"
"Multidrug resistant Mycobacterium tuberculosis in HIV-infected persons in Peru :"	"prevalence and risk factors /"	"Pablo E. Campos."	"Campos, Pablo E."	"M.P.H."	"University of Washington"	"2000"	"010517s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 36 leaves :"			"46965083"
"Etiology, manifestations, and oral supplementation with zinc in adults with persistent diarrhea and HIV-1 infection /"		"Cesar Paul Carcamo."	"Cárcamo, César P."	"Ph. D."	"University of Washington"	"2000"	"010517s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 41 leaves :"		"http://hdl.handle.net/1773/10891;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995350"	"46964982"
"Assessment of health-related quality of life in patients with interstitial lung disease /"		"by Jacqueline Anne Chang."	"Chang, Jacqueline Anne."	"M.S."	"University of Washington"	"1999"	"991104s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 26 leaves "			"42769320"
"A nested case-control study of hormone replacement therapy in relation to breast cancer /"		"Chi-Ling Chen."	"Chen, Chi-Ling,1967-"	"Ph. D."	"University of Washington"	"1999"	"000428s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 119 leaves "		"http://hdl.handle.net/1773/10898;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944103"	"43945067"
"The association of meningioma and breast cancer in women /"		"Brian S. Custer."	"Custer, Brian Scott."	"M.P.H."	"University of Washington"	"1999"	"000515s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 21 leaves :"			"44053324"
"Measuring quality of life in children with obstructive sleep disorders /"		"by Lianne Marie de Serres."	"De Serres, Lianne Marie."	"M.S."	"University of Washington"	"1999"	"991215s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 32 leaves :"			"43033731"
"Risk of epithelial ovarian cancer in relation to use of antidepressants, benzodiazepines, and other medications acting on the central nervous system /"		"by Sascha Dublin."	"Dublin, Sascha."	"Ph. D."	"University of Washington"	"1999"	"000512s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 98 leaves "		"http://hdl.handle.net/1773/10861;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952821"	"44043157"
"Mitochondrial genetic variants and Alzheimer's disease /"		"Steven D. Edland."	"Edland, Steven D."	"Ph. D."	"University of Washington"	"2000"	"010611s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 159 leaves :"			"47105965"
"Parkinsonism and pesticide exposure among rural residents of Washington State /"		"by Lawrence S. Engel."	"Engel, Lawrence Stuart."	"Ph. D."	"University of Washington"	"1999"	"000427s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 77 leaves "		"http://hdl.handle.net/1773/10939;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944113"	"43940258"
"Using quality of life to predict hospitalization and mortality in patients with chronic obstructive lung disease /"		"by Vincent Sh-yeh Fan."	"Fan, Vincent Sh-yeh."	"M.P.H."	"University of Washington"	"2000"	"010215s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 27 leaves :"			"45944926"
"Risk factors, tumor markers, and survival in young women with medullary breast carcinoma /"		"by Katherine Faricy."	"Faricy-Anderson, Katherine,1975-"	"M.P.H."	"University of Washington"	"1999"	"000114s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 30 leaves "			"43291540"
"Risk factors for sporadic meningococcal disease in North America :"	"a population-based case-control study /"	"by Marc A. Fischer."	"Fischer, Marc,1964-"	"M.P.H."	"University of Washington"	"1999"	"000125s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 28 leaves "			"43346326"
"Hypertension, use of antihypertensive medications, and risk of prostate cancer /"		"by Annette L. Fitzpatrick."	"Fitzpatrick, Annette L.,1953-"	"Ph. D."	"University of Washington"	"1999"	"000114s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 64 leaves :"		"http://hdl.handle.net/1773/10948;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936398"	"43291563"
"Corticosteroids in the treatment of bronchiolitis :"	"a meta-analysis /"	"by Michelle M. Garrison."	"Garrison, Michelle Marian."	"M.P.H."	"University of Washington"	"1999"	"000125s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 20 leaves "			"43346658"
"Epidemiology and clinical manifestations of nonfusing Chlamydia trachomatis phenotypes /"		"by William Geisler."	"Geisler, William."	"M.P.H."	"University of Washington"	"2000"	"010215s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 22 leaves "			"45948685"
"Autologous versus allogeneic hematopoetic stem cell transplantation for follicular lymphoma :"	"a retrospective cohort study /"	"Jane Borkowski Golden."	"Golden, Jane Borkowski."	"M.S."	"University of Washington"	"2000"	"010613s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 32 leaves :"			"47124258"
"Epidemiology of hereditary prostate cancer :"	"genetic analysis of susceptibility loci incorporating clinical characteristics /"	"by Ellen Lee Goode."	"Goode, Ellen Lee."	"Ph. D."	"University of Washington"	"2000"	"010425s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 226 leaves :"		"http://hdl.handle.net/1773/10856;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983486"	"46819964"
"The effect of pregnancy on survival in women with cystic fibrosis /"		"Christopher H. Goss."	"Goss, Christopher H."	"M.S."	"University of Washington"	"2000"	"010215s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 22 leaves :"			"45949819"
"The management of preterm labor with tocolytics in general obstetric practice /"		"by Therese Marie Grant."	"Grant, Therese Marie."	"Ph. D."	"University of Washington"	"1999"	"991102s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 78 leaves "		"http://hdl.handle.net/1773/10867;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924093"	"42750780"
"Screening school sports participants to detect children with unrecognized exercise-induced bronchoconstriction /"		"Teal Sterling Hallstrand."	"Hallstrand, Teal Sterling."	"M.P.H."	"University of Washington"	"2000"	"010215s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 24 leaves :"			"45949752"
"Sex differences in the predictors and patterns of use of alternative medicine among cancer patients /"		"Monique Marie Hedderson."	"Hedderson, Monique Marie."	"M.P.H."	"University of Washington"	"2000"	"010215s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 32 leaves "			"45949655"
"Risk factors for the occurrence of peritonitis in children with nephrotic syndrome /"		"Sangeeta R. Hingorani."	"Hingorani, Sangeeta R."	"M.P.H."	"University of Washington"	"2000"	"010301s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 19 leaves "			"46355751"
"Occupational hearing loss :"	"incidence of hearing loss in relation to military specialty in the US Army /"	"by Samuel S. Jang."	"Jang, Samuel S."	"M.P.H."	"University of Washington"	"1999"	"000315s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 22 leaves :"			"43638199"
"Genital shedding and intrapartum transmission of HIV-1 /"		"Grace Chiramukuthu John."	"John-Stewart, Grace."	"Ph. D."	"University of Washington"	"2000"	"010301s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 53 leaves :"		"http://hdl.handle.net/1773/10956;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976001"	"46355724"
"The risk of hypoglycemia associated with angiotensin-converting enzyme (ACE) inhibitors in a population treated with insulin /"		"Eric Stephan Johnson."	"Johnson, Eric Stephan,1969-"	"Ph. D."	"University of Washington"	"1999"	"000601s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 45 leaves :"			"44164728"
"Characteristics of antidepressant use in association with invasive breast cancer incidence in young women :"	"a case-control approach /"	"by Lisa Godefroy Johnson."	"Johnson, Lisa Godefroy."	"M.S."	"University of Washington"	"2000"	"010301s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 35 leaves "			"46355558"
"Low-density lipoprotein particle size as a risk factor for early-onset myocardial infarction in women /"		"by Alisa S. Kamigaki."	"Kamigaki, Alisa S."	"M.P.H."	"University of Washington"	"1999"	"000310s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 30 leaves :"			"43611578"
"Calcium channel blockers and other potential risk factors for gastrointestinal bleeding /"		"Robert Charles Kaplan."	"Kaplan, Robert Charles."	"Ph. D."	"University of Washington"	"1999"	"000601s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 110 leaves :"			"44163557"
"The relative impact of food assistance program participation on household food security status /"		"by Janet L. Kapp."	"Kapp, Janet L."	"M.P.H."	"University of Washington"	"1999"	"000629s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 82 leaves :"			"44506085"
"Academic, health, and behavioral outcomes among children exposed to maternal intimate partner violence /"		"Mary A. Kernic."	"Kernic, Mary A."	"Ph. D."	"University of Washington"	"2000"	"010424s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 66 leaves "			"46806044"
"Apolipoprotein E genotype and the risk of gallbladder disease in pregnancy /"		"by Cynthia W. Ko."	"Ko, Cynthia W."	"M.S."	"University of Washington"	"1999"	"000310s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 23 leaves "			"43611140"
"HSV-2 shedding in HIV-negative men who have sex with men :"	"frequency, patterns, and risk factors /"	"by Melissa Robin Krone."	"Krone, Melissa Robin."	"M.S."	"University of Washington"	"2000"	"000830s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 25 leaves :"			"44911379"
"Is there a role for HPV DNA testing in cervical cancer prevention programs? /"		"by Shalini Lucille Kulasingam."	"Kulasingam, Shalini L."	"Ph. D."	"University of Washington"	"2000"	"010517s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 97 leaves :"			"46966295"
"Using antibiotic surveillance data to determine optimal antibiotic treatment for acute otitis media (AOM) /"		"by Ramanan Laxminarayan."	"Laxminarayan, Ramanan."	"M.P.H."	"University of Washington"	"1999"	"000310s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 31 leaves :"			"43611468"
"A case-crossover study of particulate matter air pollution and out-of-hospital primary cardiac arrest in King County, Washington /"		"Drew Griffin Levy."	"Levy, Drew Griffin,1959-"	"Ph. D."	"University of Washington"	"1999"	"000629s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 131 leaves :"		"http://hdl.handle.net/1773/10916;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9964267"	"44506914"
"Prevalence of chronic respiratory symptoms among Alaska native adolescents /"		"by Toby Crowe Lewis."	"Lewis, Toby Crowe."	"M.P.H."	"University of Washington"	"1999"	"000602s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 42 leaves :"			"44171129"
"The relationship between perinatal factors and childhood mortality /"		"Christopher I. Li."	"Li, Christopher I-Fu."	"M.P.H."	"University of Washington"	"2000"	"010316s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 34 leaves "			"46469071"
"HLA class II DR-DQ increased risk of cervical cancer among Senegalese women /"		"Patricia Lin."	"Lin, Patricia,1973-"	"M.P.H."	"University of Washington"	"1999"	"000602s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 37 leaves "			"44170998"
"Maternal body size and risk of clubfoot /"		"by Ya-Shin Lin."	"Lin, Ya-Shin."	"M.P.H."	"University of Washington"	"1999"	"991130s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 29 leaves :"			"42904100"
"Association of dietary fat and plant foods with endometrial cancer /"		"Alyson Jill Littman."	"Littman, Alyson Jill."	"M.P.H."	"University of Washington"	"2000"	"010606s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 30 leaves "			"47077894"
"Maternal prenatal smoking and alcohol consumption in neural tube defects :"	"time to quit /"	"Kiet Anh Ly."	"Ly, Kiet Anh."	"M.P.H."	"University of Washington"	"2000"	"010222s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 16 leaves :"			"46311722"
"Characteristics of drug resistance and HIV among tuberculosis patients in Mozambique /"		"by Alfredo Mac-Arthur Jr."	"Mac-Arthur, Alfredo."	"M.P.H."	"University of Washington"	"1999"	"000605s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 25 leaves "			"44180252"
"Clinical utility of bronchoalveolar lavage in the diagnosis of intersitial lung disease /"		"Yolanda Nyaboke Mageto."	"Mageto, Yolanda Nyaboke."	"M.P.H."	"University of Washington"	"1999"	"000505s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"45 leaves :"			"43990402"
"An ecological study of the relationship between climate and mortality in Washington State /"		"Josephine Thitu Maundu."	"Maundu, Josephine Thitu."	"M.P.H."	"University of Washington"	"1999"	"000602s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 77 leaves :"			"44171319"
"Morbidity and mortality in breastfed and formula fed infants of HIV-1 infected women :"	"results of a randomized clinical trial /"	"by Dorothy Atieno Mbori-Ngacha."	"Mbori-Ngacha, Dorothy."	"M.P.H."	"University of Washington"	"1999"	"991130s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 45 leaves :"			"42903062"
"Risk of opportunistic infections following low dose methotrexate treatment for rheumatoid arthritis /"		"Theresa Jane McCann."	"McCann, Theresa Jane."	"Ph. D."	"University of Washington"	"1999"	"000505s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 99 leaves :"		"http://hdl.handle.net/1773/10908;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944151"	"43990137"
"Early-life risk factors and the development of Alzheimer's Disease /"		"by Victoria M. Moceri."	"Moceri, Victoria M."	"Ph. D."	"University of Washington"	"1999"	"000404s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 110 leaves "			"43770059"
"Anthropometrics and risk of breast cancer in postmenopausal women :"	"the women's health initiative /"	"Libby M. Morimoto."	"Morimoto, Libby Mitsue."	"M.S."	"University of Washington"	"2000"	"010509s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 69 leaves :"			"46914998"
"An exploration of women's attitudes toward prophylactic mastectomy /"		"Vinaya Sheila Murthy."	"Murthy, Vinaya Sheila."	"M.P.H."	"University of Washington"	"2000"	"020215s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 103 leaves "			"49015631"
"The effect of organized systems of trauma care on motor-vehicle crash mortality /"		"Avery B. Nathens."	"Nathens, Avery."	"M.P.H."	"University of Washington"	"2000"	"010319s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 19 leaves :"			"46480507"
"Comparison of two techniques for evaluating the inflammatory response in patients with acute respiratory failure /"		"by Margaret J. Neff."	"Neff, Margaret J.,1964-"	"M.S."	"University of Washington"	"2000"	"010509s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 30 leaves :"			"46914932"
"Risk factors for breast cancer by histologic type /"		"by Laura M. Newcomer."	"Newcomer, Laura M.(Laura Moon)"	"Ph. D."	"University of Washington"	"1999"	"000629s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 116 leaves "		"http://hdl.handle.net/1773/10896;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9964276"	"44506547"
"Paternal vs. maternal educational level and risk of low birth weight at delivery across racial groups in Washington State /"		"Christina Nicolaidis."	"Nicolaidis, Christina."	"M.P.H."	"University of Washington"	"1999"	"000418s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 20 leaves :"			"43878376"
"Childhood brain tumors in relation to parental farming occupation /"		"by Susan Searles Nielsen."	"Nielsen, Susan Searles."	"M.S."	"University of Washington"	"2000"	"010710s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 28 leaves "			"47268205"
"Breast tumor proliferation in relation to breast cancer risk factors /"		"Nina Oestreicher."	"Oestreicher, Nina."	"M.S."	"University of Washington"	"2000"	"010223s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 32 leaves "			"46316853"
"The influence of hormone replacement therapy after breast cancer on recurrence and death /"		"Ellen Siobhan O'Meara."	"O'Meara, Ellen Siobhan."	"Ph. D."	"University of Washington"	"1999"	"000612s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 121 leaves :"		"http://hdl.handle.net/1773/10925;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952879"	"44389736"
"Risk factors associated with adolescent firearm injuries /"		"Carolyn A. Paris."	"Paris, Carolyn A."	"M.P.H."	"University of Washington"	"1999"	"000418s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 22 leaves "			"43878030"
"Brief motivational interviewing in a publicly funded HIV counseling and testing clinic :"	"a pilot study with gay and bisexual men /"	"by Joseph F. Picciano."	"Picciano, Joseph F."	"M.S."	"University of Washington"	"1999"	"000418s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 41 leaves "			"43878509"
"Does a family history of breast cancer predict interest in cancer prevention studies? /"		"by Jana Pruski."	"Pruski, Jana."	"M.P.H."	"University of Washington"	"1999"	"000504s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 31 leaves "			"43982667"
"Digoxin, renal function, and the risk of primary cardiac arrest /"		"by Thomas David Rea."	"Rea, Thomas David."	"M.P.H."	"University of Washington"	"2000"	"010320s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 17 leaves :"			"46488921"
"Soy consumption and bone mineral density in older Japanese American women in King County, Washington :"	"the Nikkei bone density study /"	"by Madeline Murguia Rice."	"Rice, Madeline Murguia."	"Ph. D."	"University of Washington"	"1999"	"000509s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 153 leaves :"		"http://hdl.handle.net/1773/10901;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944170"	"44010949"
