245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Longitudinal analysis of the measurement of the left atrium /"		"by Kara Cushing."	"Cushing, Kara."	"M.S."	"University of Washington"	"1996"	"970109s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 40 leaves :"			"36176391"
"Parametric identifiability and related problems /"		"Abhijit Dasgupta."	"Dasgupta, Abhijit,1971-"	"Ph. D."	"University of Washington"	"2001"	"011031s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 146 pages :"		"http://hdl.handle.net/1773/9602;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013949"	"48245637"
"Adaptive testing in clinical trials /"		"Carl de Moor."	"De Moor, Carl."	"Ph. D."	"University of Washington"	"1994"	"950501s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 149 leaves :"			"32402756"
"Mixture models for genetic changes in cancer cells /"		"Manisha Desai."	"Desai, Manisha,1970-"	"Ph. D."	"University of Washington"	"2000"	"010611s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 162 leaves :"		"http://hdl.handle.net/1773/9566;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995361"	"47105253"
"Regression methods for areas and partial areas under the receiver-operating characteristic curve /"		"Lori Dodd."	"Dodd, Lori Elizabeth,1973-"	"Ph. D."	"University of Washington"	"2001"	"020117s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 268 pages :"		"http://hdl.handle.net/1773/9567;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022830"	"48806947"
"Aspects of matching and power in group randomized trials /"		"Andrew J. Dunning."	"Dunning, Andrew J.,1946-"	"Ph. D."	"University of Washington"	"2001"	"011113s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 159 pages :"		"http://hdl.handle.net/1773/9592;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013953"	"48411539"
"A comparison of generalized linear mixed model procedures with estimating equations for variance and covariance parameter estimation /"		"by Brent Evans."	"Evans, Brent,1970-"	"M.S."	"University of Washington"	"1998"	"990621s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 114 leaves :"			"41578595"
"Infectivity of the human immunodeficiency virus type 1 :"	"estimates from a prospective study of female sex workers in Mombasa, Kenya /"	"Susan Katharine Ewing."	"Ewing, Susan Katharine."	"M.S."	"University of Washington"	"1999"	"000512s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 61 leaves "			"44043399"
"Dependency estimation over a finite bivariate failure time region /"		"by Juanjuan Fan."	"Fan, Juanjuan,1967-"	"Ph. D."	"University of Washington"	"1997"	"980403s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 105 leaves :"		"http://hdl.handle.net/1773/9548"	"38895084"
"Nonparametric and semiparametric analysis of recurrent events in the presence of terminal events and dependent censoring /"		"Debashis Ghosh."	"Ghosh, Debashis(Biostatistician)"	"Ph. D."	"University of Washington"	"2000"	"010425s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 205 leaves :"		"http://hdl.handle.net/1773/9534;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983481"	"46819972"
"Sieve analysis :"	"statistical methods for assessing differential vaccine protection against human immunodeficiency virus types /"	"by Peter Brian Gilbert."	"Gilbert, Peter(Peter Brian)"	"Ph. D."	"University of Washington"	"1996"	"970924s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 335 leaves :"		"http://hdl.handle.net/1773/9551"	"37680612"
"Study design issues in the analysis of complex genetic traits /"		"by Katrina Blouke Goddard."	"Goddard, Katrina Blouke."	"Ph. D."	"University of Washington"	"1999"	"991104s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 129 leaves :"		"http://hdl.handle.net/1773/9565;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924091"	"42766380"
"Determining non-compliance in a clinical trial through model-based methods /"		"Kathryn Brielle Gower."	"Gower, Kathryn Brielle."	"M.S."	"University of Washington"	"2001"	"020404s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 48 leaves :"			"49521769"
"Disequilibrium fine-mapping of a rare allele via coalescent models of gene ancestry /"		"by Jinko Graham."	"Graham, Jinko,1965-"	"Ph. D."	"University of Washington"	"1998"	"990621s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 127 pages :"		"http://hdl.handle.net/1773/9568;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907903"	"41578212"
"Penalized likelihood estimation of the tumor incidence rate in survival/sacrifice experiments /"		"by William C. Griffith."	"Griffith, William C."	"Ph. D."	"University of Washington"	"1995"	"950817s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 122 leaves :"			"32998396"
"Hypothesis testing with truncated data /"		"by Stephen Jon Griffiths."	"Griffiths, Stephen Jon."	"M.S."	"University of Washington"	"1995"	"960513s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 46 leaves :"			"34716336"
"A hierarchical aggregate data model with allowance for spatially correlated disease rates /"		"Katherine Adams Guthrie."	"Guthrie, Katherine Adams."	"Ph. D."	"University of Washington"	"2001"	"010905s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 123 leaves :"		"http://hdl.handle.net/1773/9572;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014076"	"47913369"
"An analysis of background noise in membrane microarray data for ovarian cancer /"		"Erinn M. Hade."	"Hade, Erinn M."	"M.S."	"University of Washington"	"2001"	"020719s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 40 leaves :"			"50201577"
"A regression modeling approach for describing patterns of HIV genetic variation /"		"Nicole Mayer Hamblett."	"Hamblett, Nicole Mayer."	"Ph. D."	"University of Washington"	"1999"	"000831s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 147 pages :"		"http://hdl.handle.net/1773/9571;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944119"	"44918995"
"The selection problem for central memory storable and non-central memory storable data sets /"		"by Natalie Renee Hawkins."	"Hawkins, Natalie Renee."	"M.S."	"University of Washington"	"1995"	"960618s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 98 leaves "			"34948189"
"Maximum likelihood estimation in two-stage case-control studies /"		"by Richard Holubkov."	"Holubkov, Richard."	"Ph. D."	"University of Washington"	"1995"	"960618s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 118 leaves :"			"34947606"
"Estimating equations for marginal hazard ratio and dependence parameters for the censored multivariate failure time data /"		"by Li Hsu."	"Hsu, Li,1969-"	"Ph. D."	"University of Washington"	"1994"	"941026s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 98 leaves "			"31362319"
"Semiparametric failure-time regression with mismeasured or missing covariates /"		"Chengcheng Hu."	"Hu, Chengcheng,1971-"	"Ph. D."	"University of Washington"	"2001"	"020418s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 142 leaves :"		"http://hdl.handle.net/1773/9533;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022851"	"49614241"
"The health care costs of HIV infection in Australian men /"		"by Susan Hurley."	"Hurley, Susan Fay."	"M.S."	"University of Washington"	"1994"	"941026s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 61 leaves :"			"31362270"
"Random effects and generalized estimating equations approaches to linear growth curve analysis /"		"by Laura Ichikawa."	"Ichikawa, Laura."	"M.S."	"University of Washington"	"1995"	"950905s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 91 leaves :"			"33081960"
"Sizes of the modified Ansari-Bradley test /"		"by Shizue Izuni."	"Izumi, Shizue."	"M.S."	"University of Washington"	"1994"	"950125s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 31 leaves :"			"31884650"
"Normal scores in one- and two- sample problems /"		"by Joth L. Jacobson."	"Jacobson, Joth L."	"M.S."	"University of Washington"	"1994"	"950125s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 34 leaves :"			"31885785"
"The effect of misclassification due to intratumor molecular heterogeneity on power and sample size in categorical survival analysis /"		"Caroline Jiang."	"Jiang, Caroline."	"M.S."	"University of Washington"	"2001"	"020412s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 75 leaves "			"49568459"
"Logistic regression analysis in sparse data :"	"strategies for modelling higher-order interactions with applications to genetics research /"	"by William Craig Johnson."	"Johnson, William Craig."	"M.S."	"University of Washington"	"1997"	"980522s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 73 leaves :"			"39165055"
"The amount of information in a battery of neuropsychological tests administered to a cohort of elderly patients /"		"by Cheryl L. Jones."	"Jones, Cheryl L."	"M.S."	"University of Washington"	"1994"	"950125s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 45 leaves :"			"31884198"
"A comparison of three trough to peak estimators derived from ambulatory blood pressure data /"		"by Robert A. Jones."	"Jones, Robert A.(Robert Allen)"	"Ph. D."	"University of Washington"	"1997"	"970923s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 217 leaves :"		"http://hdl.handle.net/1773/9554"	"37672422"
"An evaluation of police officer assessment of driver injury in predicting selected hospital outcomes /"		"by Tricia L. Kenaston."	"Kenaston, Tricia L."	"M.S."	"University of Washington"	"1995"	"960209s1995\\\\xx\a\\\\\bms\\000\0\eng\d"	"vii, 69 leaves :"			"34165087"
"A CA 125-based disease progression definition in advanced ovarian cancer for use in clinical trials /"		"Elizabeth Marie Kexel."	"Kexel, Elizabeth Marie."	"M.S."	"University of Washington"	"2000"	"010425s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 55 leaves :"			"46816137"
"Risk of late unprovoked seizures in patients with moderate/severe head injuries /"		"Jodi Koehler."	"Koehler, Jodi."	"M.S."	"University of Washington"	"1994"	"950605s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv 65 leaves :"			"32599125"
"Accounting for selection bias in observational studies /"		"Rebecca D. Koperski."	"Koperski, Rebecca D."	"M.S."	"University of Washington"	"2000"	"010222s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 57 pages :"			"46311660"
"Additive hazards regression with incomplete covariate data /"		"by Michal Kulich."	"Kulich, Michal,1967-"	"Ph. D."	"University of Washington"	"1997"	"980925s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 133 leaves :"		"http://hdl.handle.net/1773/9562"	"39935629"
"Separation, completeness, and Markov properties for AMP chain graph models /"		"Michael Levitz."	"Levitz, Michael."	"Ph. D."	"University of Washington"	"2000"	"011022s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 113 pages :"		"http://hdl.handle.net/1773/9564;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013993"	"48188911"
"Bias correction in generalized linear mixed models /"		"by Xihong Lin."	"Lin, Xihong."	"Ph. D."	"University of Washington"	"1994"	"941129s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 143 leaves :"			"31531584"
"Use of the ratio height squared over bioelectrical resistance in the prediction of fat free mass as measured by dual energy x-ray absorptiometry /"		"by Katherine McKinney Link."	"Link, Katherine McKinney."	"M.S."	"University of Washington"	"1998"	"991015s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 39 leaves :"			"42646898"
"The effects of attrition on longitudinal studies /"		"Aimee Loar."	"Loar, Aimee."	"M.S."	"University of Washington"	"2000"	"010507s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 48 leaves :"			"46887564"
"Dependence and unknown time of origin in the analysis of longitudinal biomarker data /"		"by Laura Loll."	"Loll, Laura."	"M.S."	"University of Washington"	"1994"	"950517s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 49 leaves :"			"32491592"
"Marginal regression modelling of weakly dependent data /"		"by Thomas Lumley."	"Lumley, Thomas,1969-"	"Ph. D."	"University of Washington"	"1998"	"990224s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 136 pages :"		"http://hdl.handle.net/1773/9555;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836215"	"40853196"
"A statistical model for fluorescence image cytometry /"		"by James Francis Lymp."	"Lymp, James Francis,1969-"	"Ph. D."	"University of Washington"	"1997"	"980227s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 140 leaves :"		"http://hdl.handle.net/1773/9539"	"38523798"
"A flexible class of models for regression modelling of multivariate failure time data /"		"by James Charles Lynch."	"Lynch, James Charles,1964-"	"Ph. D."	"University of Washington"	"1996"	"970425s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 145 leaves :"		"http://hdl.handle.net/1773/9561"	"36805722"
"Evaluation of hidden Markov models /"		"Theodore C. Lystig."	"Lystig, Theodore C.(Theodore Christian),1971-"	"Ph. D."	"University of Washington"	"2001"	"011115s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 202 pages :"		"http://hdl.handle.net/1773/9597;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013998"	"48431485"
"A two sample test for corresponding changes in scale and location /"		"by Timothy K. Malone."	"Malone, Timothy Kent."	"M.S."	"University of Washington"	"1996"	"970417s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 29 leaves :"			"36757683"
"Logistic regression when the prevalence of a covariate is extremely low /"		"by Mary Ann McBurnie."	"McBurnie, Mary Ann."	"Ph. D."	"University of Washington"	"1995"	"960319s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 134 leaves "			"34405276"
"Regression based variable clustering for data reduction /"		"Robyn L. McClelland."	"McClelland, Robyn L.(Robyn Leagh),1970-"	"Ph. D."	"University of Washington"	"2000"	"010222s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 111 leaves :"		"http://hdl.handle.net/1773/9611;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976024"	"46310794"
"Autopaint :"	"a toolkit for visualizing data in four or more dimensions /"	"by Steven E. McKinney."	"McKinney, Steven E."	"Ph. D."	"University of Washington"	"1995"	"960319s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 172 leaves :"			"34406130"
"Asymptotic efficiency in semiparametric models with non-i.i.d. data /"		"by William Bradley McNeney."	"McNeney, William Bradley."	"Ph. D."	"University of Washington"	"1998"	"990629s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 84 pages :"		"http://hdl.handle.net/1773/9604;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907936"	"41625432"
"Discrete proportional hazards models for uncertain outcomes /"		"Amalia Sophia Meier."	"Meier, Amalia Sophia."	"Ph. D."	"University of Washington"	"2001"	"020926s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 101 pages :"		"http://hdl.handle.net/1773/9579"	"50678290"
"The statistical analysis of limited dependent variables :"	"a comparison of the Tobit model to ordinary least squares regression /"	"by Beth A. Mohr."	"Mohr, Beth A."	"M.S."	"University of Washington"	"1996"	"961113s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 67 leaves :"			"35907814"
"A new framework for nonparametric estimation of the bivariate survivor function /"		"Felicity Zoe Moodie."	"Moodie, Felicity Zoe."	"Ph. D."	"University of Washington"	"2001"	"020426s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 143 pages :"		"http://hdl.handle.net/1773/9535;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022867"	"49675845"
"Imputation of missing longitudinal data :"	"a comparison of methods /"	"by Jean M. Mundahl."	"Mundahl, Jean M."	"M.S."	"University of Washington"	"1998"	"991006s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 108 leaves :"			"42584752"
"Modeling of cervical abnormalities :"	"an application of Markov chains /"	"by Anthony K. Mwatha."	"Mwatha, Anthony K."	"M.S."	"University of Washington"	"1996"	"970425s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 33 leaves :"			"36805639"
"Information bounds and efficient estimates for two-phase designs with lifetime data /"		"Bin Nan."	"Nan, Bin."	"Ph. D."	"University of Washington"	"2001"	"020430s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 115 leaves :"		"http://hdl.handle.net/1773/9587;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022872"	"49695941"
"A graphical methodology for describing interrater variability in ordinal assessments among many raters /"		"Jennifer Clark Nelson."	"Nelson, Jennifer Clark."	"Ph. D."	"University of Washington"	"1999"	"000505s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 154 leaves :"		"http://hdl.handle.net/1773/9560;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944161"	"43990094"
"An evaluation of a method-of-moments correction for measurement error in a longitudinal change model /"		"Carolyn J. Noonan."	"Noonan, Carolyn J."	"M.S."	"University of Washington"	"2001"	"020925s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 58 leaves :"			"50674273"
"Influence diagnostics for correlated data /"		"by Martha E. Nunn."	"Nunn, Martha E.(Martha Elizabeth),1954-"	"Ph. D."	"University of Washington"	"1997"	"980921s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 147 leaves :"		"http://hdl.handle.net/1773/9590"	"39904421"
"Modeling PET blood curves /"		"by Adam B. Olshen."	"Olshen, Adam B."	"Ph. D."	"University of Washington"	"1997"	"980316s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 105 leaves :"		"http://hdl.handle.net/1773/9530"	"38726303"
"Occupational mortality in Washington State, 1988-1991 /"		"by Eric Ossiander."	"Ossiander, Eric."	"M.S."	"University of Washington"	"1994"	"941219s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 238 leaves :"			"31716320"
"An examination of the relative performance of direct and indirect methods of standardization /"		"by Astrid Brigitte Parvin."	"Parvin, Astrid Brigitte."	"M.S."	"University of Washington"	"1994"	"950125s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 108 leaves "			"31884233"
"Efficiency based adaptive tests for censored survival data /"		"by Monika Pecková."	"Pecková, Monika."	"Ph. D."	"University of Washington"	"1997"	"980921s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 125 leaves :"		"http://hdl.handle.net/1773/9599"	"39902645"
"An evaluation of saddlepoint approximations in the generalized linear model /"		"by Robert William Platt."	"Platt, Robert W."	"Ph. D."	"University of Washington"	"1996"	"971114s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 144 leaves "		"http://hdl.handle.net/1773/9570"	"37939712"
"Comparison of missing value imputation methods via parameter estimates /"		"by Londa Lee Ritchey."	"Ritchey, Londa Lee."	"M.S."	"University of Washington"	"1996"	"970109s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 66 leaves :"			"36176345"
"Classification trees as an aid in assessing sex-differences in chemotherapy toxicities among colorectal cancer patients /"		"by Kari Sears."	"Sears, Kari."	"M.S."	"University of Washington"	"1998"	"990716s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 87 leaves :"			"41891338"
"Estimation of survival distribution in heterogeneous samples and assessment of treatment effects /"		"by Yu Shen."	"Shen, Yu,1964-"	"Ph. D."	"University of Washington"	"1994"	"950323s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 148 leaves :"			"32193348"
"Genetic models for hazards in families /"		"by Kimberly D. Siegmund."	"Siegmund, Kimberly D."	"Ph. D."	"University of Washington"	"1995"	"960909s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 101 leaves :"			"35446365"
"The effects of particulate matter and carbon monoxide on the severity of asthma among Seattle-area children in the CAMP study /"		"James C. Slaughter."	"Slaughter, James C."	"M.S."	"University of Washington"	"2000"	"010510s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 75 leaves :"			"46925523"
"Antibiotic use as a risk factor for urinary tract infection /"		"by Heidi S. Smith."	"Smith, Heidi S."	"M.S."	"University of Washington"	"1995"	"960909s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 87 leaves :"			"35446292"
"Understanding and extending the Li-Duan theorem /"		"Gregory L. Snow."	"Snow, Gregory L.(Gregory Laird),1969-"	"Ph. D."	"University of Washington"	"2000"	"010510s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 140 pages :"		"http://hdl.handle.net/1773/9588;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983548"	"46926003"
"Regression methods for correlated survival data, July, 1995 /"		"by Charles F. Spiekerman."	"Spiekerman, Charles F."	"Ph. D."	"University of Washington"	"1995"	"960514s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 132 leaves :"			"34726827"
"Inflation of the type I error rate when both additive and multiplicative interactions are evaluated in case-control studies /"		"Jacqueline Rose Starr."	"Starr, Jacqueline Rose."	"M.S."	"University of Washington"	"2000"	"010726s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 46 leaves :"			"47655875"
"Analysis of clustered data :"	"a combined estimating equations approach /"	"Julie Ann Stoner."	"Stoner, Julie Ann."	"Ph. D."	"University of Washington"	"2000"	"010510s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 177 leaves :"		"http://hdl.handle.net/1773/9594;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983553"	"46922012"
"Medical care costs of breast cancer mortality and metastasis in a health maintenance organization /"		"by Jie Guo."	"Tertit︠s︡kiĭ, K.,1965-"	"M.S."	"University of Washington"	"1998"	"990719s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 76 leaves :"			"41903427"
"Self-designing optimal group sequential clinical trials /"		"Chau Thuy Thach."	"Thach, Chau Thuy."	"Ph. D."	"University of Washington"	"2000"	"010731s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 133 leaves :"		"http://hdl.handle.net/1773/9585;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995442"	"47682758"
"Concurrent and sequential acquisition of different genital human papillomavirus types /"		"by Katherine K. Thomas."	"Thomas, Katherine K."	"M.S."	"University of Washington"	"1999"	"991129s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 23 leaves "			"42897343"
"Predictors of functional change :"	"a longitudinal study of nondemented elderly aged 65 years and older /"	"Li Wang."	"Wang, Li,1960 October 23-"	"M.S."	"University of Washington"	"1999"	"000612s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 63 leaves :"			"44390314"
"Covariate sampling procedures in cohort studies /"		"by Yanjing Wang."	"Wang, Yanjing."	"Ph. D."	"University of Washington"	"1995"	"960920s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves :"			"35595740"
"The normal kernel coupler :"	"an adaptive Markov Chain Monte Carlo method for efficiently sampling from multi-modal distributions /"	"Gregory R. Warnes."	"Warnes, Gregory R."	"Ph. D."	"University of Washington"	"2000"	"010723s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 146 pages :"		"http://hdl.handle.net/1773/9541;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995450"	"47632939"
"A sensitivity analysis for the genetic epidemiology of hypertriglyceridemia study /"		"by Elizabeth N. Williams."	"Williams, Elizabeth N.(Elizabeth Nagel)"	"M.S."	"University of Washington"	"1998"	"981229s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 58 leaves "			"40553533"
"Predictive capability operating characteristic curves :"	"a new technique for exploring statistical attributes of continuous diagnostic tests /"	"Jacquelyn Williamson."	"Williamson, Jacquelyn,1976-"	"M.S."	"University of Washington"	"2001"	"020621s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 52 leaves :"			"50037910"
"Covariate measurement error methods in failure time regression /"		"by Xiangwen Xie."	"Xie, Xiangwen,1967-"	"Ph. D."	"University of Washington"	"1997"	"980623s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 79 leaves :"		"http://hdl.handle.net/1773/9538"	"39338164"
"An influence diagnostic for linear and longitudinal linear regression /"		"Cathleen Keiko Yoshida."	"Yoshida, Cathleen Keiko."	"M.S."	"University of Washington"	"2000"	"010725s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 89 leaves :"			"47648105"
"Effects of carbon monoxide and atmospheric particles on asthmatic children in the CAMP Air Pollution Ancillary Study /"		"Onchee Angie Yu."	"Yu, Onchee Angie."	"M.S."	"University of Washington"	"1999"	"000612s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 74 leaves :"			"44390742"
"Assessing the reliability of subgroup analyses :"	"exploring some new approaches /"	"Ann Marie Yunker."	"Yunker, Ann Marie."	"M.S."	"University of Washington"	"2000"	"010517s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 88 leaves "			"46966241"
"Adjusting for bias caused by missing outcomes in studies of traumatic brain injury :"	"an application and evaluation of three methods /"	"by Jason K. Barber."	"Barber, Jason K."	"M.S."	"University of Washington"	"2003"	"031001s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 83 leaves :"			"53121850"
