245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"HIV risk among men who have sex with men (MSM) and the misallocation of HIV prevention investments in countries with PEPFAR partnership frameworks /"		"Diego Solares."	"Solares, Diego."	"M.P.H."	"University of Washington"	"2012"	"140401s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (21 pages) :"	"Barnart, Scott,thesis advisor."	"http://hdl.handle.net/1773/22640;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1533556"	"875310002"
"Strategies to improve health care for patients with refugee status in King County, WA :"	"voices of primary care providers /"	"Mary Stasio."	"Stasio, Mary."	"M.P.H."	"University of Washington"	"2012"	"140401s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (88 pages) :"	"Chrisman, Noel J.,1940-thesis advisor."	"http://hdl.handle.net/1773/22641;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1533558"	"875309475"
"Predictors of patient retention and mortality in the first six months after initiating antiretroviral therapy at Felege Hiwot Referral Hospital, Bahir Dar, Ethiopia /"		"Anna Talman."	"Talman, Anna."	"M.P.H."	"University of Washington"	"2010"	"110106s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 56 leaves :"			"695420659"
"The perceived impact of personal and organizational values on global health business at I-TECH /"		"Muhammad Tariq."	"Tariq, Muhammad."	"M.P.H."	"University of Washington"	"2009"	"091130s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 37 leaves :"			"471468926"
"Pregnancy, HIV and prevention of mother to child transmission (PMTCT) in central Mozambique :"	"community influences on loss to follow up /"	"Beatriz da Costa Thomé."	"Thomé, Beatriz da Costa."	"M.P.H."	"University of Washington"	"2010"	"110105s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 45 leaves "			"695143963"
"Knowledge and perspective of HIV-positive mothers and health workers on barriers to pediatric HIV testing in Bouaké, Côte d'Ivoire /"		"Carla L. Toko."	"Toko, Carla L."	"M.P.H."	"University of Washington"	"2010"	"110105s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 26 leaves "			"695122413"
"The experience of Chinese physicians in national medical diplomacy program deployed to Sudan /"		"Kai Wang."	"Wang, Kai."	"M.P.H."	"University of Washington"	"2010"	"110222s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 33 leaves :"			"703317163"
"Trends in iodine deficiency disorders from 1980 to 2010 /"		"Mengru Wang."	"Wang, Mengru."	"M.P.H."	"University of Washington"	"2012"	"130628s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 27 pages) :"	"Naghavi, Mohsen,thesis advisor."	"http://hdl.handle.net/1773/21957;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1529093"	"851210034"
"""It is not a sin going for the test"" :"	"a qualitative study of attitudes towards HIV testing in Pentecostal churches in Mombasa, Kenya /"	"George Horace Wanje."	"Wanje, George Horace."	"M.P.H."	"University of Washington"	"2012"	"121207s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource :"	"McClelland, R. Scott(Raymond Scott),thesis advisor."	"http://hdl.handle.net/1773/20691"	"820566039"
"Emotional encouragement, family acceptance and self-efficacy :"	"exploring social support when beginning HAART in Lima, Peru /"	"Chloe Waters."	"Waters, Chloe."	"M.P.H."	"University of Washington"	"2011"	"120109s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 29 leaves :"			"771956134"
"Healthcare-seeking behavior of HIV-positive men, women and their children in Nairobi, Kenya /"		"Suzanne K. Wilson."	"Wilson, Suzanne K."	"M.P.H."	"University of Washington"	"2012"	"120716s2012\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 61 leaves :"			"799887775"
"Systematic analysis of national, regional, and global trends in chronic kidney disease mortality, morbidity, and etiology /"		"Sarah Wulf."	"Wulf, Sarah."	"M.P.H."	"University of Washington"	"2012"	"121207s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 137 pages) :"	"Naghavi, Mohsen,thesis advisor."	"http://hdl.handle.net/1773/20693;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516017"	"820562456"
"Psychometric testing of the Chinese version of the medical outcomes study social support survey among people living with HIV/AIDS in China /"		"Yu Yu."	"Yu, Yu,1988-author."	"M.P.H."	"University of Washington"	"2014"	"150227t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (24 pages)"	"Simoni, Jane M.,degree supervisor."	"http://hdl.handle.net/1773/26180"	"904168987"
"A critical analysis of HIV/AIDS training data for three regions in Northern Ethiopia from April 2005-February 2012 /"		"Abebe Aberra."	"Aberra, Abebe."	"M.P.H."	"University of Washington"	"2013"	"140414s2013\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 21 pages)"	"Downer, Ann,thesis advisor."	"http://hdl.handle.net/1773/22866;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538236"	"876622752"
"Washington state nursing facility characteristics, foreign-born employees and quality ratings :"	"does the proportion of foreign workers predict quality differences? /"	"Katherine Acker."	"Acker, Katherine,author."	"M.P.H."	"University of Washington"	"2013"	"140428t20132013wau\\\\\obdm\\000\0\eng\d"	"1 online resource (34 pages)"	"Hagopian, Amy,degree supervisor."	"http://hdl.handle.net/1773/23435"	"878454081"
"Evaluation of global health leadership program training in Sudan /"		"Amira Adam."	"Adam, Amira,author."	"M.P.H. University of Washington"		"2013"	"140620t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (36 pages) :"	"Katz, Aaron,degree supervisor."	"http://hdl.handle.net/1773/24268"	"881538117"
"Exploring the similarities and differences of the perceptions of participation in clinical research in the East African community in King County, Washington /"		"Ali Adem."	"Adem, Ali,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 46 pages) :"	"Andrasik, Michele,degree supervisor."	"http://hdl.handle.net/1773/33510"	"931948721"
"Perceived barriers to participation in HIV vaccine trials among eligible men who have sex with men /"		"Babatunde Adewoyin."	"Adewoyin, Babatunde,author."	"M.P.H."	"University of Washington"	"2013."	"140428t20132013waua\\\\od\\\\000\0\eng\d"	"1 online resource (vi, 45 pages) :"	"Duerr, Ann C.,degree supervisor."	"http://hdl.handle.net/1773/23428"	"878438787"
"Evaluating the association between HBV vaccination coverage and the incidence of liver cancer at a global level /"		"Mohamed Albirair."	"Albirair, Mohamed,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (19 unnumbered pages) :"	"Naghavi, Mohsen,degree supervisor."	"http://hdl.handle.net/1773/33492"	"931935127"
"Sex on Amazonian riverboats :"	"a neglected public health problem that merits innovative HIV/STIs prevention interventions /"	"Isaac Efrain Alva López."	"Alva López, Isaac Efrain."	"M.P.H."	"University of Washington"	"2013"	"140414s2013\\\\xx\ab\\\obm\\\000\0\eng\d"	"1 online resource (iii, 28 pages) :"	"Zunt, Joseph R.,thesis advisor."	"http://hdl.handle.net/1773/22865;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538278"	"876621997"
"No protection :"	"does offering dating partners the same legal protection as married partners prevent firearm-related intimate partner homicide? A cross-sectional analysis from 1976-2010 /"	"Miriam Alvarado."	"Alvarado, Miriam,author."	"M.P.H."	"University of Washington"	"2013."	"140623t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 24 pages) :"	"Gakidou, Emmanuela,degree supervisor."	"http://hdl.handle.net/1773/24279"	"881634425"
"Betel nut product characteristics and availability in King County, Washington :"	"a secret shopper study /"	"Sharon Anne Bachman."	"Bachman, Sharon Anne,author."	"M.P.H."	"University of Washington"	"2013."	"140623t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (iii, 34 pages) :"	"Hagopian, Amy,degree supervisor."	"http://hdl.handle.net/1773/24272"	"881630473"
"Defining the innate immune consequences of Dengue virus infection :"	"antibody dependent enhancement and the plasmacytoid dendritic cell interferon response /"	"Russell S. Barlow."	"Barlow, Russell S.,author."	"M.S."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 75 pages) :"	"Sherman, David,degree supervisor."	"http://hdl.handle.net/1773/33487"	"931934731"
"Can mHealth strengthen health worker performance? :"	"Midwives' experiences using an innovative mHealth program in Timor-Leste /"	"Gena Barnabee."	"Barnabee, Gena,author."	"M.P.H"	"University of Washington"	"2014"	"141223t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (26 pages) :"	"O'Malley, Gabrielle,degree supervisor."	"http://hdl.handle.net/1773/26186"	"898640364"
"The community adherence and support group strategy in Niassa Province, Mozambique :"	"a process evaluation of group formation dynamics /"	"Jama Joy Bernard."	"Bernard, Jama Joy,author."	"M.P.H."	"University of Washington"	"2013"	"140428t20132013waua\\\\obdm\\000\0\eng\d"	"1 online resource (32 pages) :"	"Pfeiffer, James,degree supervisor."	"http://hdl.handle.net/1773/23439"	"878458727"
"The effect of armed conflict on maternal and child health services in Uganda, 2007-2010 /"		"James E. Berhardt."	"Bernhardt, James E.,author."	"M.P.H."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (51 pages) :"	"Hagopian, Amy,degree supervisor."	"http://hdl.handle.net/1773/35103"	"945931149"
"Staging a conference to expand and reframe the University of Washington Department of Global Health's approach to sexuality /"		"Mariel Boyarsky."	"Boyarsky, Mariel,author."	"M.P.H."	"University of Washington"	"2015"	"150518t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (28 pages) :"	"Hagopian, Amy,degree supervisor."	"http://hdl.handle.net/1773/33074"	"909303173"
"Knowledge, attitudes and practices related to sexual and reproductive health among adolescents from two secondary schools in Chota, Cajamarca, Peru /"		"Gabriela Ines Boyle."	"Boyle, Gabriela Ines,author."	"M.P.H."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (26 pages) :"	"Mercer, Mary Anne,degree supervisor."	"http://hdl.handle.net/1773/35104"	"945931216"
"Risky business :"	"condom failures as experienced by female sex workers in Mombasa, Kenya /"	"Caitlyn Bradburn."	"Bradburn, Caitlyn,author."	"M.P.H."	"University of Washington"	"2014"	"141027t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (27 pages) :"	"McClelland, Scott,degree supervisor."	"http://hdl.handle.net/1773/26437"	"893875130"
"Using Twitter data to identify geographic clustering of anti-vaccination sentiments /"		"Benjamin Brooks."	"Brooks, Benjamin,1988-author."	"M.P.H"	"University of Washington"	"2014"	"141229t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (25 pages) :"	"Flaxman, Abraham,degree supervisor."	"http://hdl.handle.net/1773/26187"	"898898403"
"Decreased household travel time to road is associated with household use of improved sanitation systems in the Darjeeling Hills, India /"		"Halley Elizabeth Brunsteter."	"Brunsteter, Halley Elizabeth,author."	"M.P.H."	"University of Washington"	"2013"	"140428t20132013wauab\\\obdm\\000\0\eng\d"	"1 online resource (25 pages) :"	"Bezruchka, Stephen,degree supervisor."	"http://hdl.handle.net/1773/23434"	"878453384"
"Healthcare spending in the United States for children and youth, 1996-2012 /"		"Anthony L. Bui."	"Bui, Anthony L.,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (26 pages) :"	"Dieleman, Joseph L.,degree supervisor."	"http://hdl.handle.net/1773/33508"	"931948408"
"Tobacco consumption :"	"examining age and sex patterns across countries /"	"Emily Carnahan."	"Carnahan, Emily,author."	"M.P.H."	"University of Washington"	"2013."	"140623t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (32 pages) :"	"Lim, Stephen S.,degree supervisor."	"http://hdl.handle.net/1773/24276"	"881632490"
"Severe traumatic brain injury in South America :"	"the association between resources and outcomes /"	"Juanita M. Celix."	"Celix, Juanita M.,author."	"M.P.H."	"University of Washington"	"2013"	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (71 pages) :"	"Temkin, Nancy,degree supervisor."	"http://hdl.handle.net/1773/25150"	"882577479"
"The GAVI Alliance (formerly the Global Alliance for Vaccines and Immunization) Vaccination Investment Strategy :"	"evaluative criteria used by GAVI in decision-making /"	"Suzanne Ceresko."	"Ceresko, Suzanne,author."	"M.P.H."	"University of Washington"	"2015"	"150520t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (60 pages) :"	"Verguet, Stephane,degree supervisor."	"http://hdl.handle.net/1773/33078"	"909642091"
"Feasibility, effectiveness, budget impact and surveillance of partner services for HIV in Kenya /"		"Peter Kipkoech Cherutich."	"Cherutich, Peter Kipkoech,author."	"Ph. D."	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (76 pages) :"	"Farquhar, Carey,degree supervisor."	"http://hdl.handle.net/1773/33512"	"932138035"
"Assessing knowledge, attitudes and beliefs about cervical cancer, human papillomavirus and HPV vaccine among Shipibo-Konibo women of Peru /"		"Elizabeth Clark."	"Clark, Elizabeth,1983-author."	"M.P.H."	"University of Washington"	"2014"	"141230t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (31 pages) :"	"Zunt, Joseph R.,degree supervisor."	"http://hdl.handle.net/1773/26177"	"898994468"
"Challenges for early infant diagnosis of HIV in the Gbeke health region, in Central Cote d'Ivoire /"		"Clifford Muluh."	"Clifford, Muluh,author."	"M.P.H"	"University of Washington"	"2014"	"150306t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (60 pages) :"	"Koné, Ahoua,degree supervisor."	"http://hdl.handle.net/1773/27378"	"904462422"
"Measuring effective coverage of measles immunization in low-resource settings :"	"a method and application from the baseline evaluation of Salud Mesoamérica 2015 /"	"Katherine Ellicott Colson."	"Colson, Katherine Ellicott,author."	"M.P.H."	"University of Washington"	"2014"	"141230t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (72 pages) :"	"Hernández Prado, Bernardo,degree supervisor."	"http://hdl.handle.net/1773/26190"	"898997540"
"The relationship between price of tobacco and smoking /"		"Ruben Conner."	"Conner, Ruben,author."	"M.P.H."	"University of Washington"	"2014"	"141230t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (17 pages)"	"Dieleman, Joseph L.,degree supervisor."	"http://hdl.handle.net/1773/26184"	"898998931"
"Trends and determinants of ART patient monitoring practices in Kenya, Uganda and Zambia /"		"Emily Dansereau."	"Dansereau, Emily,author."	"M.P.H."	"University of Washington"	"2014"	"150114t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (26 pages) :"	"Duber, Herbert,degree supervisor."	"http://hdl.handle.net/1773/26181"	"900170800"
"Do hospital performance rankings sufficiently account for underlying patient risk? The value of information in outcomes-based risk adjustment /"		"Brendan DeCenso."	"DeCenso, Brendan,author."	"M.P.H."	"University of Washington"	"2013."	"140623t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (unpaged [63 pages])"	"Hanlon, Michael,degree supervisor."	"http://hdl.handle.net/1773/24273"	"881631125"
"Assessing the clinical management of malaria in under five children in Uganda :"	"exploring the association between facility and population-based data /"	"Leah C. Dodge."	"Dodge, Leah C.,author."	"M.P.H."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (21 pages) :"	"Weaver, Marcia R.,degree supervisor."	"http://hdl.handle.net/1773/35102"	"945931070"
"Is appendicitis a ticking time bomb? time to treatment and risk of perforation after patients reach the hospital /"		"Fredrick Thurston Drake."	"Drake, Frederick Thurston,author."	"M.P.H."	"University of Washington"	"2013."	"140428t20132013waua\\\\od\\\\000\0\eng\d"	"1 online resource (unpaged) :"	"Mock, Charles,degree supervisor."	"http://hdl.handle.net/1773/23433"	"878451598"
"Maternal health behavior change :"	"women's experiences as participants of an mHealth program in Timor-Leste /"	"Jessica Dyer."	"Dyer, Jessica,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (28 pages) :"	"Mercer, Mary Anne,degree supervisor."	"http://hdl.handle.net/1773/33493"	"931935265"
"Uptake of guidelines for breast cancer in low and middle-resource countries :"	"from research to implementation /"	"Maria Isabel Mejia Echavarria."	"Echavarria Mejia, Maria Isabel,author."	"M.P.H. University of Washington"		"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 35 pages) :"	"Thompson, Beti,degree supervisor."	"http://hdl.handle.net/1773/25149"	"882576996"
"Addressing child malnutrition in Kopanga :"	"lessons in transitioning from a homegrown nutrition program to a community-based program /"	"Onyinye A. Edeh."	"Edeh, Onyinye A.,author."	"M.P.H."	"University of Washington"	"2013"	"140418s2013\\\\wauab\\\obdm\\000\0\eng\d"	"1 online resource (55 pages) :"	"John-Stewart, Grace,degree supervisor."	"http://hdl.handle.net/1773/23440"	"877176048"
"Pre-antiretroviral therapy attrition prevalence and associated factors in six antiretroviral therapy centers in Sudan /"		"Mohamed Elameen."	"Elameen, Mohamed,author."	"M.P.H"	"University of Washington"	"2014"	"140911t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (vii, 25 pages) :"	"Hassan, Wisal,degree supervisor."	"http://hdl.handle.net/1773/25334"	"890399180"
"Vaccination trends in Bangladesh and Mozambique :"	"small area estimation of routine childhood vaccinations 1991-2013 /"	"Rebecca Engell."	"Engell, Rebecca,author."	"M.P.H."	"University of Washington"	"2014"	"141231t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (32, 156 unnumbered pages) :"	"Lim, Stephen S.,degree supervisor."	"http://hdl.handle.net/1773/26191"	"899076013"
"Training the public health workforce we need :"	"exploring perceptions for future public heath workers in Ecuador /"	"Juan Mateo Espinosa."	"Espinosa, Juan Mateo,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (33 pages) :"	"Bezruchka, Stephen,degree supervisor."	"http://hdl.handle.net/1773/33486"	"931934590"
"The role of health systems strengthening and HIV in under-five mortality trends :"	"time series analyses from 2000 to 2010 in Mozambique /"	"Quinhas Francisco Fernandes."	"Fernandes, Quinhas Francisco,author."	"M.P.H."	"University of Washington"	"2013"	"140620t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 22 pages) :"	"Sherr, Kenneth H.,degree supervisor."	"http://hdl.handle.net/1773/24269"	"881539186"
"Parental disclosure of HIV status :"	"experiences and perceptions of HIV positive parents in Nairobi, Kenya /"	"Olivia Firdawsi."	"Firdawsi, Olivia,author."	"M.P.H."	"University of Washington"	"2014"	"141231t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (23 pages) :"	"John-Stewart, Grace,degree supervisor."	"http://hdl.handle.net/1773/27130"	"899080389"
"A stakeholder analysis of the idea of a community-based obstetrical technician cadre in Haiti to replace aging traditional birth attendants /"		"Jean-Marie David Rikerdy Frédéric."	"Frédéric, Jean-Marie David Rikerdy,author."	"M.P.H."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 34 pages) :"	"Barnhart, Scott,degree supervisor."	"http://hdl.handle.net/1773/35105"	"945931155"
"The use of crowdsourcing and the role of game mechanics in identifying erroneous disease burden estimates /"		"Michael K. Freeman."	"Freeman, Michael(Michael K.),author."	"M.P.H."	"University of Washington"	"2013."	"140623t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (24 page) :"	"Flaxman, Abraham D.,degree supervisor."	"http://hdl.handle.net/1773/24278"	"881633384"
"Cloudy with a chance of cardiovascular disease :"	"spatial interpolation of mortality attributable to air pollution in China /"	"Joseph Frostad."	"Frostad, Joseph,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (39 unnumbered pages) :"	"Forouzanfar, Mohammad Hossein,degree supervisor."	"http://hdl.handle.net/1773/33488"	"931934818"
"An evaluation of the capacity of the Kisiizi Hospital health insurance scheme to provide health education to member population /"		"Alia Eve Fry."	"Fry, Alia Eve,author."	"M.P.H."	"University of Washington"	"2014"	"141105t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (27 pages) :"	"Babigumira, Joseph B.,degree supervisor."	"http://hdl.handle.net/1773/26438"	"894527581"
"A comparison of sub-national survey data and health management information system data in Zambia /"		"Rose Gabert."	"Gabert, Rose,author."	"M.P.H."	"University of Washington"	"2014"	"141231t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (17 pages) :"	"Gakidou, Emmanuela,degree supervisor."	"http://hdl.handle.net/1773/26194"	"899087304"
"Malnutrition in Mesoamerica :"	"the distribution and correlates of stunting, wasting, underweight, and anemia /"	"Marielle Camille Gagnier."	"Gagnier, Marielle Camille,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (59 pages) :"	"Hernández Prado, Bernardo,degree supervisor."	"http://hdl.handle.net/1773/33511"	"931948842"
"Defining neutralizing antibody specificities that target diverse HIV-1 transmitted strains /"		"Leslie Goo."	"Goo, Leslie,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 137 pages) :"	"Overbaugh, Julie,degree supervisor."	"http://hdl.handle.net/1773/25148"	"882576427"
"Forecasting exposure to occupational back pain :"	"2013-2040 /"	"Kyle R. Heuton."	"Heuton, Kyle R.,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (21 pages) :"	"Murray, Christopher J. L.,degree supervisor."	"http://hdl.handle.net/1773/33505"	"931947713"
"Scaling up sexuality education in Nigeria :"	"from national policy to nationwide application /"	"Silvia P. Huaynoca Quisbert."	"Huaynoca Quisbert, Silvia P.,author."	"M.P.H."	"University of Washington"	"2013"	"140428t20132013wau\\\\\obdm\\000\0\eng\d"	"1 online resource (unpaged)"	"Denno, Donna,degree supervisor."	"http://hdl.handle.net/1773/23429"	"878442178"
"Caesarean section rates among the Syrian refugee population in Lebanon :"	"possible causes, implications and recommendations going forward /"	"Karin Huster."	"Huster, Karin,author."	"M.P.H."	"University of Washington"	"2013"	"140703t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (75 pages) :"	"Mokdad, Ali H.,degree supervisor."	"http://hdl.handle.net/1773/25152"	"882581438"
"Ascertaining cause of death in Dhulikhel, Nepal :"	"medical records and verbal autopsy /"	"Nicole Ide."	"Ide, Nicole,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (41 pages) :"	"Fitzpatrick, Annette L.,degree supervisor."	"http://hdl.handle.net/1773/33504"	"931947472"
"A study of knowledge, attitudes and practices towards breast cancer screening & mammography among Somali refugee women in Seattle /"		"Abdirashid Abdi Isaak."	"Isaak, Abdirashid Abdi,author."	"M.P.H."	"University of Washington"	"2015"	"150527t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (22 pages) :"	"Babigumira, Joseph B.,degree supervisor."	"http://hdl.handle.net/1773/33076"	"910203659"
"Building governance capacity at the organizational level :"	"facilitating local ownership in Zambia /"	"Danielle Ishem-Reynier."	"Ishem-Reynier, Danielle,author."	"M.P.H."	"University of Washington"	"2013"	"140623t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (34 pages) :"	"Katz, Aaron,degree supervisor."	"http://hdl.handle.net/1773/24277"	"881633041"
"Evaluation of a traditional birth attendant and community health leader training and mentoring program: Matagalpa, Nicaragua /"		"Cassie J. Iutzi."	"Iutzi, Cassie J.,author."	"M.P.H."	"University of Washington"	"2013"	"140428s2013\\\\wau\\\\\obdm\\000\0\eng\d"	"1 online resource (57 pages)"	"Johnson, Wendy,degree supervisor."	"http://hdl.handle.net/1773/23438"	"878457811"
"Wealth inequality and health achievement :"	"relating novel measures of wealth distribution to child and maternal mortality /"	"Nicole E.  Johns."	"Johns, Nicole E.,author."	"M.P.H."	"University of Washington"	"2013."	"140620t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (20 pages) :"	"Gakidou, Emmanuela E.,degree supervisor."	"http://hdl.handle.net/1773/24270"	"881539696"
"Prevalence and correlates of low birth weight and preterm birth among Kenyan women /"		"Sudeep Karki."	"Karki, Sudeep,author."	"M.P.H."	"University of Washington"	"2015"	"160502t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (36 unnumbered pages) :"	"Stewart, Grace C. John,degree supervisor."	"http://hdl.handle.net/1773/35508"	"948518858"
"Mixed-methods evaluation of a novel community-based support and education intervention for individuals with HIV/AIDS in KwaZulu-Natal, South Africa /"		"Christopher Kemp."	"Kemp, Christopher Galloway,author."	"M.P.H."	"University of Washington"	"2014"	"150121t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (30 pages) :"	"Rao, Deepa,(Clinical psychologist),degree supervisor."	"http://hdl.handle.net/1773/26185"	"900569697"
"Physical and mental health impacts of household gardens in an urban slum in Lima, Peru /"		"Abigail Kim-Soo Korn."	"Korn, Abigail Kim-Soo,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (24 unnumbered pages) :"	"Bolton, Susan M.,degree supervisor."	"http://hdl.handle.net/1773/33499"	"931946604"
"A systematic review of global implementation of the World Health Organization's trauma care guidelines /"		"Lacey Nicole LaGrone."	"LaGrone, Lacey Nicole,author."	"M.P.H."	"University of Washington"	"2015"	"160608t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (24 pages) :"	"Mock, Charles N.,degree supervisor."	"http://hdl.handle.net/1773/33506"	"951433489"
"Effect of patient satisfaction with a health care facility on HIV outcomes :"	"a facility-level study in eastern Africa /"	"Carly E. Levitz."	"Levitz, Carly E.,author."	"M.P.H."	"University of Washington"	"2014"	"150123t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (25 pages) :"	"Duber, Herbert C.,degree supervisor."	"http://hdl.handle.net/1773/26178"	"900650747"
"Global health education in Chinese universities :"	"potential for collaboration with schools of nursing /"	"Quanlei Li."	"Li, Quanlei,author."	"M.P.H"	"University of Washington"	"2015"	"150601t20152015waub\\\\obm\\s000\0\eng\d"	"1 online resource (65 pages) :"	"Gimbel, Sarah,degree supervisor."	"http://hdl.handle.net/1773/33075"	"910525159"
"Estimating Iraqi mortality from the Iran-Iraq war through Operation Desert Storm, 1980-1994 /"		"Shang-Ju Li."	"Li, Shang-Ju,author."	"M.P.H."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (27 pages) :"	"Hagopian, Amy,degree supervisor."	"http://hdl.handle.net/1773/33507"	"931948004"
"Improving survey design and estimation methods for parental survival histories /"		"Katherine T. Lofgren."	"Lofgren, Katherine T.,author."	"M.P.H."	"University of Washington"	"2013."	"140620t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (unpaged [23 pages]) :"	"Wang, Haidong,degree supervisor."	"http://hdl.handle.net/1773/24271"	"881540330"
