245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Native speakers and natives."			"Hollowell, Rex Leon."	"M.A."	"University of Washington"		"890517s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19720113"
"The dedcutive justification of scientific theories as refutation of known alternatives."			"Humphrey, Christopher Carter,1939-"	"Ph. D."	"University of Washington"		"890614s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19868037"
"Internal and external conduct in law and morals."			"Jameton, Andrew."	"M.A."	"University of Washington"		"890614s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"37 leaves"			"19866477"
"Testimony and evidence; the social foundation of knowledge."			"Jameton, Andrew."	"Ph. D."	"University of Washington"		"890614s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"137 leaves"			"19868134"
"Some philosophical problems of accounts of motion."			"Johnson, Mary Helgren."	"Ph. D."	"University of Washington"		"890503s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"391 leaves"			"19647026"
"Scheler's theory of stratification in the emotional life."			"Kimm, Robert Ellis."	"M.A."	"University of Washington"		"890503s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"43 [1] leaf"			"19647074"
"A theory of obligation."			"Koch, Philip John,1942-"	"Ph. D."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"121 leaves"			"19764061"
"Alienation as a historical phenomenon in Marxism."			"Kononen, William Edward."	"M.A."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19764237"
"Merleau-Ponty's implicit theory of truth."			"Kramer, Lutz."	"M.A."	"University of Washington"		"890503s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"34 leaves"			"19647047"
"The accessory cause in Plato's Timaeus."			"Krebbs, Norman Adelbert,1920-"	"M.A."	"University of Washington"		"890531s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19787621"
"Plato's errant cause /"		"Norman Adelbert Krebbs."	"Krebbs, Norman Adelbert,1920-"	"Ph. D."	"University of Washington"	"1971"	"130725s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"853733734"
"Human responses"	"knowledge, faith and non-violence."		"Kugelman, Robert Francis."	"M.A."	"University of Washington"		"890525s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"56 leaves"			"19764170"
"Happiness and duty"	"a critique of utilitarianism,"	"by Trammell Calhoun Lacey, Jr."	"Lacey, Trammell Calhoun,1933-"	"Ph. D."	"University of Washington"		"890525s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"151 leaves"			"19764124"
"The Winch-Pareto controversy,"		"by Chester L. Marler, Jr."	"Marler, Chester L."	"M.A."	"University of Washington"		"890517s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"37 [1] leaf"			"19720092"
"Mental images and intentionality of seeing."			"Mayer, Dalmen Dale."	"M.A."	"University of Washington"		"901109s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"55 [1] leaf"			"22659126"
"Locke and Plamenatz on consent."			"McClure, John William."	"M.A."	"University of Washington"		"890524s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19758485"
"Confirmation and acceptability."			"McClure, Steven Michael."	"M.A."	"University of Washington"		"890524s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"55 leaves"			"19758183"
"""The accused shall enjoy the right to a speedy and public trial."""			"Meacham, Marian Louise."	"M.A."	"University of Washington"		"890524s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19758309"
"Santayana's theory of symbolic knowledge."			"Michelsen, John Magnus,1933-"	"Ph. D."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"214 [1] leaf"			"19761519"
"Aristotle's account of being and truth."			"Miller, Fred D.,Jr.,1944-"	"Ph. D."	"University of Washington"		"890525s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"335 leaves"			"19761557"
"The priority of being to truth according to Aristotle."			"Miller, Fred D.,Jr.,1944-"	"M.A."	"University of Washington"		"890524s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19758412"
"Pleasure and sensation."			"Momeyer, Richard Warren,1942-"	"Ph. D."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19761524"
"Dispositions and Goodman's theory of projection."			"Moore, Lanora Gayle."	"M.A."	"University of Washington"		"890524s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19758607"
"Referring, presupposition and existence,"		"by Richard Hector Norton, Jr."	"Norton, Richard Hector."	"M.A."	"University of Washington"		"890814s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"44 [1] leaf"			"20172669"
"The theory of relations in Russell's metaphysics."			"Parker, Richard Burl."	"Ph. D."	"University of Washington"		"890601s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19795220"
"The paradox of faith in Kierkegarrd's Philosophical fragments."			"Patten, Steven Crain."	"M.A."	"University of Washington"		"890614s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"75 [1] leaf"			"19866459"
"An evaluation of John Duns Scotus' criticism of the theory of illumination."			"Paul, John Philip."	"M.A."	"University of Washington"		"890731s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"69 unnumbered leaves"			"20100821"
"The meaning of artistic insight in Susanne K. Langer."			"Quinn, John Francis."	"M.A."	"University of Washington"		"890601s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"84 leaves"			"19795249"
"Painting and poetry in Plato's Republic."			"Ramerman, Dale Byron."	"M.A."	"University of Washington"		"890620s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19899748"
"David Hume on the deducibility of ""ought"" from ""is."""			"Reid, John Charles."	"M.A."	"University of Washington"		"890601s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"33 [1] leaf"			"19795184"
"Carnap's method for determining intensions."			"Riordon, Timothy P."	"M.A."	"University of Washington"		"890601s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"29 leaves"			"19794731"
"The meaning of ""good"": on Urmson, Searle, and the appeal to use."			"Rolston, John S."	"M.A."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"56 [1] leaf"			"19693847"
"Logic, language and Zen,"		"by Henry Rosemont, Jr."	"Rosemont, Henry,1934-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"159 leaves"			"19693793"
"On causal analysis of action"	"two views."		"Rubinstein, Judah Philip."	"M.A."	"University of Washington"		"890505s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19658302"
"Mysticism and the concept of self."			"Rude, Richard Alan."	"M.A."	"University of Washington"		"890505s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"27 leaves"			"19658385"
"Blaming and blameworthiness."			"Saslaw, Shepard Ames."	"M.A."	"University of Washington"		"890505s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19658287"
"An introduction and commentary to Martin Heidegger's What is metaphysics?"			"Schillinger, Jack."	"M.A."	"University of Washington"		"890505s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19658294"
"Toward a critique of pure practical reason."			"Schorling, Gayden Lewis."	"M.A."	"University of Washington"		"890601s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"37 leaves"			"19795318"
"Husserl's concept of clarification."			"Schultz, Dawson Stafford."	"M.A."	"University of Washington"		"890511s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"39 [1] leaf"			"19691274"
"Esthetic value: the theory of C.I. Lewis,"		"by John Jackson Shafer, Jr."	"Shafer, John Jackson."	"M.A."	"University of Washington"		"890524s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19758255"
"Strawson's argument against skepticism."			"Singer, Richard Keane."	"M.A."	"University of Washington"		"890524s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"24 leaves"			"19758550"
"Can there be a private language?"	"An examination of some principal arguments."		"Smerud, Warren Douglas,1928-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"166 leaves"			"19693622"
"Natural rights"	"a reconsideration."		"Smith, Elizabeth H.,1939-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"260 leaves"			"19693900"
"Involuntary clinical treatment of non-pathological criminal behavior."			"Starr, Benjamin Spencer."	"M.A."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"33 leaves"			"19761508"
"Proper names"	"how they are and what they mean."		"Tapscott, Bangs L.,1935-"	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"289 leaves"			"19691254"
"Historical materialism and social change."			"Thomas, John Carter."	"M.A."	"University of Washington"		"890814s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"58 leaves"			"20172678"
"Can introspective arguments support libertarianism?"			"Tobin, Bruce A."	"M.A."	"University of Washington"		"890814s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"31 leaves"			"20172688"
"Aristotle's theory of action."			"Webb, George Philip,1940-"	"Ph. D."	"University of Washington"		"890814s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"195 leaves"			"20172684"
"Modality and time in Aristotle."			"Webb, George Philip,1940-"	"M.A."	"University of Washington"		"890814s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"61 leaves"			"20172660"
"R.G. Collingwood's conception of philosophy."			"Webster, Glenn Albert,1937-"	"Ph. D."	"University of Washington"		"890814s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"140 leaves"			"20172664"
"Kant's concept of freedom."			"Weibel, Carol Joyce."	"M.A."	"University of Washington"		"890801s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"52 leaves"			"20106292"
"Friedrich Schiller's theories of the sublime and the beautiful"	"a critical study of Schiller's aesthetics /"	"Leonard Paul Wessell, Jr."	"Wessell, Leonard P.,1939-"	"M.A."	"University of Washington"		"800623s1967\\\\wau\\\\\\bm\\\000\0\eng\d"	"48 leaves"			"6450744"
"A study of truth as agreement."			"Willing, Martha Kent."	"M.A."	"University of Washington"		"890627s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19930382"
"An examination of early absurdist thought of Albert Camus."			"Wills, Russel Milton."	"M.A."	"University of Washington"		"890510s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19685335"
"The structure of experience."			"Wills, Russel Milton."	"Ph. D."	"University of Washington"		"890511s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"137 leaves"			"19691262"
"Nomological explanation in history."			"Wilson, Joseph Morris."	"M.A."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"43 [1] leaf"			"19691259"
"Three types of philosophy of language"	"a preliminary investigation."		"Windt, Peter Y."	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19691246"
"Toward a dispositional analysis of intention."			"Wolfe, H. Kirke."	"M.A."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"75 [1] leaf"			"19691250"
"Von Neumann's proof and hidden variables."			"Yoshida, Ronald Mamoru,1938-"	"Ph. D."	"University of Washington"		"890525s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"214 leaves"			"19761579"
"The structure of rights :"	"a critical study of Hohfeldian theory /"	"by David Michael Adams."	"Adams, David M.,1953-"	"Ph. D."	"University of Washington"	"1984"	"841212s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 221 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8501021"	"11483144"
"Virtuous circles :"	"a defense of limited epistemic circularity /"	"David Alexander."	"Alexander, David J.,1975-"	"Ph. D."	"University of Washington"	"2008"	"081016s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 183 leaves :"		"http://hdl.handle.net/1773/5696;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3318153"	"262631801"
"Expert testimony and the social transmission of scientific knowledge /"		"Benjamin S.P. Almassi."	"Almassi, Benjamin S. P."	"Ph. D."	"University of Washington"	"2009"	"091030s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 205 pages "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370453"	"461369944"
"A study of social freedom."			"Anderson, Clifford Earl."	"Ph. D."	"University of Washington"		"890511s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19693955"
"Preferential treatment for women in academia /"		"by Melinda Kohler Andrews."	"Andrews, Melinda Kohler."	"Ph. D."	"University of Washington"	"1982"	"820712s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 175 leaves "			"8593268"
"Aquinas on happiness."			"Ardagh, David William,1938-"	"Ph. D."	"University of Washington"		"890530s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"215 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7528311"	"19782374"
"Values in science :"	"the distinction between the context of discovery and the context of justification /"	"Monica G. Aufrecht."	"Aufrecht, Monica G."	"Ph. D."	"University of Washington"	"2010"	"110201s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 174 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431521"	"699867955"
"A relational account of exploitation in clinical research /"		"Fareed A. Awan."	"Awan, Fareed A.,author.http://www.wikidata.org/entity/Q90044182"	"Ph. D."	"University of Washington"	"2019."	"200304t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 111 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/45251"	"1142972073"
"The epistemological role of the intellectual virtues /"		"Jason S. Baehr."	"Baehr, Jason S."	"Ph. D."	"University of Washington"	"2002"	"030213s2002\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 215 leaves "		"http://hdl.handle.net/1773/5701"	"51646022"
"Putnam on truth :"	"metaphysical realism vs. Kantian constructivism /"	"by Ann Michelle Baker."	"Baker, Ann Michelle."	"Ph. D."	"University of Washington"	"1990"	"910506s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 213 leaves "			"23703790"
"Physical systems :"	"conceptual pathways between spacetime and matter /"	"Ori Belkind."	"Belkind, Ori."	"Ph. D."	"University of Washington"	"2004"	"050126s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 385 pages :"		"http://hdl.handle.net/1773/5703;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139448"	"57498718"
"The significance of unintentional omission :"	"moral responsibility for the failure to act /"	"Jason Benchimol."	"Benchimol, Jason."	"Ph. D."	"University of Washington"	"2012"	"130129s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (189 pages)"	"Smith, Angela M.,thesis advisor."	"http://hdl.handle.net/1773/20887;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521430"	"825821564"
"Timing conscious intentions :"	"an experimentally-based paradox about free action /"	"by Thomas Jacob Bittner."	"Bittner, Thomas Jacob."	"Ph. D."	"University of Washington"	"1994"	"950817s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 187 leaves "			"33001809"
"G.W. Leibniz :"	"personhood, moral agency, and meaningful immortality /"	"by Marc Elliott Bobro."	"Bobro, Marc Elliott."	"Ph. D."	"University of Washington"	"1998"	"990326s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 199 pages "		"http://hdl.handle.net/1773/5695;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836142"	"41045237"
"Feminist ideology :"	"a philosophical critique /"	"by Clare Bright."	"Bright, Clare."		"University of Washington"		"791011s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 284 leaves "			"5516764"
"Lessons unlearned :"	"theories of direct acquaintance at the beginning and the end of twentieth century epistemology /"	"by Audre Jean Brokes."	"Brokes, Audre Jean."	"Ph. D."	"University of Washington"	"1997"	"980716s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 224 leaves "		"http://hdl.handle.net/1773/5692"	"39497514"
"Modulating agency :"	"the moral & aesthetic import of closed-loop deep-brain stimulation /"	"Timothy E. Brown."	"Brown, Timothy E.,author.http://www.wikidata.org/entity/Q107171228"	"Ph. D."	"University of Washington"	"2019."	"200304t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (106 pages)"	"Goering, Sara,degree supervisor.http://www.wikidata.org/entity/Q105825584"	"http://hdl.handle.net/1773/45252"	"1142972296"
"The phenomenological bases of Merleau-Ponty's philosophy of history."			"Burke, John P."	"M.A."	"University of Washington"	"1974"	"810902s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"74 leaves "			"7720955"
"Morality and liberation in the philosophies of Samkara and the Bhagavad Gita."			"Chatterjee, Dipankar."	"Ph. D."	"University of Washington"		"890601s1975\\\\xx\\\\\\\bm\\\000\0\eng\d"	"205 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7617427"	"19795088"
"Seduced into caring :"	"virtue and the life of the reader /"	"W. Scott Clifton."	"Clifton, Walter Scott,author."	"Ph. D."	"University of Washington"	"2013."	"140606t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (303 pages)"	"Moore, Ronald(Ronald M.),degree supervisor.http://www.wikidata.org/entity/Q106379765"	"http://hdl.handle.net/1773/24065"	"881114176"
"The art of re-making dances :"	"a philosophical analysis of dancework reconstruction /"	"Renee Marie Conroy."	"Conroy, Renee Marie."	"Ph. D."	"University of Washington"	"2009"	"091217s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 237 leaves "			"489547471"
"Facing the genocidal present /"		"Julio C. Covarrubias Cabeza."	"Covarrubias Cabeza, Julio C.,author.http://www.wikidata.org/entity/Q107145437"	"Ph. D."	"University of Washington"	"2020."	"210427t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (185 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/46543"	"1247949835"
"Precedent autonomy, surviving interests, and advance medical decisionmaking /"		"by John K. Davis."	"Davis, John K.,1956-"	"Ph. D."	"University of Washington"	"2001"	"011004s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 225 leaves "		"http://hdl.handle.net/1773/5705;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013950"	"48087181"
"Transcendence and image :"	"Austin Farrer on the existence of God /"	"by Steven Merle Duncan."	"Duncan, Steven M."	"Ph. D."	"University of Washington"	"1987"	"871211s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 242 leaves "			"17223089"
"A controversy about animal consciousness /"		"Lisbeth Duncan-LaCoste."	"Duncan-LaCoste, Lisbeth."	"Ph. D."	"University of Washington"	"2003"	"030613s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 243 leaves :"		"http://hdl.handle.net/1773/5708;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3079214"	"52428235"
"Prospects for scientific realism /"		"by Juli Kathryn Thorson Eflin."	"Eflin, Juli Kathryn Thorson."	"Ph. D."	"University of Washington"	"1990"	"910812s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 136 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9108463"	"24224577"
"Beyond the basic/nonbasic interests distinction :"	"a feminist approach to inter-species moral conflict and moral repair /"	"Karen S. Emmerman-Mazner."	"Emmerman-Mazner, Karen S."	"Ph. D."	"University of Washington"	"2012"	"130129s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (v, 245 pages)"	"Goering, Sara L.,thesis advisor."	"http://hdl.handle.net/1773/20886;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521462"	"825820705"
"Modal truth :"	"integrating the metaphysics, epistemology, and semantics of the necessary and the possible /"	"Brian Lars Enden."	"Enden, Brian Lars,author.http://www.wikidata.org/entity/Q107531761"	"Ph. D."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 153 pages)"	"Fine, Arthur,degree supervisor.http://www.wikidata.org/entity/Q4798687"	"http://hdl.handle.net/1773/38197"	"983467238"
"Intelligent automaticity in moral judgment and decision-making /"		"Asia Ferrin."	"Ferrin, Asia,author.http://www.wikidata.org/entity/Q107532075"	"Ph. D."	"University of Washington"	"2016"	"160914t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (182 pages) :"	"Wylie, Alison,degree supervisor.http://www.wikidata.org/entity/Q4727229"	"http://hdl.handle.net/1773/36809"	"958384212"
"Feeling proud and being proud :"	"an investigation into the moral psychology of personal ideals /"	"Jeremy M. Fischer."	"Fischer, Jeremy M."	"Ph. D."	"University of Washington"	"2012"	"130129s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 222 pages)"	"Smith, Angela M.,thesis advisor."	"http://hdl.handle.net/1773/20885;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521465"	"825819257"
"Alienation, reification, and the labor theory of value"	"the philosophical basis of Marx's economics."		"Fischer, Norman A."	"Ph. D."	"University of Washington"		"890503s1975\\\\xx\\\\\\\bm\\\000\0\eng\d"	"393 leaves"			"19647130"
"Inferential justification /"		"by Stephen Andrew Fogdall."	"Fogdall, Stephen Andrew."	"Ph. D."	"University of Washington"	"1997"	"980325s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 180 leaves "		"http://hdl.handle.net/1773/5700"	"38848498"
"Verificationism reconsidered /"		"by Ann Owens Forster."	"Forster, Ann Owens."	"Ph. D."	"University of Washington"	"1992"	"921105s1992\\\\xx\\\\\\\bmt\\000\0\eng\d"	"viii, 267 leaves "		"http://hdl.handle.net/1773/5711"	"26921167"
"The definite description and Quine's formal attack on quantified modal logic /"		"by Vicky Ruth Vicklund Franks."	"Franks, Vicky Ruth Vicklund."	"Ph. D."	"University of Washington"	"1982"	"820712s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 364 leaves "			"8593255"
"Troubling others and tormenting ourselves :"	"the nature and moral significance of jealousy /"	"Rachel Fredericks."	"Fredericks, Rachel."	"Ph. D."	"University of Washington"	"2012"	"130710s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 236 pages)"	"Gardiner, Stephen Mark,thesis advisor."	"http://hdl.handle.net/1773/22045;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542127"	"852428183"
"Retributive hatred as a reactive moral attitude /"		"Jeramy S. Gee."	"Gee, Jeramy,author.http://www.wikidata.org/entity/Q107531548"	"Ph. D."	"University of Washington"	"2014"	"150313t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (181 pages)"	"Roberts, Jean(Jean V.),degree supervisor.http://www.wikidata.org/entity/Q105968284"	"http://hdl.handle.net/1773/27557"	"904828927"
"An adaptive syndrome account of feeling justified :"	"toward improving the evolutionary ethics, moral psychology, and ethical expressivism of Allan Gibbard /"	"Larry R. Gibson."	"Gibson, Larry R."	"Ph. D."	"University of Washington"	"2006"	"070423s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 237 leaves :"		"http://hdl.handle.net/1773/5693;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241901"	"123425183"
"Peter Abelard's theory of the proposition /"		"by Kevin Stephen Guilfoy."	"Guilfoy, Kevin Stephen."	"Ph. D."	"University of Washington"	"1999"	"000203s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 253 leaves "	"Abelard, Peter,1079-1142.Dialectica.;Abelard, Peter,1079-1142.Logica ingredientibus."	"http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=014920984&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA;http://hdl.handle.net/1773/5698;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936410"	"43396028"
"Skepticism and the foundations of empirical justification /"		"Ali M. Hasan."	"Hasan, Ali M.,1974-"	"Ph. D."	"University of Washington"	"2008"	"081031s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 173 leaves :"			"266138507"
"Dummett's challenge to realism /"		"by David Haugen."	"Haugen, David."	"Ph. D."	"University of Washington"	"1990"	"910606s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 278 leaves "			"23895314"
"The resurrection of radical pacifism :"	"a defense /"	"Stephen Black Hereth."	"Hereth, Stephen Blake,author.http://www.wikidata.org/entity/Q107171376"	"Ph. D."	"University of Washington"	"2019."	"191216t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (149 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/44883"	"1131696519"
"Demonstration and explanation :"	"an examination of Aristotle's Posterior analytics and De partibus animalium /"	"by Sherill Rines Heron."	"Heron, Sherill Rines."		"University of Washington"		"890518s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 162 leaves "			"19726186"
"Rawls versus utilitarianism :"	"the contractarian argument /"	"by Paul William Herrick."	"Herrick, Paul William."	"Ph. D."	"University of Washington"	"1986"	"870128s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"434 leaves :"			"15125482"
