245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The Habitat Restoration Cost Estimation Model (HRCEM) :"	"a cooperative tool for watershed management /"	"by Eric Gunnar Doyle."	"Doyle, Eric Gunnar."	"M.M.A."	"University of Washington"	"1997"	"971202s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 132 pages :"			"38027190"
"The Chinese mitten crab (Eriocheir sinensis), previous invasions and policy decisions :"	"implications for improving Washington State aquatic nuisance species management /"	"Robyn Christine Draheim."	"Draheim, Robyn C.,1972-"	"M.M.A."	"University of Washington"	"1999"	"000717s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 179 leaves :"			"44599957"
"Collaborative bargaining at the Port of Seattle /"		"by Michael Francis Egan."	"Egan, Michael Francis."	"M.M.A."	"University of Washington"	"1995"	"951129s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves :"			"33823756"
"The Burrowing Shrimp Control Committee :"	"a failed opportunity form collaboration /"	"by Michael Furgeson Eng."	"Eng, Michael Furgeson."	"M.M.A."	"University of Washington"	"1996"	"970110s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 140 leaves "			"36183380"
"Management strategies to reduce seabird bycatch in northern Puget Sound, Washington State /"		"by Pamela Erstad."	"Erstad, Pamela."	"M.M.A."	"University of Washington"	"1995"	"970122s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 88 leaves :"			"36242078"
"Management of locally abundant marine mammals case study :"	"the California sea lion (Zalophus californianus) /"	"by Christina Cluett Fahy."	"Fahy, Christina Cluett."	"M.M.A."	"University of Washington"	"1995"	"960508s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 141 leaves :"			"34695801"
"Pinniped predation on salmonids :"	"management alternatives /"	"by Mary Sarah Fangman."	"Fangman, Sarah."	"M.M.A."	"University of Washington"	"1996"	"971230s1996\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 114 leaves :"			"38142613"
"Collaboration for cross-boundary protected area management :"	"focus on the Olympic Coast National Marine Sanctuary and Olympic National Park /"	"by Lillian Ferguson."	"Ferguson, Lillian,1967-"	"M.M.A."	"University of Washington"	"1997"	"981204s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 189 leaves :"		"http://hdl.handle.net/1773/6211;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1387946"	"40442851"
"Assessing coastal zone sensitivity and vulnerability to regional climate variability and change in the Pacific Northwest /"		"by John C. Field."	"Field, John C."	"M.M.A."	"University of Washington"	"1997"	"981113s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 82 leaves :"			"40307895"
"Organizational learning in the National Preparedness for Response Exercise Program (PREP) /"		"by Tonya Nicole Fish."	"Fish, Tonya Nicole."	"M.M.A."	"University of Washington"	"1997"	"980515s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 83 leaves :"			"39128257"
"An educational model to integrate local coastal communities in marine conservation projects /"		"by Lourdes de María Flores Ochoa."	"Flores Ochoa, Lourdes de María."	"M.M.A."	"University of Washington"	"1997"	"980521s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 88 leaves :"			"39159583"
"Propeller scour and sediment remediation at the Seattle Waterfront /"		"by Michael David Francisco."	"Francisco, Michael David."	"M.M.A."	"University of Washington"	"1995"	"951127s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 97 leaves :"			"33806933"
"Puget Sound shipping and ballast water exchange :"	"criteria for selecting alternative zones for the exchange of ballast water for vessels entering the Strait of Juan de Fuca /"	"Jessica Regina Gramling."	"Gramling, Jessica."	"M.M.A."	"University of Washington"	"1999"	"000804s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 104 leaves :"			"44724225"
"Designing marine monitoring programs :"	"contributions to success /"	"by Richard Grant."	"Grant, Richard Charles."	"M.M.A."	"University of Washington"	"1995"	"951206s1995\\\\xx\b\\\\\bm\\\000\0\eng\d"	"ii, 93 leaves :"			"33860364"
"The impacts of drought on Yakima Valley irrigated agriculture and Seattle municipal and industrial water supply /"		"Kristyn Noel Gray."	"Gray, Kristyn Noel."	"M.M.A."	"University of Washington"	"1999"	"000208s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 91 leaves :"			"43419357"
"Towards an economic valuation of natural resources :"	"estimating the value of flood control provided by wetlands in western Washington /"	"by Thomas Harrison Green."	"Green, Thomas H."	"M.M.A."	"University of Washington"	"1998"	"990415s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 100 leaves :"			"41170164"
"Nuclear waste, democracy, and risk :"	"a procedural evaluation of the Columbia River comprehensive impact assessment /"	"by Aimee T. Guglielmo."	"Guglielmo, Aimee T."	"M.M.A."	"University of Washington"	"1998"	"991011s1998\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vii, 83 leaves :"			"42612157"
"Tourism assessment and strategy plan for Midway Atoll National Wildlife Refuge /"		"by Nina P. Hadley."	"Hadley, Nina P."	"M.M.A."	"University of Washington"	"1998"	"990301s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 162 leaves :"			"40876676"
"Understanding the mega ship phenomenon :"	"impacts on ocean carriers, ports, and terminal operators /"	"by Eric Hanson."	"Hanson, Eric,1961-"	"M.M.A."	"University of Washington"	"1998"	"981116s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 78 leaves :"			"40327041"
"A co-management assessment for the Miskito small-scale fisheries in the Miskito Cays Protected Area, Nicaragua /"		"by Gretchen Anne Harrington."	"Harrington, Gretchen Anne."	"M.M.A."	"University of Washington"	"1997"	"980515s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 117 leaves :"			"39126761"
"Determining the effectiveness of coastal management programs in revitalizing urban waterfronts :"	"a review of effectiveness evaluation methodology & coastal management program monitoring /"	"by Sean Patrick Hastings."	"Hastings, Sean Patrick."	"M.M.A."	"University of Washington"	"1997"	"981112s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 79 leaves :"			"40297061"
"A study of coastal ""no discharge areas"" and the control of sewage from vessels /"		"by John E. Herring."	"Herring, John E.,1962-"	"M.M.A."	"University of Washington"	"1997"	"981110s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 74 pages :"			"40277674"
"The Pacific Whiting Conservation Cooperative :"	"as good as ITQs? /"	"by Kollin F. Higgins."	"Higgins, Kollin F."	"M.M.A."	"University of Washington"	"1999"	"000321s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 68 leaves :"			"43675947"
"The Cook Inlet stock of beluga whales :"	"a case for co-management /"	"by Philip Scott Hill."	"Hill, Philip Scott."	"M.M.A."	"University of Washington"	"1996"	"961212s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 107 leaves :"			"36078368"
"Marine living resource governance in the absence of a central authority :"	"a study of Somalia /"	"by Todd M. Jennings."	"Jennings, Todd M."	"M.M.A."	"University of Washington"	"1998"	"991011s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 126 leaves :"			"42612435"
"Sensitivity of the coastal management system in Washington state to the incorporation of climate forecasts and projections /"		"by Zoë Pfahl Johnson."	"Johnson, Zoë Pfahl."	"M.M.A."	"University of Washington"	"1998"	"000324s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 82 leaves :"			"43703743"
"Balancing national security concerns and marine mammal protection under the MMPA :"	"the SURTASS LFA case study /"	"by Sangita A. Jones."	"Jones, Sangita A."	"M.M.A."	"University of Washington"	"1998"	"000627s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 120 leaves :"			"44490639"
"Value of forecasting interannual recruitment variation for managing Washington State's salmon fisheries /"		"by Janne Harri Kaje."	"Kaje, Janne Harri."	"M.M.A."	"University of Washington"	"1998"	"990301s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 80 pages :"			"40877609"
"Determining the economic feasibility of rock scallop (Crassadoma gigantea) culture in Washington State /"		"by E. Michael Kelly."	"Kelly, E. Michael,1962-"	"M.M.A."	"University of Washington"	"1997"	"981120s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 90 leaves :"			"40359053"
"Acoustic thermometry of ocean climate :"	"a case study in the effect of political pressures on science /"	"by Forsyth Patterson Kineon."	"Kineon, Forsyth Patterson."	"M.M.A."	"University of Washington"	"1996"	"970115s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 100 leaves :"			"36211495"
"In-situ burning of oil spills :"	"putting it into the spill response tool box /"	"by David J. Kruth."	"Kruth, David J."	"M.M.A."	"University of Washington"	"1995"	"970115s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 123 leaves :"			"36210053"
"The technical aspects of international maritime boundary delimitation, depiction, and recovery /"		"by Coalter Gill Lathrop."	"Lathrop, Coalter G."	"M.M.A."	"University of Washington"	"1998"	"990301s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 51 leaves :"			"40877272"
"Managing bull trout :"	"the role of electrofishing injury in streams of Crater Lake National Park /"	"by Brian D. Mahoney."	"Mahoney, Brian D."	"M.M.A."	"University of Washington"	"1997"	"980514s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 38 leaves :"			"39120127"
"Diffusion and implementation of a forced innovation :"	"an explanation of the turtle excluder device in the United States Gulf of Mexico shrimp fishery /"	"by Edward John Marohn."	"Marohn, Edward John."	"M.M.A."	"University of Washington"	"1999"	"000524s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 82 leaves :"			"44113673"
"Identification and selected analyses of risk factors to the long-term sustainability of the spiny lobster (Panulirus argus) fishery in the Nicaraguan Atlantic /"		"by Theresa Dawn Marsh."	"Marsh, Theresa Dawn."	"M.M.A."	"University of Washington"	"1997"	"980513s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 85 leaves :"			"39113360"
"Alternative management options for the recovery of the California sea otter population :"	"an interdisciplinary approach /"	"by Catherine G. Marzin."	"Marzin, Catherine G."	"M.M.A."	"University of Washington"	"1996"	"970102s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 142 leaves :"			"36148871"
"An ecological framework for the management of the non-indigenous seagrass Zostera japonica in Washington State /"		"by Glenn Grant Merrill."	"Merrill, Glenn Grant."	"M.M.A."	"University of Washington"	"1995"	"970121s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 114 leaves :"			"36234566"
"Marine pollution control in Chile :"	"improvement opportunities through social learning /"	"by Sandra A. Miethke."	"Miethke, Sandra A."	"M.M.A."	"University of Washington"	"1996"	"970606s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 99 leaves "			"37027800"
"Adoption of a second registry for Korean shipping /"		"by JangGeun Min."	"Min, JangGeun."	"M.S."	"University of Washington"	"1996"	"970616s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 97 leaves "			"37129174"
"Visitor attitudes toward the prohibition of fish feeding in the Hanauma Bay Marine Life Conservation District /"		"by Joel Tamotsu Moribe."	"Moribe, Joel Tamotsu."	"M.M.A."	"University of Washington"	"1999"	"000627s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 109 leaves :"			"44489305"
"Social science in fisheries management :"	"an assessment of methodologies for eliciting public values in salmon management and recovery /"	"by Julie Heaps Nelson."	"Nelson, Julie Heaps."	"M.M.A."	"University of Washington"	"1999"	"000627s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 234 leaves :"			"44489888"
"Recommendations for the implementation of a national sediment quality policy /"		"by Mari Anna Nord."	"Nord, Mari Anna."	"M.M.A."	"University of Washington"	"1999"	"000324s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 142 leaves :"			"43703222"
"Public moorage pricing /"		"by Donald Williams Olmsted."	"Olmsted, Donald Williams."	"M.M.A."	"University of Washington"	"1997"	"980513s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 81 leaves :"			"39114351"
"Harbor management planning :"	"a water-side planning system for Washington state /"	"by Kathleen Owston."	"Owston, Kathleen."	"M.M.A."	"University of Washington"	"1997"	"980921s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 84 leaves :"			"39902795"
"Understanding and reducing plan failure :"	"an introduction to the planning process and observations and analyses of past and present planning efforts /"	"by James M. Pacheco."	"Pacheco, James M."	"M.M.A."	"University of Washington"	"1996"	"971204s1996\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iv, 109 leaves :"			"38040570"
"Ecological risk assessment for creosote-treated timber used in marine improvements /"		"by Brian Thomas Pawlak."	"Pawlak, Brian T."	"M.M.A."	"University of Washington"	"1996"	"970102s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 90 leaves :"			"36149396"
"An integrated risk-based approach to large whale status reviews :"	"implementation of U.S. Public Law 95-632 /"	"by Simona Lee Perry."	"Perry, Simona Lee."	"M.M.A."	"University of Washington"	"1999"	"000524s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 148 leaves :"			"44114530"
"Economic feasibility of the industry funded license buyback for the Bering Sea crab fleet /"		"Edward H. Poulsen."	"Poulsen, Edward H."	"M.M.A."	"University of Washington"	"1999"	"000525s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 103 leaves :"			"44121850"
"Pinniped/fisheries interactions :"	"ocean conflicts and institutional responses /"	"by Lisa A. Ragone."	"Ragone, Lisa A."	"M.M.A."	"University of Washington"	"1999"	"000525s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 63 leaves :"			"44122450"
"Management of Pacific halibut bycatch in the Alaskan groundfish fishery, 1990-1996 :"	"the vessel incentive program /"	"by Becky L. Renko."	"Renko, Becky L."	"M.M.A."	"University of Washington"	"1998"	"990426s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 163 leaves :"			"41251036"
"Tribal/county intergovernmental cooperation in land use planning and community building /"		"by Elizabeth Marie Reynolds."	"Reynolds, Elizabeth Marie."	"M.M.A."	"University of Washington"	"1998"	"000208s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 180 leaves :"			"43422767"
"Sorting the catch :"	"a proposal for reducing bycatch and discards of underutilized species in the North Pacific /"	"by Peter W. Richardson."	"Richardson, Peter, W.,1952-"	"M.M.A."	"University of Washington"	"1998"	"990426s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 70 leaves :"			"41250375"
"A strategic analysis of the Puget Sound ship assist industry /"		"by Richard L. Riskin."	"Riskin, Richard L."	"M.M.A."	"University of Washington"	"1998"	"991230s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 95 leaves :"			"43112878"
"Poverty in small-scale fisheries :"	"an economic analysis /"	"by Edgar Robles-Zavala."	"Robles-Zavala, Edgar."	"M.M.A."	"University of Washington"	"1998"	"990225s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 77 leaves :"			"40857422"
"Comparison of Japanese and U.S. national marine fisheries research institutes /"		"by Takaaki Sakamoto."	"Sakamoto, Takaaki."	"M.M.A."	"University of Washington"	"1999"	"000714s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 112 leaves "			"44587303"
"The integration of traditional ecological knowledge and science under Marine Mammal Protection Act co-management agreements /"		"by Jennifer L. Schorr."	"Schorr, Jennifer L.,author."	"M.M.A."	"University of Washington"	"1998"	"990416s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 105 leaves :"			"41183796"
"Cross-boundary management at a coastal protected area :"	"a survey of residents at the Nisqually National Wildlife Refuge /"	"by Jan Sechrist."	"Sechrist, Jan."	"M.M.A."	"University of Washington"	"1996"	"980221s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 138 leaves :"			"38486755"
"When science sells :"	"El Niño and the newsprint media /"	"by Jennifer E. Senkler."	"Senkler, Jennifer E."	"M.M.A."	"University of Washington"	"1999"	"000605s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 80 leaves :"			"44180349"
"The bowhead whale :"	"a case study for the development of citeria for classification on the list of endangered and threatened wildlife /"	"by Kim E.W. Shelden."	"Shelden, Kim E. W."	"M.M.A."	"University of Washington"	"1998"	"990426s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 137 leaves :"			"41250183"
"Maritime nationalism and the liner shipping market :"	"critical choices for Developing countries /"	"by Gregory Allen Shelton."	"Shelton, Gregory Allen."	"M.M.A."	"University of Washington"	"1997"	"980416s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 90 leaves "			"38961557"
"Oil spill modeling and contingency planning :"	"a study for the Northwest Olympic Peninsula /"	"by Debra Simecek-Beatty."	"Simecek-Beatty, Debra."	"M.M.A."	"University of Washington"	"1995"	"960325s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 119 leaves :"			"34459315"
"The effectiveness of the CITES regime /"		"by Maaria Solin."	"Solin, Maaria."	"M.M.A."	"University of Washington"	"1996"	"970528s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 55 leaves "			"36974237"
"The opportunities and challenges of environmental dispute settlement :"	"the 1991 Salmon Summit /"	"by Tamara Steger."	"Steger, Tamara."	"M.M.A."	"University of Washington"	"1995"	"960509s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 85 leaves "			"34702770"
"Integrating science and policy to attain greater ecological benefits from freshwater wetland creation and restoration within the coastal zone of Washington State /"		"by Linda Elizabeth Storm."	"Storm, Linda Elizabeth."	"M.M.A."	"University of Washington"	"1996"	"971202s1996\\\\xx\abk\\\bm\\\000\0\eng\d"	"v, 86 leaves :"			"38025993"
"Volunteer monitoring as an effective tool to protect the marine environment /"		"by Alison M. Studley."	"Studley, Alison M."	"M.M.A."	"University of Washington"	"1999"	"000609s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 91 leaves "			"44275192"
"Eelgrass mitigation policy for overwater structures in Washington State /"		"by Caitlin M. Sweeney."	"Sweeney, Caitlin M."	"M.M.A."	"University of Washington"	"1996"	"971202s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 52 leaves :"			"38026011"
"Community development quotas :"	"a case study of economic development on St. Paul Island, Alaska /"	"by LeeAnne E. Tryon."	"Tryon, LeeAnne E."	"M.M.A."	"University of Washington"	"1997"	"981109s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 120 leaves :"			"40266577"
"Modeling the shade cast by overwater structures :"	"a technical approach to eelgrass preservation /"	"by Sasha Danielle Visconty."	"Visconty, Sasha Danielle."	"M.M.A."	"University of Washington"	"1997"	"971204s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 56 leaves :"			"38041118"
"The role of equity in the allocation of fishing rights /"		"by Daniel A. Waldeck."	"Waldeck, Daniel A."	"M.M.A."	"University of Washington"	"1997"	"981214s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 66 leaves "			"40488441"
"Work and leisure in Hawaii small boat pelagic fishing /"		"by Julie Walker."	"Walker, Julie."	"M.M.A."	"University of Washington"	"1996"	"970911s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 78 leaves "			"37607872"
"Interpretive enforcement :"	"an educational model for voluntary compliance in the Channel Islands National Marine Sanctuary /"	"by Anne Huggins Walton."	"Walton, Anne Huggins."	"M.M.A."	"University of Washington"	"1997"	"981214s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"152 pages :"			"40487280"
"Developing source controls for automobiles leaking oil in urban areas /"		"by Eli Weissman."	"Weissman, Eli."	"M.M.A."	"University of Washington"	"1997"	"981214s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 101 leaves :"			"40488185"
"Public participation in marine policy decision-making :"	"the Bell Street Pier project. /"	"Kelley Westrick."	"Westrick, Kelley."	"M.M.A."	"University of Washington"	"1995"	"970122s1995\\\\xx\b\\\\\bm\\\000\0\eng\d"	"ii, 59 leaves :"			"36242733"
"Gentrification of the working waterfront :"	"a case study of Thea Foss Waterway /"	"by Kristina Wetzel."	"Wetzel, Kristina."	"M.M.A."	"University of Washington"	"1995"	"970121s1995\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 77 leaves :"			"36237125"
"The Puerto San Carlos crab fishery :"	"a profile of a fishery created by diversification /"	"by Sabina C. Widmann."	"Widmann, Sabina C."	"M.M.A."	"University of Washington"	"1999"	"000424s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 99 leaves :"			"43919813"
"The potential impacts of human health sediment quality standards to Washington State's sediment cleanup decision-making process /"		"by Michelle Clapp Wilcox."	"Wilcox, Michelle Clapp."	"M.M.A."	"University of Washington"	"1997"	"980515s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 82 leaves :"			"39128695"
"Using science to make policy :"	"a study of the Spartina invasion in Washington State /"	"by Katharine T. Wing."	"Wing, Katharine T."	"M.M.A."	"University of Washington"	"1996"	"971229s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 42 leaves :"			"38138871"
"A regional framework for controlling transboundary marine pollution in northeast Asia /"		"by Poyau Pola Yip."	"Yip, Poyau Pola."	"M.M.A."	"University of Washington"	"1998"	"000321s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 72 leaves "			"43677637"
"Salmon enhancement programs in the north Pacific Ocean :"	"some aspects of carrying capacity and economic assessment /"	"by Irina Vjacheslavovna Zilanova."	"Zilanova, Irina Vjacheslavovna."	"M.M.A."	"University of Washington"	"1995"	"960617s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 100 leaves :"			"34938827"
"The role of environmental education in marine protected areas in Bohol and Negros, Philippines :"	"a Freirean assessment /"	"Angelita P. Alvarado."	"Alvarado, Angelita P."	"M.M.A."	"University of Washington"	"2002"	"030306s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 205 leaves :"			"51806590"
"Hydroelectric power and salmon :"	"a comparative case study of eight hydroelectric power projects and the FERC relicensing process /"	"Emily Kay Andersen."	"Andersen, Emily Kay."	"M.M.A."	"University of Washington"	"2000"	"010518s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 198 leaves :"			"46973740"
"Whale watching and onboard marine environmental education in the San Juan Islands, Washington :"	"tourists' expectations and evaluations /"	"Melissa S. Andersen."	"Andersen, Melissa S."	"M.M.A."	"University of Washington"	"2004"	"040917s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 97 pages :"			"56528807"
"Ecological restoration in theory and practice :"	"the discourse of salmon habitat policy in the Cedar River of Washington State /"	"Lisa A. Asplen."	"Asplen, Lisa A."	"M.M.A."	"University of Washington"	"2002"	"021126s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 143 leaves :"			"51071477"
"Considerations for compensating environmental damage by oil spills in Korea :"	"a review of the international and USA's oil pollution compensation systems /"	"by Jang-Ho Bag."	"Bag, Jang-Ho."	"M.M.A."	"University of Washington"	"2002"	"021126s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 80 leaves :"			"51072679"
"Approaching the design of a national climate service :"	"a public sector focus /"	"Seema Balwani."	"Balwani, Seema."	"M.M.A."	"University of Washington"	"2001"	"011011s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 77 leaves :"			"48126868"
"Evaluating policy alternatives for implementing MPA in the Republic of Korea /"		"Tae Jin Bang."	"Bang, Tae Jin."	"M.M.A."	"University of Washington"	"2003"	"040326s2003\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 50 leaves :"			"54814717"
"Organizational control analysis method for observer programs with a case study on the Cook Inlet Marine Mammal Observer Program /"		"Steven J. Barbeaux."	"Barbeaux, S. J.(Steven Jon),1970-"	"M.M.A."	"University of Washington"	"2001"	"011012s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 190 leaves "			"48134792"
"Evaluating special area management plans :"	"application of the Corps watershed study success criteria to the Anchorage Wetlands Management Plan /"	"by Cindy S. Barger."	"Barger, Cindy S."	"M.M.A."	"University of Washington"	"2001"	"020717s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 87 leaves :"			"50189090"
"Regional management systems :"	"a systems analysis of environmental planning in Grays Harbor, Washington /"	"Andrew K. Bennett."	"Bennett, Andrew K."	"M.M.A."	"University of Washington"	"2000"	"010518s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 70 leaves :"			"46973680"
"Theoretical and actual biological effects of share-based fishery management programs :"	"three case studies from the North Pacific /"	"Heather V. Brandon."	"Brandon, Heather V."	"M.M.A."	"University of Washington"	"2004"	"040920s2004\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 99 pages :"			"56544660"
"Bridging science to society through a new boundary organization for climate information :"	"the International Research Institute for Climate Prediction /"	"James L. Buizer."	"Buizer, James L."	"M.M.A."	"University of Washington"	"2002"	"030418s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 82 leaves :"			"52087966"
"Seagrass research and management in Washington State /"		"Elsa Lynn Carlisle."	"Carlisle, Elsa Lynn."	"M.M.A."	"University of Washington"	"2004"	"040614s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 88 leaves :"			"55648683"
"Community perspectives of island tourism development :"	"Koh Chang archipelago /"	"Katie M. Chamberlin."	"Chamberlin, Katie M."	"M.M.A."	"University of Washington"	"2004"	"041025s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 100 pages :"			"56812191"
"Business plan for MARE, a nonprofit corporation /"		"John Bremer Davis."	"Davis, John Bremer."	"M.M.A."	"University of Washington"	"2001"	"020722s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves "			"50209504"
"The spiny dogfish fishery of Puget Sound and the Pacific Northwest Coast :"	"management options and recommendations /"	"Rustin A. Director."	"Director, Rustin A."	"M.M.A."	"University of Washington"	"2001"	"020722s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 67 leaves :"			"50209624"
"Evaluation of near-shore buffer zones of the San Juan Islands National Wildlife Refuge relative to their function as a marine protected area network /"		"by Cristen Nicole Don."	"Don, Cristen Nicole."	"M.M.A."	"University of Washington"	"2002"	"030418s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 180 leaves :"			"52089921"
"Communicating marine environmental issues to children :"	"a Ranger Rick children's nature magazine example /"	"Amy Eckstein."	"Eckstein, Amy."	"M.M.A."	"University of Washington"	"2002"	"030310s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 136 pages :"			"51823271"
"Luxury destinations and sustainable coastal tourism :"	"a framework for site design /"	"Rebecca A. Ellis."	"Ellis, Rebecca A.,1976-"	"M.M.A."	"University of Washington"	"2004"	"041021s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 82 leaves :"			"56795759"
"Simulating larval dispersal in the eastern Strait of Juan de Fuca :"	"implications for the design of a marine protected area network /"	"Kim Engie."	"Engie, Kim."	"M.M.A."	"University of Washington"	"2004"	"041021s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 107 leaves :"			"56795922"
"Potential impacts of climate variability and change in water quality in south Puget Sound :"	"a management perspective /"	"Tal Engoltz."	"Engoltz, Tal."	"M.M.A."	"University of Washington"	"2002"	"021126s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 144 leaves :"			"51073707"
