245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Digital pathology :"	"diagnostic errors, viewing behavior and image characteristics /"	"Ezgi Mercan."	"Mercan, Ezgi,author."	"Ph. D."	"University of Washington"	"2017"	"170920t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 154 pages) :"	"Shapiro, Linda G.,degree supervisor."	"http://hdl.handle.net/1773/40012"	"1004394503"
"Touchscreen-based learning technologies for children with visual impairments /"		"Lauren Ruth Milne."	"Milne, Lauren Ruth,author."	"Ph. D."	"University of Washington"	"2018."	"190206t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 206 pages) :"	"Ladner, Richard E.,degree supervisor."	"http://hdl.handle.net/1773/43021"	"1084665172"
"Automated discovery and learning of complex movement behaviors /"		"Igor Mordatch."	"Mordatch, Igor,author."	"Ph. D."	"University of Washington"	"2015"	"160411t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 115 pages) :"	"Todorov, Emanuel V.,1971-degree supervisor."	"http://hdl.handle.net/1773/35164"	"946445070"
"Cross-stack co-design for efficient and adaptable hardware acceleration /"		"Thierry Moreau."	"Moreau, Thierry(Thierry Jean),author."	"Ph. D."	"University of Washington"	"2018."	"190408t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 164 pages) :"	"Ceze, Luis,1977-degree supervisor."	"http://hdl.handle.net/1773/43349"	"1091905101"
"Interactive data integration and entity resolution for exploratory visual data analytics /"		"Kristi Morton."	"Morton, Kristi,1981-author."	"Ph. D."	"University of Washington"	"2015"	"160411t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 128 pages) :"	"Balazinska, Magdalena,degree supervisor."	"http://hdl.handle.net/1773/35165"	"946445412"
"Pushing the limits of compiler verification /"		"Eric Mullen."	"Mullen, Eric(Eric Alexander),author."	"Ph. D."	"University of Washington"	"2018."	"190114t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 86 pages)  :"	"Tatlock, Zachary Lee,degree supervisor.;Grossman, Dan,1975-degree supervisor."	"http://hdl.handle.net/1773/42269"	"1082144169"
"Enhancing software development techniques via copy codebases /"		"Kivanç Muşlu."	"Muşlu, Kivanç,author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 106 pages) :"	"Ernst, Michael D.(Michael Dean),degree supervisor."	"http://hdl.handle.net/1773/33698"	"933742888"
"High-performance parallel systems for data-intensive computing /"		"Brandon Myers."	"Myers, Brandon(Brandon David),author."	"Ph. D."	"University of Washington"	"2016"	"161026t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 126 pages)"	"Oskin, Mark,1974-degree supervisor.;Howe, Bill,1976-degree supervisor."	"http://hdl.handle.net/1773/37076"	"961222267"
"Learning and exploiting relational structure for efficient inference /"		"Aniruddh Nath."	"Nath, Aniruddh,author."	"Ph. D."	"University of Washington"	"2015"	"150603t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 126 pages) :"	"Domingos, Pedro,degree supervisor."	"http://hdl.handle.net/1773/33134"	"910639114"
"Kernel mechanisms for efficient GPU accelerated deep neural network inference on embedded devices /"		"Hemant Nigam."	"Nigam, Hemant,author."	"M.S."	"University of Washington"	"2018"	"180706t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 72 pages) :"	"Stiber, Michael,1962-degree supervisor."	"http://hdl.handle.net/1773/41727"	"1043358715"
"Educational systems for maximizing learning online and in the classroom /"		"Eleanor O'Rourke."	"O'Rourke, Eleanor(Eleanor Mary),author."	"Ph. D."	"University of Washington"	"2016"	"160811t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 160 pages) :"	"Popović, Zoran(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/36545"	"956510033"
"Program synthesis without full specifications for novel applications /"		"Daniel Perelman."	"Perelman, Daniel,author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 137 pages) :"	"Grossman, Dan,1975-degree supervisor."	"http://hdl.handle.net/1773/33696"	"933742972"
"Practical verification of safety-critical systems /"		"Stuart Pernsteiner."	"Pernsteiner, Stuart,author."	"Ph. D."	"University of Washington"	"2018."	"190114t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 120 pages) :"	"Tatlock, Zachary Lee,degree supervisor.;Ernst, Michael D.(Michael Dean),degree supervisor."	"http://hdl.handle.net/1773/42263"	"1082144490"
"A framework for mass-market inductive program synthesis /"		"Oleksandr Polozov."	"Polozov, Oleksandr,author."	"Ph. D."	"University of Washington"	"2017"	"170919t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 99 pages) :"	"Gulwani, Sumit,degree supervisor.;Popović, Zoran(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/40009"	"1004341800"
"New algorithmic tools for distributed similarity search and edge estimation /"		"Cyrus Rashtchian."	"Rashtchian, Cyrus,author."	"Ph. D."	"University of Washington"	"2018."	"190114t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 175 pages)  :"	"Beame, Paul W.,1959-degree supervisor."	"http://hdl.handle.net/1773/42267"	"1082144389"
"Enhancing quality of life for people who are blind or low vision using computing technology /"		"Kyle Rector."	"Rector, Kyle,author."	"Ph. D."	"University of Washington"	"2016"	"161026t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 171 pages) :"	"Kientz, Julie A.,degree supervisor.;Ladner, Richard E.,degree supervisor."	"http://hdl.handle.net/1773/37081"	"961226274"
"Model-agnostic explanations and evaluation of machine learning /"		"Marco Tulio Ribeiro."	"Ribeiro, Marco Tulio,author."	"Ph. D."	"University of Washington"	"2018."	"190408t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 127 pages) :"	"Guestrin, Carlos,degree supervisor."	"http://hdl.handle.net/1773/43353"	"1091904640"
"Quantum computation and isomorphism testing /"		"David J. Rosenbaum."	"Rosenbaum, David J.,author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 225 pages) :"	"Beame, Paul W.,1959-degree supervisor."	"http://hdl.handle.net/1773/33700"	"933743143"
"Hardware and software for approximate computing /"		"Adrian Sampson."	"Sampson, Adrian,author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 199 pages) :"	"Ceze, Luis,1977-degree supervisor."	"http://hdl.handle.net/1773/33693"	"933742962"
"Interactive in-situ scene capture on mobile devices /"		"Aditya Sankar."	"Sankar, Aditya,author."	"Ph. D."	"University of Washington"	"2017"	"180508t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 107 pages) :"	"Seitz, Steven M.,degree supervisor."	"http://hdl.handle.net/1773/40874"	"1035016144"
"Liquids & robots :"	"an investigation of techniques for robotic interaction with liquids /"	"Connor Schenck."	"Schenck, Connor,author."	"Ph. D."	"University of Washington"	"2018."	"190408t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 194 pages)  :"	"Fox, Dieter,degree supervisor."	"http://hdl.handle.net/1773/43352"	"1091904681"
"Censorship resistant Web applications /"		"Will Scott."	"Scott, Will,1988-author."	"Ph. D."	"University of Washington"	"2016"	"161026t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 141 pages) :"	"Anderson, Thomas E.,1961-degree supervisor.;Krishnamurthy, Arvind(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/37072"	"961221696"
"Photo-realistic scene modeling and visualization using online photo collections /"		"Qi Shan."	"Shan, Qi,1983-author."	"Ph. D."	"University of Washington"	"2015"	"150608t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 113 pages) :"	"Curless, Brian,degree supervisor."	"http://hdl.handle.net/1773/33132"	"910854732"
"Lower bounds for interactive compression and linear programs /"		"Makrand Sinha."	"Sinha, Makrand,author."	"Ph. D."	"University of Washington"	"2018"	"190206t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 170 pages) :"	"Rao, Anup,1980-degree supervisor."	"http://hdl.handle.net/1773/43018"	"1084664915"
"Action recognition and prediction with applications to medical diagnosis and daily living /"		"Bilge Soran."	"Soran, Bilge,author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 71 pages) :"	"Shapiro, Linda G.,degree supervisor."	"http://hdl.handle.net/1773/33699"	"933743075"
"Designing technology for existing infrastructure in the developing world /"		"Samuel R. Sudar."	"Sudar, Samuel R.,author."	"Ph. D."	"University of Washington"	"2017"	"171218t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 139 pages) :"	"Anderson, Richard J.(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/40538"	"1015728027"
"Toward never-ending object learning for robots /"		"Yuyin Sun."	"Sun, Yuyin,1986-author."	"Ph. D."	"University of Washington"	"2016"	"160817t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 176 pages) :"	"Fox, Dieter,degree supervisor."	"http://hdl.handle.net/1773/36549"	"956787200"
"Audiovisual persona reconstruction /"		"Supasorn Suwajanakorn."	"Supasorn Suwajanakorn,author."	"Ph. D."	"University of Washington"	"2017"	"171218t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 139 pages) :"	"Seitz, Steven M.,degree supervisor.;Kemelmacher-Shlizerman, Ira,degree supervisor."	"http://hdl.handle.net/1773/40537"	"1015727888"
"Managing premium data /"		"Prasang Upadhyaya."	"Upadhyaya, Prasang,author."	"Ph. D."	"University of Washington"	"2015"	"151217t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 132 pages) :"	"Balazinska, Magdalena,degree supervisor."	"http://hdl.handle.net/1773/33691"	"932543994"
"Surveillance :"	"from solutions to new problems /"	"Paul Vines."	"Vines, Paul(Paul Lewis),author."	"Ph. D."	"University of Washington"	"2017"	"171108t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 136 pages) :"	"Kohno, Tadayoshi,degree supervisor.;Roesner, Franziska,degree supervisor."	"http://hdl.handle.net/1773/40008"	"1010820930"
"Linguistically motivated combinatory categorial grammar induction /"		"Adrienne X. Wang."	"Wang, Adrienne X.,author."	"Ph. D."	"University of Washington"	"2016"	"160516t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 97 pages) :"	"Zettlemoyer, Luke S.,1978-degree supervisor."	"http://hdl.handle.net/1773/35560"	"949855346"
"Runtime optimizations for large-scale data analytics /"		"Jingjing Wang."	"Wang, Jingjing,1989-author."	"Ph. D."	"University of Washington"	"2018."	"190206t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 130 pages) :"	"Balazinska, Magdalena,degree supervisor."	"http://hdl.handle.net/1773/43015"	"1084664180"
"Brains in the wild :"	"machine learning for naturalistic, long-term neural and video recordings /"	"Nancy (Xin Ru) Wang."	"Wang, Nancy(Nancy Xin Ru),author."	"Ph. D."	"University of Washington"	"2018."	"190408t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 94 pages) :"	"Brunton, Bingni W.,degree supervisor.;Rao, Rajesh P. N.,degree supervisor."	"http://hdl.handle.net/1773/43348"	"1091905019"
"Characterizing and improving web page load times /"		"Xiao Wang."	"Wang, Xiao,1987-author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 116 pages) :"	"Krishnamurthy, Arvind(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/33694"	"933742930"
"Formal semantics and scalable verification for the border gateway protocol using proof assistants and SMT solvers /"		"Konstantin Weitz."	"Weitz, Konstantin,author."	"Ph. D."	"University of Washington"	"2017"	"170609t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (98 pages) :"	"Ernst, Michael D.(Michael Dean),degree supervisor.;Tatlock, Zachary Lee,degree supervisor."	"http://hdl.handle.net/1773/38605"	"989737365"
"Design and control of an anthropomorphic robotic hand :"	"learning advantages from the human body & brain /"	"Zhe Xu."	"Xu, Zhe,1981-author."	"Ph. D."	"University of Washington"	"2015"	"160105t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 174 pages) :"	"Todorov, Emanuel V.,1971-degree supervisor."	"http://hdl.handle.net/1773/33701"	"933743029"
"Touching augmented reality :"	"direct object manipulation for marker-less AR on handheld mobile devices /"	"Koukeng Yang."	"Yang, Koukeng,author."	"M.S."	"University of Washington"	"2017"	"170912t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 45 pages) :"	"Sung, Kelvin,1964-degree supervisor."	"http://hdl.handle.net/1773/39849"	"1003325960"
"Natural language as a scaffold for visual recognition /"		"Mark Yatskar."	"Yatskar, Mark,author."	"Ph. D."	"University of Washington"	"2017"	"171218t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (122 pages) :"	"Zettlemoyer, Luke S.,1978-degree supervisor."	"http://hdl.handle.net/1773/40539"	"1015728279"
"Relation extraction :"	"from ontological smoothing to temporal correspondence /"	"Congle Zhang."	"Zhang, Congle,author."	"Ph. D."	"University of Washington"	"2015"	"160411t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 134 pages) :"	"Weld, Daniel S.,degree supervisor."	"http://hdl.handle.net/1773/35163"	"946445234"
"Towards a flexible, high-performance operating system for mobile/cloud applications /"		"Irene Y. Zhang."	"Zhang, Irene Y.(Irene Yun),author."	"Ph. D."	"University of Washington"	"2017"	"180508t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 201 pages) :"	"Levy, Henry M.,1952-degree supervisor."	"http://hdl.handle.net/1773/40873"	"1035016251"
"Failure diagnosis for datacenter applications /"		"Qiao Zhang."	"Zhang, Qiao,1989-author."	"Ph. D."	"University of Washington"	"2018."	"190114t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 87 pages) :"	"Anderson, Thomas E.,1961-degree supervisor.;Krishnamurthy, Arvind(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/42264"	"1082144261"
"Runtime repair and enhancement of mobile app accessibility /"		"Xiaoyi Zhang."	"Zhang, Xiaoyi,1992-author."	"Ph. D."	"University of Washington"	"2018."	"190408t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 114 pages) :"	"Fogarty, James A.,degree supervisor."	"http://hdl.handle.net/1773/43354"	"1091904713"
"Learning-based techniques for facial animation /"		"Deepali Aneja."	"Aneja, Deepali,author."	"Ph. D."	"University of Washington"	"2019."	"200221t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 165 pages) :"	"Shapiro, Linda G.,degree supervisor."	"http://hdl.handle.net/1773/45165"	"1141280022"
"Towards better generalization :"	"model, data, and explicit knowledge /"	"Hessam Bagherinezhad."	"Bagherinezhad, Hessam,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 unnumbered page, x, 110 pages) :"	"Farhadi, Ali,degree supervisor."	"http://hdl.handle.net/1773/46431"	"1246321628"
"Understanding problem solving and collaboration in open-ended environments /"		"Aaron Bauer."	"Bauer, Aaron(Aaron William),author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 131 pages) :"	"Popović, Zoran(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/44764"	"1128882972"
"Content-based similarity search in DNA data storage systems /"		"Callista Lavender Bee."	"Bee, Callista Lavender,author."	"Ph. D."	"University of Washington"	"2020."	"210603t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 unnumbered page, viii, 46 pages) :"	"Ceze, Luis,1977-degree supervisor."	"http://hdl.handle.net/1773/46761"	"1254088907"
"Optimizing the automated programming stack /"		"James Bornholt."	"Bornholt, James,author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 124 pages) :"	"Torlak, Emina,1979-degree supervisor.;Grossman, Dan,1975-degree supervisor."	"http://hdl.handle.net/1773/44772"	"1128883236"
"Understanding natural language with commonsense knowledge representation, reasoning, and simulation /"		"Antoine Bosselut."	"Bosselut, Antoine,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xviii, 154 pages) :"	"Choi, Yejin,degree supervisor."	"http://hdl.handle.net/1773/46429"	"1246321614"
"Open Data Kit 2 :"	"building mobile application frameworks for Disconnected data management /"	"Waylon Brunette."	"Brunette, Waylon,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, x, 190 pages) :"	"Anderson, Richard J.(Computer scientist),degree supervisor.;Borriello, Gaetano,degree supervisor."	"http://hdl.handle.net/1773/46432"	"1246321711"
"Automatic generation of procedural knowledge using program synthesis /"		"Eric David Butler."	"Butler, Eric David,author."	"Ph. D."	"University of Washington"	"2019."	"190515t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 229 pages) :"	"Torlak, Emina,1979-degree supervisor.;Popović, Zoran(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/43656"	"1101197226"
"Structured deep visual dynamics models for robot manipulation /"		"Arunkumar Byravan."	"Byravan, Arunkumar,author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 157 pages) :"	"Fox, Dieter,degree supervisor."	"http://hdl.handle.net/1773/44768"	"1128883144"
"Prediction and inference on big data in development /"		"Gabriel Cadamuro."	"Cadamuro, Gabriel,author."	"Ph. D."	"University of Washington"	"2020."	"200520t20202020wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, 121 pages) :"	"Kakade, Sham,degree supervisor."	"http://hdl.handle.net/1773/45474"	"1155058687"
"Optimizing distributed systems using machine learning /"		"Ignacio A. Cano."	"Cano, Ignacio A.,author."	"Ph. D."	"University of Washington"	"2019."	"190515t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 150 pages)  :"	"Krishnamurthy, Arvind(Computer scientist),degree supervisor."	"http://hdl.handle.net/1773/43659"	"1101197259"
"Scalable and intelligent learning systems /"		"Tianqi Chen."	"Chen, Tianqi,1988-author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 102, 12) :"	"Guestrin, Carlos,degree supervisor."	"http://hdl.handle.net/1773/44766"	"1128883033"
"Learning To understand entities in text."			"Choi, Eunsol,author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (98 pages) :"	"Zettlemoyer, Luke S.,1978-degree supervisor.;Choi, Yejin,degree supervisor."	"http://hdl.handle.net/1773/44767"	"1128883020"
"Automated reasoning of database queries /"		"Shumo Chu."	"Chu, Shumo,author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 126 pages) :"	"Suciu, Dan,degree supervisor."	"http://hdl.handle.net/1773/44777"	"1128883320"
"Enabling end-users to create real-world robot applications through visual programming interfaces and automation /"		"Michael Jae-Yoon Chung."	"Chung, Michael Jae-Yoon,author."	"Ph. D."	"University of Washington"	"2020."	"210604t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, viii, 155 pages) :"	"Rao, Rajesh P. N.,degree supervisor.;Cakmak, Maya,degree supervisor."	"http://hdl.handle.net/1773/46771"	"1255189930"
"Training models to ignore dataset bias /"		"Christopher Clark."	"Clark, Christopher Andreas,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, vii, 93 pages) :"	"Zettlemoyer, Luke S.,1978-degree supervisor."	"http://hdl.handle.net/1773/46425"	"1246319030"
"User-to-user privacy in social and communications applications /"		"Camille Cobb."	"Cobb, Camille,author."	"Ph. D."	"University of Washington"	"2019."	"190923t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 139 pages) :"	"Kohno, Tadayoshi,degree supervisor.;Hiniker, Alexis,degree supervisor."	"http://hdl.handle.net/1773/44135"	"1120725152"
"Using consumer devices to monitor acute medical conditions for infants /"		"Lilian de Greef."	"de Greef, Lilian,author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 147 pages) :"	"Patel, Shwetak N.,degree supervisor."	"http://hdl.handle.net/1773/44778"	"1128883240"
"Quantifying wellness and disease with personal, dense, dynamic data clouds /"		"John C. Earls."	"Earls, John Carl,author."	"Ph. D."	"University of Washington"	"2020."	"210603t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 unnumbered page, viii, 195 pages) :"	"Price, Nathan D.,degree supervisor.;Ruzzo, Walter L.,degree supervisor."	"http://hdl.handle.net/1773/46767"	"1254180560"
"Mechanism design for a complex world :"	"rethinking standard assumptions /"	"Kira Goldner."	"Goldner, Kira,author."	"Ph. D."	"University of Washington"	"2019."	"190923t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 314 pages) :"	"Karlin, Anna R.,degree supervisor."	"http://hdl.handle.net/1773/44775"	"1120725238"
"Learning by watching and learning by doing /"		"Daniel Gordon."	"Gordon, Daniel,author."	"Ph. D."	"University of Washington"	"2020."	"200921t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 180 pages) :"	"Farhadi, Ali,degree supervisor.;Fox, Dieter,degree supervisor."	"http://hdl.handle.net/1773/45931"	"1196373579"
"Data models, query execution, and storage for traditional & immersive video data management /"		"Brandon Haynes."	"Haynes, Brandon,author."	"Ph. D."	"University of Washington"	"2020."	"200921t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (156 pages) :"	"Balazinska, Magdalena,degree supervisor.;Cheung, Alvin,degree supervisor."	"http://hdl.handle.net/1773/45923"	"1196373919"
"Languages and visualization tools for data-centric end-user programming of interactive visualization designs /"		"Jane Hoffswell."	"Hoffswell, Jane Elizabeth,author."	"Ph. D."	"University of Washington"	"2020."	"200921t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 238 pages) :"	"Heer, Jeffrey Michael,degree supervisor."	"http://hdl.handle.net/1773/45922"	"1196374113"
"Learning to map natural language to general purpose source code."			"Iyer, Srinivasan,1988-author."	"Ph. D."	"University of Washington"	"2019."	"200221t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (141 pages) :"	"Zettlemoyer, Luke S.,1978-degree supervisor.;Cheung, Alvin K.,degree supervisor."	"http://hdl.handle.net/1773/45166"	"1141280293"
"Learning scene CAD recomposition /"		"Hamid Izadinia."	"Izadinia, Hamid,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, ii, ix, 91 pages) :"	"Seitz, Steven M.,degree supervisor."	"http://hdl.handle.net/1773/46433"	"1246321519"
"Making chatbots more transparent and applicable to new demographics /"		"Mohit Jain."	"Jain, Mohit,author."	"Ph. D."	"University of Washington"	"2020."	"200921t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 135 pages) :"	"Patel, Shwetak N.,degree supervisor."	"http://hdl.handle.net/1773/45928"	"1196373944"
"Learning from SQL :"	"database agnostic workload management /"	"Shrainik Jain."	"Jain, Shrainik,author."	"Ph. D."	"University of Washington"	"2019."	"190923t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 91 pages) :"	"Howe, Bill,1976-degree supervisor.;Lazowska, Edward D.,1950-degree supervisor."	"http://hdl.handle.net/1773/44142"	"1120725437"
"The analysis of RNA-Seq experiments using approximate likelihood /"		"Daniel C. Jones."	"Jones, Daniel Caleb,author."	"Ph. D."	"University of Washington"	"2020."	"210604t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (127 pages) :"	"Ruzzo, Walter L.,degree supervisor."	"http://hdl.handle.net/1773/46770"	"1255189648"
"Designing personal health technologies for translating population-level evidence into personal understanding /"		"Ravi Karkar."	"Karkar, Ravi,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, x, 122 pages) :"	"Fogarty, James A.,degree supervisor."	"http://hdl.handle.net/1773/46424"	"1246318941"
"An observability framework for predicting the behavior of IoT systems /"		"Harnidh Kaur."	"Kaur, Harnidh,author."	"M.S."	"University of Washington"	"2020."	"210603t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, vi, 55 unnumbered pages) :"	"Al-Masri, Eyhab,degree supervisor."	"http://hdl.handle.net/1773/46766"	"1254158356"
"Security and privacy for emerging augmented reality technologies /"		"Kiron Lebeck."	"Lebeck, Kiron,author."	"Ph. D."	"University of Washington"	"2019."	"190923t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 130 pages) :"	"Roesner, Franziska,degree supervisor.;Kohno, Tadayoshi,degree supervisor."	"http://hdl.handle.net/1773/44140"	"1120725414"
"Simplifying high-performance data management for distributed applications /"		"Niel Lebeck."	"Lebeck, Niel,author."	"Ph. D."	"University of Washington"	"2020."	"200520t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 134 pages) :"	"Krishnamurthy, Arvind(Computer scientist),degree supervisor.;Levy, Henry M.,1952-degree supervisor."	"http://hdl.handle.net/1773/45472"	"1155058415"
"Scalable Bayesian Reinforcement Learning /"		"Gilwoo Lee."	"Lee, Gilwoo,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 unnumbered page, ix, 99 pages) :"	"Srinivasa, Siddhartha,degree supervisor."	"http://hdl.handle.net/1773/46430"	"1246321524"
"Towards practical stochastic computing architectures for emerging applications /"		"Vincent T. Lee."	"Lee, Vincent T.(Vincent Taehyung),author."	"Ph. D."	"University of Washington"	"2019."	"190515t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 148 pages) :"	"Ceze, Luis,1977-degree supervisor."	"http://hdl.handle.net/1773/43658"	"1101197322"
"Co-designing distributed systems with programmable network hardware /"		"Jialin Li."	"Li, Jialin,1988-author."	"Ph. D."	"University of Washington"	"2019."	"191126t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 194 pages) :"	"Ports, Dan R. K.,degree supervisor."	"http://hdl.handle.net/1773/44770"	"1128883147"
"An algorithm for street parking sign rule generation /"		"Jiayu Li."	"Li, Jiayu,author."	"M.S."	"University of Washington"	"2020."	"210604t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 unnumbered page, vii, 32 pages, 1 unnumbered page) :"	"Cheng, Wei,degree supervisor.;Hu, Juhua,degree supervisor."	"http://hdl.handle.net/1773/46769"	"1255189857"
"Privacy-preserving filter-based feature selection with secure multiparty computation /"		"Xiling Li."	"Li, Xiling,author."	"M.S."	"University of Washington"	"2020."	"210603t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, iii, 38 pages)"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/46763"	"1254091816"
"A path paved by proof complexity towards verifying nonlinear integer arithmetic /"		"Liew, Vincent."	"Liew, Vincent,author."	"Ph. D."	"University of Washington"	"2020."	"210416t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, viii, 172 pages) :"	"Beame, Paul W.,1959-degree supervisor."	"http://hdl.handle.net/1773/46423"	"1246318987"
