245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Same soil, different roots :"	"the use of ethno-specific narratives during the Homeland War in Croatia /"	"Una Bobinac."	"Bobinac, Una,author.http://www.wikidata.org/entity/Q107345609"	"M.A.I.S."	"University of Washington"	"2015"	"151214t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (36 pages)"	"Felak, James Ramon,1957-degree supervisor.http://www.wikidata.org/entity/Q87502462"	"http://hdl.handle.net/1773/33524"	"932139892"
"A vicious cycle :"	"labor migration from Central Asia to Russia /"	"Masha Boguslavsky."	"Boguslavsky, Masha."	"M.A.I.S."	"University of Washington"	"2009"	"091027s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 89 leaves "			"460235607"
"Implementation of the IT as the way to increase the transparency and convenience of public administration in Russia /"		"Petr Boldyrev."	"Boldyrev, Petr,author."	"M.A.I.S."	"University of Washington"	"2015"	"150518t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 40 pages) :"	"Jones, Christopher D.,degree supervisor."	"http://hdl.handle.net/1773/33082"	"909302660"
"The South Ossetian conflict :"	"possible solutions within the context of Georgian-Russian relations /"	"Roger L. Bowman."	"Bowman, Roger L."	"M.A.I.S."	"University of Washington"	"2007"	"070918s2007\\\\xx\b\\\\\bm\\\000\0\eng\d"	"ii, 72 leaves :"			"173024588"
"Planning for a Communist future :"	"professionalization, nationalism, and planning practice in Soviet Moscow, 1964-1974 /"	"Michael Brinley."	"Brinley, Michael,author.http://www.wikidata.org/entity/Q107309764"	"M.A.I.S."	"University of Washington"	"2016"	"160804t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (67 pages) :"	"Young, Glennys,degree supervisor.http://www.wikidata.org/entity/Q63991880"	"http://hdl.handle.net/1773/36451;http://hdl.handle.net/1773/36193"	"954766575"
"Lithuanian emigration since European Union accession and its impact on democratic consolidation in Lithuania :"	"transnational political fields and social remittances /"	"Jessica Bryant-Bertail."	"Bryant-Bertail, Jessica."	"M.A.I.S."	"University of Washington"	"2008"	"081022s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 68 leaves "			"263084375"
"Effects of the European Union's accession negotiations in the area of migration on Lithuania /"		"Ieva Butkutė."	"Butkutė, Ieva,author."	"M.A.I.S."	"University of Washington"	"2005"	"051031s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 96 leaves :"			"62189832"
"Narratives of the Silk Road in displays of Central Asian art /"		"Rosemary G. Carroll."	"Carroll, Rosemary G."	"M.A.I.S."	"University of Washington"	"2011"	"111011s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"51 unnumbered leaves "			"756714104"
"Influence and airbases :"	"how Russia and China are affecting U.S. military commission in central Asia /"	"Brittnee A. Carter."	"Carter, Brittnee A."	"M.A.I.S."	"University of Washington"	"2010"	"101015s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 74 leaves :"			"670265360"
"Mass media campaigns against HIV/AIDS in the Russian Federation /"		"Kuei-Yu Chen."	"Chen, Kuei-Yu."	"M.A.I.S."	"University of Washington"	"2006"	"070503s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 102 leaves :"			"123956444"
"Corruption in Ukraine :"	"the role of informal exchange networks as both survival strategy and impediment to institutional change /"	"Chad D. Close."	"Close, Chad D."	"M.A.I.S."	"University of Washington"	"2009"	"100428s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 88 leaves :"			"609905423"
"Cultural similarities and material interests :"	"the effects of nationalism and national identity on Azerbaijani foreign economic policy /"	"Jack Coombes."	"Coombes, Jack."	"M.A.I.S."	"University of Washington"	"2011"	"111026s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 71 leaves :"			"758674801"
"Factors affecting adoption of horticultural techniques among home gardeners in Kyrgyzstan /"		"Miriam Counterman."	"Counterman, Miriam."	"M.A.I.S."	"University of Washington"	"2009"	"091027s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 67 leaves :"			"460276793"
"From Bukhara to Dushanbe? :"	"traditional influences on the development of early Soviet intellectual life in Tajikstan /"	"Anna O'Keefe Crowley."	"Crowley, Anna O'Keefe."	"M.A.I.S."	"University of Washington"	"2008"	"080815s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 93 leaves "			"243855409"
"Following the Black Square :"	"the cosmic, the nostalgic & the transformative in Russian avant-garde museology /"	"Teofila Cruz-Uribe."	"Cruz-Uribe, Teofila,author.http://www.wikidata.org/entity/Q107309261"	"M.A.I.S."	"University of Washington"	"2017"	"170911t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (103 pages) :"	"Young, Glennys,degree supervisor.http://www.wikidata.org/entity/Q63991880"	"http://hdl.handle.net/1773/39817"	"1003293653"
"The impact of the Eurasian Customs Union on foreign direct investment in Kazakhstan /"		"Ryan Dalrymple."	"Dalrymple, Ryan,author."	"M.A.I.S."	"University of Washington"	"2014"	"141031t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 61 pages) :"	"Thornton, Judith,degree supervisor."	"http://hdl.handle.net/1773/26778"	"894135649"
"Silent suffering :"	"a critique of sex trafficking policy in the Russian Federation and the Czech Republic /"	"Eric A.L. Damiana."	"Damiana, Eric A. L."	"M.A.I.S."	"University of Washington"	"2012"	"130701s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (47 pages)"	"Cirtautas, Arista Maria,thesis advisor."	"http://hdl.handle.net/1773/22002;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515885"	"851394255"
"Embedded cultural imperialism :"	"Finnish influences in Estonia /"	"Joshua G. Dean."	"Dean, Joshua G."	"M.A.I.S."	"University of Washington"	"2006"	"061212s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 122 leaves :"			"76957164"
"Civil society in Latvia :"	"a comparative analysis of the First Republic and the Second Republic /"	"Laura A. Dean."	"Dean, Laura A."	"M.A.I.S."	"University of Washington"	"2006"	"061212s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 90 leaves :"			"76957136"
"Ending the ""frozen conflict"" in Moldova :"	"a new approach /"	"Luka Dvaladze."	"Dvaladze, Luka."	"M.A.I.S."	"University of Washington"	"2008"	"090109s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 65 leaves "			"297556425"
"Alisher Nava'i's vision of deity as seen in his The Language of the Birds /"		"Carrie Dyk."	"Dyk, Carrie."	"M.A.I.S."	"University of Washington"	"2006"	"061212s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 156 leaves "			"76957095"
"Visiting a contested past :"	"tourism in Bosnia and Herzegovina /"	"Steven I. Effron."	"Effron, Steven I."	"M.A.I.S."	"University of Washington"	"2011"	"111025s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 77 leaves :"			"758539685"
"Judging the book by its cover? / Latvian integration beyond the headlines /"		"Indra D. Ekmanis."	"Ekmanis, Indra D.,author."	"M.A.I.S."	"University of Washington"	"2013."	"140509t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (61 pages) :"	"Šmidchens, Guntis,1963-degree supervisor.http://www.wikidata.org/entity/Q100442573"	"http://hdl.handle.net/1773/23544"	"879506024"
"The rhetoric of missile defense :"	"Washington and Moscow, 1983-2002 /"	"Shelley A. Fairweather."	"Fairweather, Shelley A."	"M.A.I.S."	"University of Washington"	"2006"	"061212s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 79 leaves "			"76957128"
"The Russian stabilization fund :"	"identifying its ideal environment /"	"Sophia Flores-Cruz."	"Flores-Cruz, Sophia."	"M.A.I.S."	"University of Washington"	"2005"	"051104s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 53 leaves :"			"62219460"
"Anti-trafficking policy compliance with international norms in Estonia and the former Soviet space /"		"Stephanie Gentry."	"Gentry, Stephanie,author."	"M.A.I.S."	"University of Washington"	"2016"	"160804t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 44 pages)"	"Radnitz, Scott,1978-degree supervisor."	"http://hdl.handle.net/1773/36444"	"954758552"
"Explaining regime change in the post-Soviet world :"	"Georgia, Ukraine and Russia /"	"Khatuna Giorgadze."	"Giorgadze, Khatuna."	"M.A.I.S."	"University of Washington"	"2008"	"090415s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 85 leaves "			"318550884"
"Demanding real democracy :"	"the independent Bosnian media ten years after Dayton /"	"Benjamin W. Glahn."	"Glahn, Benjamin W."	"M.A.I.S."	"University of Washington"	"2006"	"061212s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 100 leaves "			"76957068"
"Putin's federal and constitutional reforms and democracy /"		"Alla Golovina Khadka."	"Golovina Khadka, Alla."	"M.A.I.S."	"University of Washington"	"2007"	"070918s2007\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 84 leaves :"			"173026176"
"Clash of threat perceptions :"	"in nuclear and cyber paradigms /"	"Rustam Goychaeyev."	"Goychayev, Rustam,author."	"M.A.I.S."	"University of Washington"	"2014"	"150102t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (iv, 66 pages) :"	"Jones, Christopher D.,degree supervisor."	"http://hdl.handle.net/1773/26488"	"899141407"
"Baltic energy islands :"	"mitigating energy risk as a small state /"	"Anna E. Upesleja Grant."	"Grant, Anna E. Upesleja."	"M.A.I.S."	"University of Washington"	"2011"	"111025s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 64 leaves :"			"758541779"
"Mapping the Buddhist lands of Russia :"	"understanding the Post-Soviet Sangha and its political connections /"	"Dana Halfhill."	"Halfhill, Dana,author."	"M.A.I.S."	"University of Washington"	"2017"	"170913t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (82 pages)"	"Jones, Christopher D.,degree supervisor."	"http://hdl.handle.net/1773/39891"	"1003585636"
"Threats from within :"	"regionalism and foreign policy in Uzbekistan and Kazakhstan /"	"Nathan R. Hamm."	"Hamm, Nathan Robert."	"M.A.I.S."	"University of Washington"	"2007"	"070918s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 79 pages "			"173025456"
"Mother Russia :"	"Soviet women's attitudes on conception versus family planning methods as seen through the lens of Russian women's byt literature /"	"Jennifer Harkins."	"Harkins, Jennifer."	"M.A.I.S."	"University of Washington"	"2010"	"101108s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 67 leaves :"			"679750089"
"Building national anxiety :"	"the ""Skopje 2014"" project in Macedonia's capital /"	"Sofia Elena Harwell."	"Harwell, Sofia Elena."	"M.A.I.S."	"University of Washington"	"2011"	"111103s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 69 pages :"			"759518404"
"The republican idea in the history of the Czech lands /"		"Joseph Hess."	"Hess, Joseph,1977-"	"M.A.I.S."	"University of Washington"	"2013"	"140411s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (59 pages) :"	"Jones, Christopher D.,thesis advisor."	"http://hdl.handle.net/1773/22844;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538333"	"876408304"
"Political decision-making in autocratic regimes :"	"are agendas really set by the state? /"	"Brianna L. Hiser."	"Hiser, Brianna L."	"M.A.I.S."	"University of Washington"	"2008"	"081106s2008\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 64 leaves :"			"269366322"
"Institutions of activism :"	"museums and Ukraine's revolution of dignity /"	"Christi Anne Hofland."	"Hofland, Christi Anne,author."	"M.A.I.S."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (47 pages) :"	"Bilaniuk, Laada,degree supervisor."	"http://hdl.handle.net/1773/35112"	"945931258"
"The implications of the Kharkiv Agreement :"	"developing Crimea's cultural, economic and political security /"	"Derek W. Hom."	"Hom, Derek W."	"M.A.I.S."	"University of Washington"	"2011"	"111103s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 79 pages "			"759515919"
"A decade of anti-war activism under Milošević :"	"from start to finish /"	"Sarah Isakson."	"Isakson, Sarah."	"M.A.I.S."	"University of Washington"	"2005"	"051130s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 89 leaves "			"62386757"
"The last leg of Leninism? :"	"Russian law 122-F3 on the monetization of privileges & benefits /"	"Jason C. Jarrell."	"Jarrell, Jason C."	"M.A.I.S."	"University of Washington"	"2006"	"061211s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 95 leaves :"			"76946421"
"Secret land deals between Kyrgyzstan and China :"	"an analysis of the results and the rhetoric /"	"Barry Johnson."	"Johnson, Barry."	"M.A.I.S."	"University of Washington"	"2006"	"061211s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 98 leaves :"			"76946429"
"""Mother heroines"" and ""maternal monsters"" :"	"motherhood as portrayed in the literature of Soviet and post-Soviet Russian women writers /"	"Leah Jones."	"Jones, Leah,1982-"	"M.A.I.S."	"University of Washington"	"2007"	"070921s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 51 leaves "			"173226331"
"Environment and energy :"	"toward sustainable development in Estonia and the environmental impacts of the Russian-German underwater gas pipeline /"	"Ellen K. Karm."	"Karm, Ellen K."	"M.A.I.S."	"University of Washington"	"2006"	"061211s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 66 leaves :"			"76946388"
"Remembrances and commemorations :"	"the Hungarian Revolution of 1956 /"	"Livia Kidd."	"Kidd, Livia."	"M.A.I.S."	"University of Washington"	"2007"	"070920s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 54 leaves :"			"173183182"
"Putin's federative reforms in Russia :"	"a step towards authoritarianism or a necessary centralization of the disorganized state? /"	"Alexander L. Kireev."	"Kireev, Alexander L."	"M.A.I.S."	"University of Washington"	"2005"	"051130s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 135 leaves "			"62386621"
"Food security in Tajikistan :"	"opportunities at the ground level /"	"Katherine Kostiuk."	"Kostiuk, Katherine."	"M.A.I.S."	"University of Washington"	"2009"	"100121s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 113 pages :"			"501200737"
"On the ground :"	"the geopolitics of civil society in Tajikistan /"	"Lauren N. Lafaro."	"Lafaro, Lauren N."	"M.A.I.S."	"University of Washington"	"2007"	"070920s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 50 leaves :"			"173183545"
"The aftermath of Jan Gross's neighbors :"	"recasting Poland's collective memory /"	"Karolina Lamb."	"Lamb, Karolina,author."	"M.A.I.S."	"University of Washington"	"2014"	"141126t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (40 pages)"	"Radnitz, Scott,1978-degree supervisor."	"http://hdl.handle.net/1773/26781"	"896967465"
"Bronze Night :"	"collective identity, ethnic conflict and discursive clash viewed through the lens of the Bronze Soldier Riot of Tallinn /"	"Will Abraham Lasky."	"Lasky, Will Abraham."	"M.A.I.S."	"University of Washington"	"2008"	"081113s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 60 leaves "			"271530804"
"Beyond Bologna and Bolashak :"	"work & travel U.S.A. as a context for student agency in Kazakhstan's internationalization of higher education /"	"Laura E. Lucht."	"Lucht, Laura E."	"M.A.I.S."	"University of Washington"	"2012"	"130709s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (viii, 94 pages) :"	"Bilaniuk, Laada,thesis advisor."	"http://hdl.handle.net/1773/21996;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1529077"	"852282109"
"Erasure from the permanent registry :"	"Slovenia's stateless population /"	"Jenny MacTaggart."	"MacTaggart, Jenny."	"M.A.I.S."	"University of Washington"	"2007"	"070921s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 58 leaves "			"173237657"
"The economic and environmental aspects of energy production and industrial activities in the Czech Republic /"		"Seth Mahoney."	"Mahoney, Seth."	"M.A.I.S."	"University of Washington"	"2011"	"111128s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"84 leaves :"			"763321782"
"Adopting the euro in the midst of crisis. Lithuania :"	"a case study /"	"Julianne Maila."	"Maila, Julianne,author."	"M.A.I.S."	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (67 pages) :"	"Šmidchens, Guntis,1963-degree supervisor.http://www.wikidata.org/entity/Q100442573"	"http://hdl.handle.net/1773/33534"	"932141968"
"Russian national security and U.S. missile defense /"		"Austin Malloy."	"Malloy, Austin."	"M.A.I.S."	"University of Washington"	"2011"	"120202s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 60 leaves :"			"774918287"
"Centrally planned innovation :"	"a SWOT analysis of Russia's Silicon Valley /"	"Catherine Mangum."	"Mangum, Catherine,author."	"M.A.I.S."	"University of Washington"	"2012"	"130701s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 51 pages) :"	"Kerr, Stephen Thomson,1945-thesis advisor."	"http://hdl.handle.net/1773/22004;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515956"	"851394500"
"On the margins :"	"underground comics and counter culture in contemporary Serbia /"	"Lisa J. Mangum."	"Mangum, Lisa J."	"M.A.I.S."	"University of Washington"	"2007"	"080708s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 176 leaves :"			"233576504"
"Soft power or information warfare? :"	"making sense of Russia's information policy in the Baltics /"	"Michelle E.H. Markey."	"Markey, Michelle E. H."	"M.A.I.S."	"University of Washington"	"2008"	"081113s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 49 leaves :"			"271542345"
"The Bosnian experience :"	"the intersection of identity, history education and the international community in post-war Bosnia-Hercegovina /"	"Natalia Martinez-Paz."	"Martinez-Paz, Natalia."	"M.A.I.S."	"University of Washington"	"2012"	"120712s2012\\\\xx\a\\\\\bm\\\000\0\eng\d"	"46 leaves :"			"798969093"
"An ""internationalist"" opposition :"	"the United Council of Work Collectives (OSTK) and Moldova's civil war /"	"John Mason."	"Mason, John."	"M.A.I.S."	"University of Washington"	"2006"	"061211s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 113 leaves "			"76946531"
"The inefficiency of self-sufficiency :"	"Uzbekistan's response to CASA-1000 /"	"Danielle McDonough."	"McDonough, Danielle,author."	"M.A.I.S."	"University of Washington"	"2016"	"160801t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (44 pages)"	"Radnitz, Scott,degree supervisor.;Mawkanuli, Talant,degree supervisor."	"http://hdl.handle.net/1773/36435"	"954347162"
"The competition for the Ukrainian nuclear fuel cycle :"	"Rosatom, Westinghouse, and implications for nuclear energy in the near abroad /"	"Sarah Lynn McPhee."	"McPhee, Sarah Lynn,author."	"M.A.I.S."	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (i, 57 pages) :"	"Jones, Christopher D.,degree supervisor."	"http://hdl.handle.net/1773/33531"	"932141273"
"The wild 90's :"	"a comparison of privatization in Russia and Bulgaria /"	"Anthony D. Milewski."	"Milewski, Anthony D."	"M.A.I.S."	"University of Washington"	"2006"	"070504s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 96 leaves :"			"123995927"
"Reconciliation or reckoning? :"	"massacres, memory, and politics in independent Slovenia /"	"Andrew J. Mullins."	"Mullins, Andrew J."	"M.A.I.S."	"University of Washington"	"2011"	"111128s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 84 leaves "			"763318252"
"Degrees of freedom in Ukrainian mass media /"		"Karin Northcott."	"Northcott, Karin."	"M.A.I.S."	"University of Washington"	"2007"	"070618s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 70 leaves "			"144613416"
"Germany, NATO's out-of-area operations, and the CSDP :"	"the German defense policy dilemma /"	"Kent S. Oglesby."	"Oglesby, Kent S.,author."	"M.A.I.S."	"University of Washington"	"2014"	"141209t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (72 pages)"	"Lang, Sabine,degree supervisor."	"http://hdl.handle.net/1773/26779"	"897845277"
"Russian-EU energy interdependence and security in Europe /"		"Robert G. Patterson."	"Patterson, Robert G.,1971-"	"M.A.I.S."	"University of Washington"	"2013"	"140411s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (29 pages) :"	"Radnitz, Scott,1978-thesis advisor."	"http://hdl.handle.net/1773/22842;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538259"	"876407620"
"Citizenship in Latvia :"	"does it pay? /"	"Justin Paulsen."	"Paulsen, Justin,author."	"M.A.I.S."	"University of Washington"	"2013."	"140509t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (unpaged) :"	"Radnitz, Scott,1978-degree supervisor."	"http://hdl.handle.net/1773/23539"	"879502285"
"Electric power reform in Armenia :"	"government promises and performance outcomes /"	"Brant R. Paulson."	"Paulson, Brant R."	"M.A.I.S."	"University of Washington"	"2007"	"080708s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 75 leaves :"			"233576467"
"Building a nation one word at a time :"	"language and national identity in Bosnia and Herzegovina, 1991 to present /"	"Aleksandra Petrovic."	"Petrović, Aleksandra,1975-"	"M.A.I.S."	"University of Washington"	"2006"	"070111s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 56 leaves :"			"77643160"
"Russian information operations and the rise of the global internet /"		"Ring Teyloure."	"Ring, Teyloure,author."	"M.A.I.S."	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (37 pages) :"	"Radnitz, Scott,degree supervisor."	"http://hdl.handle.net/1773/33528"	"932140697"
"The European Union's Central Asia policy :"	"in search of a new silk road /"	"Odina Salihbaeva."	"Salihbaeva, Odina."	"M.A.I.S."	"University of Washington"	"2008"	"081114s2008\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 61 leaves :"			"271711671"
"The Asian role in the Arctic's development /"		"Aleksander Schilbach."	"Schilbach, Aleksander."	"M.A.I.S."	"University of Washington"	"2013."	"140411s2013\\\\xx\b\\\\obm\\\000\0\eng\d"	"1 online resource (43 pages) :"	"Gallucci, Vincent F.,thesis advisor."	"http://hdl.handle.net/1773/22841;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538262"	"876416946"
"Gaps in the Silk Road :"	"an analysis of population health disparities in the Xinjiang Uighur Autonomous Region of China /"	"Brenda L. Schuster."	"Schuster, Brenda L."	"M.A.I.S."	"University of Washington"	"2007"	"071018s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 110 pages :"			"175028060"
"Justice and development in the marketplace :"	"business and politics in AKP-Era Turkey /"	"Reuben Silverman."	"Silverman, Reuben."	"M.A.I.S."	"University of Washington"	"2012"	"130701s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (44 pages) :"	"Kasaba, Reşat,1954-thesis advisor."	"http://hdl.handle.net/1773/21999;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515992"	"851394243"
"Value-added timber processing in 21st century Russia :"	"an economic analysis of forest sector policies? /"	"John C. Simeone."	"Simeone, John C.,author."	"M.A.I.S."	"University of Washington"	"2013."	"140509t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (iii, 76 pages) :"	"Thornton, Judith,degree supervisor."	"http://hdl.handle.net/1773/23541"	"879504044"
"Guerrilla art and protest in modern Russia /"		"Suzanne Skaar."	"Skaar, Suzanne,author."	"M.A.I.S."	"University of Washington"	"2013."	"140509t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (66 pages) :"	"Radnitz, Scott,1978-degree supervisor."	"http://hdl.handle.net/1773/23542"	"879504606"
"The Russian railways and imperial intersections in the Russian Empire /"		"Karl E.M. Starns."	"Starns, Karl E. M."	"M.A.I.S."	"University of Washington"	"2012"	"130701s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (i, 104 pages) :"	"Campbell, Elena I.,thesis advisor.http://www.wikidata.org/entity/Q100752795"	"http://hdl.handle.net/1773/21998;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515998"	"851394225"
"The bumpy road to democracy :"	"success and failure in the integration of ethnic Armenians in the Republic of Georgia /"	"Greta M. Starret."	"Starrett, Greta M.,author."	"M.A.I.S."	"University of Washington"	"2016"	"160801t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (53 pages)"	"Radnitz, Scott,degree supervisor."	"http://hdl.handle.net/1773/36436"	"954347664"
"Chinese migration to central Asia :"	"contrasting experiences between Kazakhstan and Kyrgyzstan /"	"Nicholas J. Steiner."	"Steiner, Nicholas J.,author."	"M.A.I.S."	"University of Washington"	"2013."	"140509t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (48 pages)"	"Radnitz, Scott,1978-degree supervisor."	"http://hdl.handle.net/1773/23547"	"879507695"
"Building trust and cooperation in Central Asia and beyond :"	"the developing role of the Shanghai Cooperation Organization /"	"Brian M. Stephan."	"Stephan, Brian M."	"M.A.I.S."	"University of Washington"	"2007"	"070620s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 111 leaves :"			"144666369"
"Danilo Kiš's ""A Tomb for Boris Davidovich"" in the context of Gulag narratives /"		"Slaven Svetinović."	"Svetinović, Slaven,author."	"M.A.I.S."	"University of Washington"	"2014"	"141217t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (42 pages)"	"Crnković, Gordana P.,1963-degree supervisor.http://www.wikidata.org/entity/Q101011946"	"http://hdl.handle.net/1773/27131"	"898216794"
"Voices for the environment, cries against the state :"	"anti-colonial sentiment in Uzbek, Karakalpak, Kazakh and Kyrgyz literature on environmental issues /"	"Christina Szabo."	"Szabo, Christina."	"M.A.I.S."	"University of Washington"	"2005"	"060801s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 79 leaves "			"70794266"
"Nuclear safety culture in the wake of Chornobyl :"	"an examination of the Soviet nuclear energy industry and its legacy in the post-Soviet states /"	"Kathryn A. Terry."	"Terry, Kathryn A."	"M.A.I.S."	"University of Washington"	"2005"	"060130s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 121 leaves "			"63193596"
"Educating the nation :"	"a look at the role of nationalism in Bulgarian history textbooks after 1989 /"	"Matt Thompson."	"Thompson, Matt,1977-"	"M.A.I.S."	"University of Washington"	"2009"	"100121s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70 leaves :"			"501202897"
