245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Energy codes in long range energy planning /"		"by Guy Edward Maluda."	"Maluda, Guy Edward."	"M. Urban Plan."	"University of Washington"	"1983"	"840402s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 163 leaves "			"10583533"
"Urban region transportation policy development and conflicts :"	"1960 to 1980 /"	"by Richard Stephen Marshment."	"Marshment, Richard S.(Richard Stephen)"	"Ph. D."	"University of Washington"	"1981"	"810721s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 229 leaves "			"7601238"
"Model cities of the Right :"	"an examination of enterprise zones /"	"by Peter L. Millman."	"Millman, Peter L."	"M. Urban Plan."	"University of Washington"	"1982"	"820825s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 88 leaves "			"8717419"
"Emergency planning for nuclear power plants /"		"by Linda Moshontz."	"Moshontz, Linda."	"M. Urban Plan."	"University of Washington"	"1982"	"820511s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 96 leaves :"			"8417315"
"Seismic-resistant design for planners in developing countries /"		"by Mostafa Nakhforoush."	"Nakhforoush, Mostafa."	"M. Urban Plan."	"University of Washington"	"1982"	"830217s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 96 leaves :"			"9232878"
"Citizen participation in community planning :"	"the city of Seattle Rainier-Atlantic Development Study /"	"by Irene Momoyo Nishimura."	"Nishimura, Irene Momoyo."	"M. Urban Plan."	"University of Washington"	"1983"	"830829s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 101 leaves "			"9856989"
"Developer exactions :"	"issues of implementation strategies /"	"by Steven Allyn Nystrom."	"Nystrom, Steven Allyn."	"M. Urban Plan."	"University of Washington"	"1982"	"820825s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 72 leaves "			"8717446"
"Binational urbanization and urban planning on the United States--Mexico border :"	"a comparative analysis of Ciudad Juarez-El Paso /"	"by Robert Mark O'Connor."	"O'Connor, Robert Mark."	"M. Urban Plan."	"University of Washington"	"1982"	"820714s1982\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 187 leaves :"			"8600199"
"A strategy for evaluating the impact of new development on the fiscal resources of suburban communities :"	"Kirkland, Washington : a case study /"	"by Robert George Odle."	"Odle, Robert George."	"M. Urban Plan."	"University of Washington"	"1983"	"830928s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 160 leaves "			"9957425"
"Development fees /"		"by Peter McCallie Orser."	"Orser, Peter."	"M. Urban Plan."	"University of Washington"	"1982"	"820813s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 157 leaves "			"8685260"
"Level of service D :"	"a performance standard for measuring new commercial development traffic impacts /"	"by Audrey Mae Pan."	"Pan, Audrey Mae."	"M. Urban Plan."	"University of Washington"	"1981"	"811125s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 87 leaves :"			"7955791"
"Planning for health care facilities /"		"by Sharon Ann Plewa."	"Plewa, Sharon Ann."	"M. Urban Plan."	"University of Washington"	"1982"	"820511s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 105 leaves "			"8416548"
"Land use planning in earthquake hazard zones /"		"by Razieh H.S. Rezazadeh."	"Rezazadeh, Razieh H. S."	"M. Urban Plan."	"University of Washington"	"1982"	"821004s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 98 leaves :"			"8829164"
"The impact of family definitions in American municipal zoning ordinances /"		"by Marsha Brown Ritzdorf-Brozovsky."	"Ritzdorf-Brozovsky, Marsha Brown."	"Ph. D."	"University of Washington"	"1983"	"831017s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 238 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8326902"	"10024877"
"Public participation in forest resources planning :"	"a case study of the Tiger Mountain State Forest Advisory Committee /"	"by Robert Alan Rose."	"Rose, Robert Alan."	"M. Urban Plan."	"University of Washington"	"1983"	"830928s1983\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 289 leaves :"			"9957353"
"A study of the current role of the public sector planner in Seattle, Washington /"		"by Kathleen Rossi."	"Rossi, Kathleen."	"M. Urban Plan."	"University of Washington"	"1981"	"810612s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 95 leaves "			"7498998"
"Planning and design concepts for shopping center renovation :"	"Northgate and Bellevue Square /"	"by Faranak Rajee Saber."	"Saber, Faranak Rajee."	"M. Urban Plan."	"University of Washington"	"1983"	"831017s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 96 leaves :"			"10024923"
"An analysis of shoreline policy along the Green River in King County, Washington /"		"by Frederick Norman Satterstrom."	"Satterstrom, Frederick Norman."	"M. Urban Plan."	"University of Washington"	"1982"	"820310s1981\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iv, 96 leaves :"			"8231597"
"Conservation and allocation in declining neighborhoods :"	"are we sounding the death knell too soon? /"	"by Stephen Dale Scranton."	"Scranton, Stephen Dale."	"M. Urban Plan."	"University of Washington"	"1983"	"830928s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 183 leaves :"			"9957318"
"Marketing energy conservation in the electric utilities :"	"an initial exploration /"	"by Dulce Anne Setterfield."	"Setterfield, Dulce Anne."	"M. Urban Plan."	"University of Washington"	"1981"	"820309s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 83 leaves :"			"8229487"
"The use of development fees in financing public facilities /"		"by Eric Robert Shields."	"Shields, Eric Robert."	"M. Urban Plan."	"University of Washington"	"1982"	"821004s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 108 leaves :"			"8829145"
"The feasibility of establishing a transit center facility in the Bothell area of King County, Washington /"		"by John Herman Shively."	"Shively, John Herman."	"M. Urban Plan."	"University of Washington"	"1982"	"821015s1982\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 150 leaves :"			"8862844"
"A reconstruction of Athenian social life based on its physical remains /"		"by Mary C. Sisk."	"Sisk, Mary C."	"M. Urban Plan."	"University of Washington"	"1982"	"820511s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 161 leaves :"			"8417326"
"Guidelines for air quality management in the Port Angeles, Washington, area :"	"site of a proposed crude oil transhipment facility /"	"by Jonathan Smith."	"Smith, Jonathan."	"M. Urban Plan."	"University of Washington"	"1981"	"810505s1981\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 91 leaves :"			"7390586"
"Planning and social change /"		"by Judith Ingelow Springer."	"Springer, Judith Ingelow."	"M. Urban Plan."	"University of Washington"	"1983"	"830829s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"75 leaves "			"9856840"
"Tax increment financing as a mechanism for community redevelopment /"		"by Sarah Jane Stiteler."	"Stiteler, Sarah Jane."	"M. Urban Plan."	"University of Washington"	"1983"	"830928s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 111 leaves :"			"9957297"
"Assessing urban public space environments for danger of violent crime--especially rape /"		"by Francis Gerard Stoks."	"Stoks, Francis Gerard."	"Ph. D."	"University of Washington"	"1982"	"821007s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 361 leaves :"			"8839226"
"A review of urban open space acquisition techniques and an analysis of the preservation of urban greenbelts in Seattle, Washington /"		"by Kevin Bartlett Stoops."	"Stoops, Kevin Bartlett."	"M. Urban Plan."	"University of Washington"	"1981"	"810818s1981\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vi, 144 leaves :"			"7677458"
"Federal exemption from the property tax :"	"its impact on Kitsap County, Washington /"	"by Joseph Stusnick, III."	"Stusnick, Joseph."	"M. Urban Plan."	"University of Washington"	"1981"	"810818s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 92 leaves "			"7678386"
"Solar access zoning for single-family residence in Kirkland /"		"by Teresa Jean Swan."	"Swan, Teresa Jean."	"M. Urban Plan."	"University of Washington"	"1981"	"820310s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 149 leaves :"			"8231890"
"The development of the army planning process :"	"a case study of Fort Lewis /"	"by Arnold Frederick Swanberg."	"Swanberg, Arnold Frederick."	"M. Urban Plan."	"University of Washington"	"1982"	"820511s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 245 leaves :"			"8417393"
"The effectiveness of citizen participation in King County's community planning process /"		"by Paul Masaaki Takamine."	"Takamine, Paul Masaaki."	"M. Urban Plan."	"University of Washington"	"1982"	"820825s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 90 leaves "			"8717462"
"The growth of the Puget Sound Naval Shipyard and its influence on the city of Bremerton /"		"by Charles Eugene Talmadge."	"Talmadge, Charles Eugene."	"M. Urban Plan."	"University of Washington"	"1983"	"830629s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 100 leaves :"			"9655439"
"Problems of matching services with community health needs in a federally designated health manpower shortage area :"	"a case study of southeast Seattle /"	"by Gunnel Birgitta Tong."	"Tong, Gunnel Birgitta."	"M. Urban Plan."	"University of Washington"	"1981"	"810818s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 100 leaves "			"7677746"
"Site selection processes of new capitals in developing countries :"	"a case study of Abuja, Nigeria /"	"by John Ossaiedeme Umude."	"Umude, John Ossaiedeme."	"M. Urban Plan."	"University of Washington"	"1981"	"810401s1981\\\\xx\abef\\bm\\\000\0\eng\d"	"vi, 157 leaves, 17 unnumbered leaves of plates :"			"7294031"
"A comparison of land-use management alternatives for the Columbia River Gorge /"		"by Richard Lawrence Walker."	"Walker, Richard Lawrence."	"M. Urban Plan."	"University of Washington"	"1982"	"830107s1982\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 106 leaves :"			"9107457"
"Decentralized zoning :"	"the role of special review districts in directing community development /"	"by Debra Ann Walsh."	"Walsh, Debra Ann."	"M. Urban Plan."	"University of Washington"	"1981"	"810817s1981\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 91 leaves :"			"7674158"
"Managing urban stormwater :"	"concepts and realities /"	"by Sandra Sue Whiting."	"Whiting, Sandra Sue."	"M. Urban Plan."	"University of Washington"	"1983"	"840402s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 150 leaves :"			"10583456"
"Citizen involvement in the planning and political processes :"	"a case study /"	"by Catherine Anne Williams."	"Williams, Catherine Anne."	"M. Urban Plan."	"University of Washington"	"1981"	"820311s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 115 leaves "			"8237435"
"Housing for the physically disabled :"	"a public policy analysis /"	"by Stuart W. Zisook."	"Zisook, Stuart W."	"Ph. D."	"University of Washington"	"1981"	"811029s1981\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vii, 204 leaves :"			"7890090"
"Urban form determinants in Esfahan /"		"by Roya Zoka."	"Zoka, Roya."	"M. Urban Plan."	"University of Washington"	"1981"	"811110s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 39 leaves "			"7920146"
"Toward a no-growth urban planning philosophy /"		"by Gabor Matthew Zovanyi."	"Zovanyi, Gabor Matthew."	"Ph. D."	"University of Washington"	"1981"	"811123s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 391 leaves "			"7949762"
"Designing for cultural expression in the city :"	"visual artists' collaboration in urban design /"	"by Kathryn H. Adams-Lee."	"Adams-Lee, Kathryn H."	"M. Urban Plan."	"University of Washington"	"1985"	"850524s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 185 leaves :"			"12075758"
"Workhabs :"	"preservation and reuse of work-places /"	"by Scott C. Addison."	"Addison, Scott C."	"M. Urban Plan."	"University of Washington"	"1984"	"840927s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 314 leaves :"			"11202229"
"Institution building process :"	"an analytical study of public housing delivery systems in Nigeria /"	"by Lawrence Olufemi Akinola Adeyemi."	"Adeyemi, Lawrence Olufemi Akinola."	"Ph. D."	"University of Washington"	"1984"	"840703s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xii, 225 leaves "			"10909683"
"Union Station corridor :"	"guidelines for transportation and land use development /"	"by Abdulhamid Abudllah Al-Hatlani."	"Al-Hatlani, Abdulhamid Abudllah."	"M. Urban Plan."	"University of Washington"	"1986"	"860625s1986\\\\xx\ae\\\\bm\\\000\0\eng\d"	"v, 131 leaves :"			"13779744"
"Middle Eastern Souks :"	"an analytical study of Middle Eastern traditional markets and their future trends /"	"by Ali Salman Al-Naser."	"Al-Naser, Ali Salman."	"M. Urban Plan."	"University of Washington"	"1985"	"850911s1985\\\\xx\abe\\\bm\\\000\0\eng\d"	"viii, 142 leaves :"			"12538253"
"Decentralization in developing countries :"	"urban growth policies for Jakarta, Indonesia and national efforts to decentralize /"	"by Bronwyn Alexander."	"Alexander, Bronwyn."	"M. Urban Plan."	"University of Washington"	"1985"	"851125s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 121 leaves :"			"12844957"
"Interactive graphic methods for transit planning :"	"an application study for Khobar City, Saudi Arabia /"	"by Saad Abdulaziz Almubaiyedh."	"Almubaiyedh, Saad Abdulaziz."	"M. Urban Plan."	"University of Washington"	"1985"	"850910s1985\\\\xx\abe\\\bm\\\000\0\eng\d"	"ix, 202 leaves :"			"12533284"
"Public planning for tourism :"	"a general method for establishing economic, environmental, social and administrative criteria /"	"by Inci Atac-Rosch."	"Atac-Rosch, Inci."	"Ph. D."	"University of Washington"	"1984"	"840927s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 254 leaves :"			"11202291"
"Analysis of the rental housing system in rapidly industrializing environments :"	"feasibility problems and policies for Korea /"	"by Soon-Suk Bae."	"Bae, Soon-Suk."	"Ph. D."	"University of Washington"	"1987"	"871215s1987\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vi, 222 leaves :"			"17241223"
"Ecological fallacy :"	"pitfalls of statistical analysis on spatially aggregated data /"	"by Key Ho Bahk."	"Bahk, Key Ho."	"M. Urban Plan."	"University of Washington"	"1985"	"860311s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 115 leaves :"			"13281237"
"Character and townscape of Dubai central area /"		"by Saleh Mohammed Bamardoof."	"Bamardoof, Saleh Mohammed."	"M. Urban Plan."	"University of Washington"	"1987"	"870611s1987\\\\xx\abe\\\bm\\\000\0\eng\d"	"vi, 127 leaves :"			"15915852"
"Small business economic revitalization program /"		"by Christine Lynn Barada."	"Barada, Christine Lynn."	"M. Urban Plan."	"University of Washington"	"1986"	"860924s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 67 leaves "			"14260413"
"The process of accommodating to changes in the functional abilities of residents of ten continuum of care retirement communities in the Puget Sound area /"		"by Judith M. Bezy."	"Bezy, Judith M."	"M. Urban Plan."	"University of Washington"	"1985"	"860311s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"81 leaves "			"13281257"
"The significance of senior centers for urban planning /"		"by Steven R. Bingea."	"Bingea, Steven R."	"M. Urban Plan."	"University of Washington"	"1986"	"861231s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 91 leaves :"			"15028336"
"Nuclear imperatives :"	"Hanford carries past role in repository siting dilemma with guidelines for redesign of selection process /"	"by Christina Bochek."	"Bochek, Christina."	"M. Urban Plan."	"University of Washington"	"1988"	"880907s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 80 leaves :"			"18453896"
"Planning for land use of the urban/forest interface in King County, Washington :"	"a case study /"	"by Mark Stephen Buscher."	"Buscher, Mark Stephen."	"M. Urban Plan."	"University of Washington"	"1985"	"850910s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 116 leaves "			"12533293"
"Change and permanence in downtown alleys /"		"by Nancy Lynne Carlson."	"Carlson, Nancy Lynne."	"M. Urban Plan."	"University of Washington"	"1984"	"840502s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 178 leaves :"			"10682648"
"The use of multicriteria evaluation as an aid to the transportation capital projects priority process /"		"by Todd Donald Carlson."	"Carlson, Todd Donald."	"M. Urban Plan."	"University of Washington"	"1988"	"890105s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 138 leaves :"			"18972511"
"Policies and procedures of land acquisition and resettlement for public housing development in Singapore /"		"by Edwin Min Min Chong."	"Chong, Edwin Min Min."	"M. Urban Plan."	"University of Washington"	"1986"	"870211s1986\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 103 leaves :"			"15184240"
"Urban renewal planning for city-states :"	"a case study of Singapore /"	"by Kian Koon Choo."	"Choo, Kian Koon."	"Ph. D."	"University of Washington"	"1988"	"880826s1988\\\\xx\ae\\\\bmt\\000\0\eng\d"	"ix, 469 leaves :"		"http://hdl.handle.net/1773/10802;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8820405"	"18416471"
"Citizen participation :"	"planning and neighborhood groups in Denver, Colorado /"	"by André Richard Cooper."	"Cooper, André Richard."	"M. Urban Plan."	"University of Washington"	"1984"	"840503s1984\\\\xx\ab\\\\bm\\\000\0\eng\d"	"99 leaves :"			"10686539"
"Incorporating livability considerations in high density housing controls /"		"by Kathleen Elizabeth Cotterall."	"Cotterall, Kathleen Elizabeth."	"M. Urban Plan."	"University of Washington"	"1986"	"860624s1986\\\\xx\ae\\\\bm\\\000\0\eng\d"	"v, 106 leaves :"			"13771188"
"The validity and applicability of the new town concept in the third world :"	"a search for a new planning approach /"	"by Mohammad Danisworo."	"Danisworo, Mohammad."	"Ph. D."	"University of Washington"	"1984"	"850102s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 317 leaves :"			"11537631"
"Planners as educators :"	"assessing the responsibility for environmental education /"	"by Bridget Ann Dean."	"Dean, Bridget Ann."	"M. Urban Plan."	"University of Washington"	"1987"	"871215s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 110 leaves :"			"17240960"
"A simplified time-specific pedestrian volume estimation method for emergency response planning /"		"by Christina Johnson Deffebach."	"Deffebach, Christina Johnson."	"M. Urban Plan."	"University of Washington"	"1984"	"840703s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"88 leaves :"			"10909593"
"Study of settlement patterns and land use in urban areas of the U.S./Mexican border region, based on remote sensing/mapping methods /"		"by Fereshteh H. Dehkordi."	"Dehkordi, Fereshteh H."	"M. Urban Plan."	"University of Washington"	"1986"	"860924s1986\\\\xx\abf\\\bm\\\000\0\eng\d"	"iv, 146 leaves, 15 unnumbered leaves of plates :"			"14260433"
"A role for planning in a representative democracy /"		"by Peter William Dragovich."	"Dragovich, Peter William."	"M. Urban Plan."	"University of Washington"	"1986"	"860311s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves :"			"13281385"
"The problems of compulsory acquisition of land in developing countries :"	"a case study of Nigeria /"	"by O̳numsinachi O̳nwusonye Esonu."	"Esonu, O̳numsinachi O̳nwusonye."	"M. Urban. Plan."	"University of Washington"	"1988"	"890224s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 95 leaves :"			"19258015"
"Understanding place :"	"subjective approaches /"	"by Knut Felberg."	"Felberg, Knut."	"M. Urban Plan."	"University of Washington"	"1987"	"871216s1987\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 175 leaves (some folded) :"			"17247507"
"Where have all the jobs gone? :"	"an analysis of manufacturing job loss in Washington, 1979-1983 /"	"by Deborah Lynn Feldman."	"Feldman, Deborah."	"M. Urban Plan."	"University of Washington"	"1984"	"850524s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 114 leaves :"			"12075875"
"Negotiated approaches to planning /"		"by Beryl Fernandes."	"Fernandes, Beryl."	"Ph. D."	"University of Washington"	"1987"	"880527s1987\\\\xx\a\\\\\bmt\\000\0\eng\d"	"xi, 290 leaves :"		"http://hdl.handle.net/1773/10807;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8810529"	"18010752"
"Interjurisdictional cooperation within the urban fringe :"	"planning agreements and contracts in Washington State /"	"by Gregory Kenneth Fewins."	"Fewins, Gregory Kenneth."	"M. Urban Plan."	"University of Washington"	"1988"	"890322s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 157 leaves :"			"19412560"
"Environmental negotiation and mediation :"	"opportunities and benefits for planners /"	"by James Russell Freeman."	"Freeman, James Russell."	"M. Urban Plan."	"University of Washington"	"1988"	"890322s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 129 leaves "			"19412599"
"Everett waterfront for the past 30 years :"	"mapping land use and analysis of land use change /"	"by Yutaka Fukushima."	"Fukushima, Yutaka."	"M. Urban Plan."	"University of Washington"	"1987"	"871214s1987\\\\xx\abf\\\bm\\\000\0\eng\d"	"iv, 89 leaves (some folded), [21] leaves of plates :"			"17237382"
"The image of the central waterfront /"		"by David J. Full."	"Full, David J."	"M. Urban Plan."	"University of Washington"	"1985"	"850910s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"123 leaves "			"12533299"
"Spatial development of the province of Bukidnon, Philippines /"		"by Karen Lou Pia Gellor."	"Gellor, Karen Lou Pia."	"M. Urban Plan."	"University of Washington"	"1986"	"860311s1986\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 178 leaves :"			"13281397"
"The role of interlocal planning agreements and spheres of influence in the King County growth management program /"		"by Lisa Grote."	"Grote, Lisa."	"M. Urban Plan."	"University of Washington"	"1985"	"850910s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 90 leaves (some folded) :"			"12533309"
"Alternative approaches toward improved opportunities for homeownership in Bellevue, Washington /"		"by Rick Hamre."	"Hamre, Rick."	"M. Urban Plan."	"University of Washington"	"1985"	"850715s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 119 leaves :"			"12264935"
"Third world squatter settlements :"	"case study Brazil /"	"by Danny Coleman Hatfield."	"Hatfield, Danny Coleman."	"M. Urban Plan."	"University of Washington"	"1985"	"851125s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 224 leaves :"			"12844927"
"Citizen participation in the community development block grant program /"		"by Michael Anthony Hindery."	"Hindery, Michael Anthony."	"M. Urban Plan"	"University of Washington"	"1985"	"850910s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 206 leaves "			"12533325"
"Evaluating sources of demographic, economic, and real estate market data as part of a land use analysis and planning process /"		"by Robert M. Hogan."	"Hogan, Robert M."	"M. Urban Plan."	"University of Washington"	"1986"	"860624s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 100 leaves "			"13771212"
"Passage to Chinatown, managing the sense of a place - Chinatown - International District, Seattle /"		"by Huei-Hsi Hsu."	"Hsu, Huei-Hsi."	"M. Urban Plan."	"University of Washington"	"1987"	"870612s1987\\\\xx\abe\\\bm\\\000\0\eng\d"	"ix, 159 leaves :"			"15925185"
"HUD's pilot program :"	"section 8 neighborhood strategy area program in Seattle's International District /"	"by Isaac Tzu I. Huang."	"Huang, Isaac Tzu I."	"M. Urban Plan."	"University of Washington"	"1985"	"850523s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 92 leaves :"			"12071501"
"Automated analysis of urban phenomena using spatial analysis techniques (UFSTAT and UFGRAF) :"	"a case study for central Puget Sound urbanised region /"	"by Ayoub Hussin."	"Hussin, Ayoub."	"M. Urban Plan."	"University of Washington"	"1984"	"850102s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 174 leaves :"			"11537704"
"The attitudes of suburban residents towards low-income public housing /"		"by James Yukio Ishimaru."	"Ishimaru, James Yukio."	"M. Urban Plan."	"University of Washington"	"1985"	"851125s1985\\\\xx\b\\\\\bm\\\000\0\eng\d"	"viii, 141 leaves :"			"12844941"
"The neighborhood impacts of reusing surplus school buildings /"		"by Patricia Jeffery."	"Jeffery, Patricia."	"M. Urban Plan."	"University of Washington"	"1985"	"850715s1985\\\\xx\abe\\\bm\\\000\0\eng\d"	"viii, 266 leaves :"			"12264947"
"Main street as a tool for community development and urban re-integration /"		"by John A. Jimerson."	"Jimerson, John A."	"M. Urban Plan."	"University of Washington"	"1987"	"871214s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 119 leaves :"			"17237378"
"Regional development policies and strategies in a multiethnic society :"	"a case study of Malaysia /"	"by Shamsuddin Bin Kassim."	"Kassim, Shamsuddin bin."	"Ph. D."	"University of Washington"	"1984"	"840927s1984\\\\xx\a\\\\\bmt\\000\0\eng\d"	"v, 160 leaves :"		"http://hdl.handle.net/1773/10817;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8419157"	"11202637"
"The demolition of low-income housing :"	"a discriminant analysis /"	"by Dianne Ruth Kelso."	"Kelso, Dianne Ruth."	"M. Urban Plan."	"University of Washington"	"1985"	"850523s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 78 leaves :"			"12071234"
"Linking employment and training programs with economic development under the job training partnership act /"		"by Maureen Kostyack."	"Kostyack, Maureen."	"M. Urban Plan."	"University of Washington"	"1986"	"860624s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"113 leaves "			"13771260"
"Urban design and planning :"	"the Lynch legacy /"	"by David Peter Kunz."	"Kunz, David Peter."	"M. Urban Plan."	"University of Washington"	"1986"	"860624s1986\\\\xx\abe\\\bm\\\000\0\eng\d"	"v, 153 leaves :"			"13771305"
"Project management for the small design firm /"		"by Gary L. Lauritsen."	"Lauritsen, Gary L."	"M. Urban Plan."	"University of Washington"	"1987"	"871214s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 76 leaves "			"17237249"
"Planning and managing government support for the arts :"	"the case of the King County Arts Commission /"	"by Ferdinand A. Lyttle."	"Lyttle, Ferdinand A."	"M. Urban Plan."	"University of Washington"	"1985"	"850806s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 141 leaves :"			"12354191"
"The relationship between culture and urban forms in a Swahili town /"		"by Seyed Mohamed Maulana."	"Maulana, Seyed Mohamed."	"M. Urban Plan."	"University of Washington"	"1988"	"881020s1988\\\\xx\abe\\\bm\\\000\0\eng\d"	"vii, 76 leaves :"			"18650431"
"Urban design principles and guidelines for the development of cities in North Africa and the Middle East /"		"by Rafik Mohamed Mavrakis."	"Mavrakis, Rafik Mohamed."	"Ph. D."	"University of Washington"	"1984"	"850102s1984\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 347 leaves :"			"11537762"
"Property value impacts of selected group homes for the mentally ill in Seattle, Washington /"		"by Monica Rife McLaughlin."	"McLaughlin, Monica Rife."	"M. Urban Plan."	"University of Washington"	"1988"	"890222s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 92 leaves :"			"19250455"
"Student housing in the University district /"		"by Chang Kee Min."	"Min, Chang Kee."	"M. Urban Plan."	"University of Washington"	"1986"	"860630s1986\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vi, 128 leaves :"			"13803049"
