245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"British rational secularism"	"unbelief from Bradlaugh to the mid-twentieth century."		"Nelson, Walter David,1923-"	"Ph. D."	"University of Washington"		"890718s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"773 leaves"			"20024428"
"The group mind"	"a concept in modern intellectual history."		"Newman, Gerald Gordon."	"M.A."	"University of Washington"		"890718s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"215 leaves"			"20024411"
"Girolamo Savonarola's Trattato"	"a study of its place in the transition from the political theory of the Middle Ages to that of the high Renaissance."		"Norton, Theodore Mills."	"M.A."	"University of Washington"		"890718s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"97 leaves"			"20024375"
"The war at sea in the West Indies, 1739-1748."			"Ogelsby, J. C. M."	"Ph. D."	"University of Washington"		"890725s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"287 leaves"			"20065637"
"Opinions of continental American leaders on international relations, 1763-1775."			"Oh, Wonyung Hyun,1928-"	"Ph. D."	"University of Washington"		"890718s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"204 leaves"			"20024439"
"The futile negotiations between Japan and the United States, 1941."			"Ojiambo, A. K."	"M.A."	"University of Washington"		"890718s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"68 leaves"			"20024422"
"Jean-Denis Lanjuinais and the French Revolution."			"Parry, James Evan."	"M.A."	"University of Washington"		"890626s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19926594"
"Methodism and revolution in England during the French Revolution."			"Peters, Robert Norton."	"M.A."	"University of Washington"		"890607s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19829722"
"The New Deal and the decline of reform, 1937-1938."			"Pickering, Robert A."	"M.A."	"University of Washington"		"890607s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19829857"
"The idea of evangelical poverty in Marsilius of Padua, William of Ockham, and John Wyclif."			"Pierson, Norma Nadine."	"M.A."	"University of Washington"		"890607s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"185 leaves"			"19829690"
"Union military victories and British diplomacy 1861-1865."			"Pyles, Eugene Thomas."	"M.A."	"University of Washington"		"890607s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"81 leaves"			"19829834"
"Religious toleration in early Maryland from 1633-1689."			"Rabb, James Willis."	"M.A."	"University of Washington"		"890607s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19829902"
"The development of Lord Acton's attitude towards democracy."			"Robinson, Thomas Harold."	"M.A."	"University of Washington"		"890607s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19829813"
"Origins of the peoples of Washington and British Columbia"	"a compatative study of ethnic, racial, and religious groups from 1870 to 1961."		"Rosenberg, Robert Leonard,1921-"	"M.A."	"University of Washington"		"890606s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19822962"
"The British Columbia Dragoons and its predecessors."			"Roy, Reginald Herbert,1922-"	"Ph. D."	"University of Washington"		"890711s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"622 leaves"			"19989401"
"The development of the German U-boat arm, 1919-1935."			"Saville, Allison Winthrop,1927-"	"Ph. D."	"University of Washington"		"890711s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"659 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6404528"	"19989375"
"Jacobins, sansculottes, and the subsistence question:"	"November, 1792-February, 1793."		"Severn, John DeVere."	"M.A."	"University of Washington"		"901227s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"107 leaves"			"22902449"
"The Russian kustar industries, 1830-1925."			"Sinzheimer, Gerhart Paul Gustav."	"M.A."	"University of Washington"		"901107s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"106 leaves"			"22648652"
"J.D. Ross and Seattle City Light,"	"1917-1932."		"Sparks, William O'Dell."	"M.A."	"University of Washington"		"891102s1964\\\\wau\\\\\\bm\\\000\0\eng\d"	"206 leaves"			"20587557"
"Science and religion in colonial America, 1725-1745"	"""natural philosophy"" in the sermons of the colonial clergy."		"Spickard, Mary Alice."	"M.A."	"University of Washington"		"890710s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"148 leaves"			"19986449"
"Charles John Seghers, missionary bishop in the American Northwest, 1839-1886."			"Steckler, Gerard G.(Gerard George),1927-"	"Ph. D."	"University of Washington"		"890628s1963\\\\xx\b\\\\\bm\\\000\0\eng\d"	"617 leaves"			"19936310"
"George Bush /"		"by Paul F. Thomas."	"Thomas, Paul F."	"M.A."	"University of Washington"		"890717s1965\\\\xx\\\\\\rbm\\\000\0\eng\d"	"126 leaves "	"Bush, George Washington,1778-1863.;Simmons, Michael Troutman,1814-1867.;McAllister, James,-1856.;Kindred, David,1788-1873.;Jones, Gabriel,1792-1885.;Crockett, Samuel Black,1820-1903.;Ferguson, Jesse,1824-1900.;Bush family.;Simmons family."		"20019032"
"Washington's Green River coal company [i.e. country] 1880-1930 /"		"by C. William Thorndale."	"Thorndale, C. William."	"M.A."	"University of Washington"	"1965"	"810102s1965\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vii, 168 leaves :"			"7044571"
"Galileo and the republic of letters in France."			"Troupe, Edward Warren."	"M.A."	"University of Washington"		"890718s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"131 leaves"			"20024403"
"The expansion of slavery into the territories of the United States 1846-1861"	"a study in attitudes."		"Turman, Jan Wyle."	"M.A."	"University of Washington"		"890711s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19992152"
"Americans for Democratic Action in the Northwest."			"Van Wagenen, Dolores Ann."	"M.A."	"University of Washington"		"890713s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"164 leaves"			"20003574"
"The Bogotazo and its historical setting"	"a study of violence in modern Colombia."		"Vargas-Barón, Emily Ann,1940-"	"M.A."	"University of Washington"		"890713s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"122 leaves"			"20003081"
"The Negro slave trade in colonial Pennsylvania."			"Wax, Darold Duane,1934-"	"Ph. D."	"University of Washington"		"890612s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"406 leaves"			"19852336"
"The life and writings of Sir William Keith, Lieutenant-Governor of Pennsylvania and the three Lower Counties; 1717-1726."			"Wendel, Thomas Harold,1924-"	"Ph. D."	"University of Washington"		"890718s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"342 leaves"		"http://hdl.handle.net/1773/10367;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6505474"	"20024390"
"Tory interpretations of the American Revolution."			"West, Kenneth Benjamin,1930-"	"Ph. D."	"University of Washington"		"890718s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"554 leaves"			"20024361"
"The Pacific Northwest maritime frontier, 1775-1825."			"Whitebrook, Robert Ballard."	"M.A."	"University of Washington"		"890711s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"55 leaves"			"19992020"
"The editorial attitude of the New York Times toward the first New Deal, 1933-1935."			"Whitehead, Robert Eugene."	"M.A."	"University of Washington"		"890711s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"145 leaves"			"19992050"
"Reaction to the Chinese in the Pacific Northwest and British Columbia; 1850 to 1910 /"		"by Robert Edward Wynne."	"Wynne, Robert Edward."	"Ph. D."	"University of Washington"		"890714s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 511 leaves "			"20006944"
"The territorial system and the people"	"the emergence of factionalism in the Northwest Territory,"	"by John Barnes Dressler, Jr."		"M.A."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"297 leaves"			"19648541"
"The native policy of Sir George Grey."			"Adams, Kenneth John."	"M.A."	"University of Washington"		"890512s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19697207"
"The influence of education on the decline of the ancient Greek polis - a paradox."			"Adams, Richard Leroy."	"M.A."	"University of Washington"		"890606s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19822690"
"The political impact of nativism on state politics in Kentucky, Georgia and New York, 1850-1860."			"Ard, Ronald John."	"M.A."	"University of Washington"		"890612s1966\\\\xx\ab\\\\bm\\\000\0\eng\d"	"280 leaves"			"19852485"
"The Democratic Party and the League of Nations 1920-1928."			"Barney, Emil Millard."	"M.A."	"University of Washington"		"890530s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"157 leaves"			"19781357"
"Political decisions made by the Menshevik leaders in Petrograd during the Revolution of 1917."			"Basil, John D."	"Ph. D."	"University of Washington"		"890720s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"286 leaves"			"20039034"
"Political aspects of American proletarian literature 1930-1937."			"Batie, Robert Carlyle,1939-"	"M.A."	"University of Washington"		"890719s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"175 leaves"			"20032221"
"The life and times of Winfield Scott Ebey."			"Baydo, Gerald,1942-"	"M.A."	"University of Washington"		"890606s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"88 leaves"			"19822657"
"Reconstructing the union"	"conflicts of theory and policy during the Civil War."		"Belz, Herman Julius,1937-"	"Ph. D."	"University of Washington"		"890601s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"435 leaves"			"19793311"
"The De consideratione of Saint Bernard of Clairvaux and the reform of the church in the twelfth century,"		"translated by Elizabeth Topham Kennan."	"Bernard,of Clairvaux, Saint,1090 or 1091-1153."	"Ph. D."	"University of Washington"		"890711s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"204 leaves"	"Kennan, Elizabeth T."		"19989490"
"The membership of the Council of Basle."			"Bilderback, Dean Loy,1932-"	"Ph. D."	"University of Washington"		"890711s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"380 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6607868"	"19989411"
"Sources of support for reform candidates and issues in Seattle politics 1902-1916."			"Blackford, Mansel G.,1944-"	"M.A."	"University of Washington"		"890508s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19676237"
"Soviet historiography of 1905 as reflected in party histories of the 1920's."			"Bloomfield, Edith,1932-"	"Ph. D."	"University of Washington"		"920806s1966\\\\xx\\\\\\\bmt\\000\0\eng\d"	"213 leaves"		"http://hdl.handle.net/1773/10431;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6702143"	"26342906"
"The Brunswick Manifesto"	"a analysis and evaluation."		"Boxer, Juliana."	"M.A."	"University of Washington"		"890508s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19676246"
"Joachim Von Ribbentrop: his role as German Foreign Minister 4 February 1938 to 3 September 1939."			"Brink, Dean Clifford."	"M.A."	"University of Washington"		"890711s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"148 leaves"			"19989472"
"Initial reactions of the Romanians of Hungary and Transylvania to the Austro-Hungarian compromise."			"Brown, Victoria Farr,1940-"	"M.A."	"University of Washington"		"890602s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"108 [2] leaves"			"19805505"
"The Earl of Halifax, the Board of Trade, and British Colonial policy, 1748-1761."			"Brubaker, Robert Lee."	"M.A."	"University of Washington"		"890607s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"86 leaves"			"19829949"
"Some former southern Whig congressmen during the era of Civil War and Reconstruction."			"Burg, Maclyn Philip,1927-"	"M.A."	"University of Washington"		"890501s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"16 [2] leaves"			"19638798"
"American diplomats and Hitler's rise to power, 1930-1933"	"the mission of Ambassador Sackett."		"Burke, Bernard Vincent,1924-"	"Ph. D."	"University of Washington"		"890630s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"374 leaves"			"19951413"
"Dr. Hermon F. Titus and socialism in Washington State 1900-1909."			"Bushue, Paul B."	"M.A."	"University of Washington"		"890501s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"155 leaves"			"19638943"
"The many forms of appeasement."			"Calton, Jerry Merle,1943-"	"M.A."	"University of Washington"		"890530s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"176 leaves"			"19781337"
"General Von Brauchitsch:"	"aspects of his career as commander-in-chief of Hitler's army, 1938-1941."		"Carstairs, James Joseph."	"M.A."	"University of Washington"		"890622s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"111 leaves"			"19909443"
"The Montagnards at Lyon (October-December 1793)"	"a study in the causes of dictatorship and terror."		"Christensen, Joseph N."	"M.A."	"University of Washington"		"890505s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19658399"
"The Spanish Civil War and an American community /"		"Armand Ralph Colang."	"Colang, Armand R."	"M.A."	"University of Washington"		"890530s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19781343"
"The district of the Cordeliers and the Municipality July, 1789 to May, 1790."			"Crider, Ernest Allen."	"M.A."	"University of Washington"		"890602s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"91 leaves"			"19805574"
"The French withdrawal from Indochina."			"Curran, Kathleen Mary."	"M.A."	"University of Washington"		"890602s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19804986"
"V.A. Maklakov and the problem of Russia's westernization."			"Davies, David Arwyn."	"Ph. D."	"University of Washington"		"890606s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"349 leaves"			"19822997"
"China as a major power 1941-1945"	"the story of American efforts to create major-power status for China during World Wwo Two."		"Davis, Patsy Jo."	"M.A."	"University of Washington"		"890602s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19805634"
"The constitutional issues of the Dorr War"	"a study in the evolution of American Constitutionalism, 1776-1849."		"Dennison, George Marshel,1935-"	"Ph. D."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes (636 leaves)"		"http://hdl.handle.net/1773/10375;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6803845"	"19648619"
"The Russo-Japanese War and peace"	"a historiographical study of Theodore Roosevelt's diplomacy."		"Denton, Harvey D."	"M.A."	"University of Washington"		"890503s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"74 leaves"			"19648808"
"A dispute between a priest and a knight,"		"translated by Norma Nadine Erickson."		"Ph. D."	"University of Washington"		"890612s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"192 leaves"	"Erickson, Norma Nadine,1938-;William,of Ockham,approximately 1285-approximately 1349,supposed author.;Dubois, Pierre,active 1300,supposed author."		"19852556"
"Bohemianism in San Francisco at the turn of the century."			"Ditzler, Robert W."	"M.A."	"University of Washington"		"890503s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"203 leaves"			"19648424"
"Ambassador Joseph E. Davies and American-Soviet relations, 1937-1941."			"Eagles, Keith David,1936-"	"Ph. D."	"University of Washington"		"890731s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"371 leaves"			"20100930"
"Mithridates and the Roman conquest of Anatolia."			"Eaton, Fred Harold."	"M.A."	"University of Washington"		"890823s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"20235992"
"Fred Morrow Fling"	"scientific historian."		"Engberg, Robert Eugene."	"M.A."	"University of Washington"		"890602s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19804939"
"Rufus King and the War of 1812."			"Ewbank, William Louis."	"M.A."	"University of Washington"		"890626s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"141 leaves"			"19926780"
"Eden and Italy."			"Fletcher, Allan Walker."	"M.A."	"University of Washington"		"890612s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19852461"
"Japan's relations with Thailand: 1928-41."			"Flood, Edward Thadeus,1932-1977."	"Ph. D."	"University of Washington"		"890525s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes (818 leaves)"		"http://hdl.handle.net/1773/10355"	"19761633"
"Seabeck, 1857-1886"	"the history of a company town."		"Gedosch, Thomas Frederick."	"M.A."	"University of Washington"		"890501s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"208 leaves"			"19638730"
"British Middle Eastern policy and the administration of Iraq: 1914-1921."			"Gilbert, Joan Elizabeth."	"M.A."	"University of Washington"		"890501s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"62 leaves"			"19639086"
"Populism in the far West, 1890-1900."			"Griffiths, David Burke,1935-"	"Ph. D."	"University of Washington"		"890501s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes (454 leaves)"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6714173"	"19639058"
"An analysis of Oregon progressivism."			"Harris, Kenneth S."	"M.A."	"University of Washington"		"890501s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19637799"
"The German foreign office and the Hungarian Jewish question: March 1938 to March 1944."			"Hatch, William Marvin."	"M.A."	"University of Washington"		"890705s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"140 leaves"			"19962357"
"The March Retreat of 1918"	"an anatomy of a battle."		"Hennes, Randolph York,1930-"	"Ph. D."	"University of Washington"		"890606s1966\\\\xx\ab\\\\bm\\\000\0\eng\d"	"520 leaves"		"http://hdl.handle.net/1773/10390;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6702161"	"19822209"
"Durrow, Lindisfarne, and Kells: three Irish manuscripts."			"Herold, Steven Costie."	"M.A."	"University of Washington"		"890605s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"94 leaves"			"19818245"
"A Confucian liberal"	"Liang Chʻ-chʻao in action and thought."		"Huang, Philip Chung-chih,1940-"	"Ph. D."	"University of Washington"		"890606s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"244 leaves"			"19822188"
"The theosophy of Claude de Saint-Martin and its influence in Russia in the last quarter of the eighteenth century."			"Hubbs, Joanna,1939-"	"M.A."	"University of Washington"		"890524s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19757275"
"Puritanism and religious conflict in seventeenth century New England."			"Hunt, James Barton."	"M.A."	"University of Washington"		"890613s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"252 leaves"			"19860551"
"Changing ideas about the Northwest coast as reflected in cartography between 1708 and 1780."			"Hunt, William R."	"M.A."	"University of Washington"		"890605s1966\\\\xx\b\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19818106"
"The traveler in Ireland 1732 to 1850."			"Hunt, William R."	"Ph. D."	"University of Washington"		"890616s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"202 leaves"			"19879955"
"The public life of Eugene Semple"	"a study of the promoter-politician on the Pacific Northwest frontier."		"Hynding, Alan,1938-"	"Ph. D."	"University of Washington"		"890606s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"336 leaves"			"19822119"
"A history of the development of scientific method in Colonial America."			"Jones, Alonzo Hinckley."	"M.A."	"University of Washington"		"890605s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"				"19818151"
"Alexander II and the ""crowning of the edfice""; ""constitutional"" movements 1859-1881."			"Jones, Frances Anne."	"M.A."	"University of Washington"		"890613s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"198 leaves"			"19860508"
"Zemstvo constitutionalism, 1864-1881."			"Kager, Nancy Ann."	"M.A."	"University of Washington"		"890605s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"132 leaves"			"19818080"
"Pennsylvania government 1701-1740"	"a study of the operation of colonial government."		"Keller, Clair W."	"Ph. D."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"459 leaves"		"http://hdl.handle.net/1773/10474;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6803857"	"19648858"
"Kulturpolitik in the making of the Weimar Constitution"	"an attempt to harness the schools to the purpose of nation building."		"Kelly, Reece Conn,1938-"	"M.A."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"165 leaves"			"19648894"
"The problems of total war vs. limited war in U.S. military thought 1945-1967."			"Kelsey, Joseph Richard."	"M.A."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19648957"
"The early political career of Peter Lavrovich Lavrov, 1823-1873"	"a study in the failure of liberalism and the formation of revolutionary socialism in Russia."		"Kimball, Robert Alan,1938-"	"Ph. D."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"309 leaves"			"19649031"
"Calvin Coolidge: the success and failure of an image."			"Landrud, Donald Roger."	"M.A."	"University of Washington"		"890626s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19926818"
"Bolshevik tactics and propaganda after the February Revolution, April-July, 1917."			"Lavender, William,1937-"	"M.A."	"University of Washington"		"890719s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"93 leaves"			"20032134"
"Angloamerican missions to the Indians in the seventeenth century."			"Lewis, Norman,1917-"	"M.A."	"University of Washington"		"890713s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"177 leaves"			"20003162"
"Erastus Brainerd :"	"the bankruptcy of brilliance /"	"by Victoria Hartwell Livingston."	"Livingston, Victoria Hartwell."	"M.A."	"University of Washington"	"1967"	"890519s1967\\\\xx\\\\\\rbm\\\000\0beng\d"	"161 leaves "			"19735817"
"A statistical study of the 1964 presidential election in the counties of the South."			"Lockerbie, James G."	"M.A."	"University of Washington"		"890522s1967\\\\xx\a\\\\\bms\\000\0\eng\d"	"220 leaves"			"19744412"
"Charles Francis Adams in the crisis of secession."			"Logan, Donald William."	"M.A."	"University of Washington"		"890522s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"152 [3] leaves"			"19744486"
"The resignation of Sir John Fisher from the British Admiralty, 1910."			"Luck, Arthur Barrymore."	"M.A."	"University of Washington"		"890519s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"106 leaves"			"19735889"
"The Washington globe"	"a study of political journalism in Andrew Jackson's first administration from 1830 to 1833."		"Marr, Edwin Eugene."	"M.A."	"University of Washington"		"890524s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19756953"
"The Republican party of Washington territory, 1867-1872."			"Marsh, Ronald Russel."	"M.A."	"University of Washington"		"890524s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"143 leaves"			"19757008"
"The emergence of Oregon, 1830-1845."			"Martin, Douglas Dale."	"M.A."	"University of Washington"		"890524s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19757073"
"The formative years of a Russian diplomat"	"Charles Andre Pozzo De Borgo in Corsica, 1789-96."		"McErlean, J. M. P.(John Michael Peter),1935-"	"Ph. D."	"University of Washington"		"890524s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"389 leaves"			"19757167"
"Attitudes and relations of Great Britain and the United States during the winter of 1937-1938."			"Moore, Michael Jonathon,1940-"	"M.A."	"University of Washington"		"901211s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"114 leaves"			"22837742"
"Common practice and the common law of seditious libel in Anglo-America, 1750-1791."			"Morris, Thomas D.,1938-"	"M.A."	"University of Washington"		"901119s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"215 leaves"			"22713891"
"The role of slavery in the formation of West Virginia."			"Neurath, Peter Francis."	"M.A."	"University of Washington"		"890717s1966\\\\xx\b\\\\\bm\\\000\0\eng\d"	"148 leaves"			"20019020"
"Czechoslovakia from Anschluss to Munich."			"Novy, Frederick George."	"M.A."	"University of Washington"		"890814s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"104 leaves"			"20172719"
"Soviet relations with West Africa, 1957-1964."			"Odum, Benjamin Chinaka,1934-"	"M.A."	"University of Washington"		"890717s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"163 leaves"			"20019015"
"The development of agriculture in the Walla Walla-Palouse country, Washington, 1860-1890."			"Olsen, Michael Leon,1944-"	"M.A."	"University of Washington"		"890814s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"20172699"
"The spiritual regulation of Peter the Great,"		"translated by Alexander Vilhelm Muller."	"PeterI,Emperor of Russia,1672-1725."	"M.A."	"University of Washington"		"890603s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"256 leaves"	"Muller, Alexander Vilhelm."		"19808429"
"The autonomy of the northeastern provinces in the period following the An Lu-Shan rebellion."			"Peterson, Charles Allen,1932-"	"Ph. D."	"University of Washington"		"890603s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"207 leaves"		"http://hdl.handle.net/1773/10341"	"19808360"
"Political changes effected by congressional legislation in the United States territories from the Northwest Ordinance to the Wisconsin Enabling Act."			"Rorke, Roberta."	"M.A."	"University of Washington"		"890512s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19697264"
"The political philosophy of Du Plessis-Mornay."			"Salander, Lynn Carter."	"M.A."	"University of Washington"		"890606s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19822734"
"The progressive movement in Washington."			"Saltvig, Robert Donald,1932-"	"Ph. D."	"University of Washington"		"890505s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 parts (508 leaves)"		"http://hdl.handle.net/1773/10356;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6707675"	"19658402"
"An investigation of British foreign policy and decision-making: the Convention of El Arish, January 24, 1800."			"Schroeder, Jacqueline Ann."	"M.A."	"University of Washington"		"890523s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"136 leaves"			"19749564"
"Era of intolerance"	"the tradition of anti-radical nativism in America, 1875-1920."		"Schwartz, Harvey."	"M.A."	"University of Washington"		"890522s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19745838"
"The New Order of Cincinnatus."			"Scott, George William,1937-"	"M.A."	"University of Washington"		"890522s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"304 leaves"			"19745937"
"The reaction of Southern periodicals to the European revolutions of 1848."			"Sexton, Robert Fenimore."	"M.A."	"University of Washington"		"890517s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"67, 7 leaves"			"19717793"
"Andrew Johnson"	"touchstone for changes in historical writing."		"Shera, Jean Stout."	"M.A."	"University of Washington"		"890512s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19697358"
