245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Stability of mandibular arch length deficiency cases treated non-extraction /"		"Marcia Alane Younger."	"Younger, Marcia Alane."	"M.S. Den."	"University of Washington"	"2000"	"010313s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 39 leaves :"			"46439226"
"A cephalometric and electromyographic study in patients of East-African ethnicity with and without anterior open bite /"		"Fereshteh Yousefzadeh."	"Yousefzadeh, Fereshteh."	"M.S. Den."	"University of Washington"	"2007"	"080716s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 37 leaves :"			"234095122"
"Trends of mortality in children associated with oral health conditions /"		"Kyoko Leann Yoda."	"Yoda, Kyoko Leann."	"M.S. Den."	"University of Washington"	"2010"	"110203s2010\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 42 leaves :"			"700215808"
"Real time monitoring of the nasal septal cartilage growth in minipigs /"		"Ayman A. Al Dayeh."	"Al Dayeh, Ayman A."	"M.S. Den."	"University of Washington"	"2011"	"120508s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 47 leaves :"			"793269528"
"Change in root angulation of maxillary molars and incisors after orthodontic treatment /"		"Brett C. Alvey."	"Alvey, Brett C."	"M.S. Den."	"University of Washington"	"2012"	"130816s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 25 pages) :"	"Kokich, Vincent G.,thesis advisor."	"http://hdl.handle.net/1773/22434;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1533458"	"855925336"
"A retrospective investigation of the effects and efficiency of self-ligating and conventional brackets /"		"Megha Anand."	"Anand, Megha,author."	"M.S. Den."	"University of Washington"	"2013."	"140630t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (50 pages) :"	"Huang, Greg J.,degree supervisor."	"http://hdl.handle.net/1773/25034"	"882099343"
"Assessing the relationship between caregivers' pediatric oral health literacy and children's caries status /"		"David M. Avenetti."	"Avenetti, David M.,author."	"M.S. Den."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 63 pages) :"	"Leggott, Penelope J.,degree supervisor."	"http://hdl.handle.net/1773/23560"	"879399272"
"Subjective orthodontic treatment outcomes in a medicaid population /"		"Shelby Jace Beattie."	"Beattie, Shelby Jace."	"M.S. Den."	"University of Washington"	"2013"	"140410s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (47 pages) :"	"King, Gregory J.,thesis advisor."	"http://hdl.handle.net/1773/22820;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538239"	"876298124"
"Quantitative sensory testing of oral tissues :"	"adaptation, feasibility, and reliability /"	"Veronica C. Bello."	"Bello, Veronica C."	"M.S. Den."	"University of Washington"	"2009"	"091201s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"33 leaves :"			"471940791"
"Utilization of protease-activated receptor signaling pathways in oral innate immune regulation /"		"Suhaib Borgeia."	"Borgeia, Suhaib,author."	"M.S."	"University of Washington"	"2014"	"141229t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 31 pages) :"	"Chung, Whasun Oh,degree supervisor."	"http://hdl.handle.net/1773/26043"	"898896053"
"Assessing the knowledge and dissemination of nutrition information related to oral health in WIC counselors and clients /"		"Brianne M. Butler."	"Butler, Brianne M.,author."	"M.S. Den."	"University of Washington"	"2014"	"141029t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 33 pages) :"	"Leggott, Penelope J.,degree supervisor."	"http://hdl.handle.net/1773/26305"	"893984660"
"Educating physicians to detect dental caries :"	"evaluating a simple teaching method /"	"Glenn Canares."	"Canares, Glenn,author."	"M.S. Den."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 34 pages) :"	"Berg, Joel H.,degree supervisor."	"http://hdl.handle.net/1773/23561"	"879399870"
"The effect of community based externships on host sites :"	"a survey of staff dentists at Washington State community clinics /"	"James C. Cannava."	"Cannava, James C."	"M.S. Den., M.P.H"	"University of Washington"	"2012"	"121214s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 45 pages)"	"Huebner, Colleen E.,thesis advisor."	"http://hdl.handle.net/1773/20727"	"821221153"
"Retention practices used by NW PRECEDENT orthodontists and the experiences of their patients /"		"Raquel T. Capote."	"Capote, Raquel T."	"M.S. Den."	"University of Washington"	"2011"	"120502s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 84 leaves :"			"792948879"
"Classification and treatment of angle class II subdivision malocculsions  /"		"Sara E. Cassidy."	"Cassidy, Sara E.,author."	"M.S. Den."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (29 pages) :"	"Huang, Greg J.,degree supervisor."	"http://hdl.handle.net/1773/23559"	"879396748"
"Bone volume, tooth volume, and incisor relapse :"	"a three-dimensional analysis of orthodontic stability /"	"Jeremy B. Chaison."	"Chaison, Jeremy B."	"M.S. Den."	"University of Washington"	"2008"	"090402s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 23 leaves :"			"317629149"
"Addressing food insecurity in a public health dental setting /"		"Soultana Chatzopoulos."	"Chatzopoulos, Soultana."	"M.S. Den."	"University of Washington"	"2009"	"091020s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"34 leaves :"			"457320239"
"Regulation of inflammation and homeostasis of oral mucosal tissue by dendritic cells /"		"Takahiro Chino."	"Chino, Takahiro,1965-"	"Ph. D."	"University of Washington"	"2008"	"090416s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 90 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345634"	"318611621"
"The use of readily obtained patient and parent data in mandibular growth prediction /"		"Aaron B. Christopher."	"Christopher, Aaron B.,author."	"M.S. Den."	"University of Washington"	"2013."	"140630t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (49 pages) :"	"Bollen, Anne-Marie,degree supervisor."	"http://hdl.handle.net/1773/25039"	"882102034"
"Survival and patient perceptions of miniscrew temporary anchorage devices in orthodontic practice :"	"an interim analysis of a Northwest PRECEDENT study /"	"Jacob E. DaBell."	"DaBell, Jacob E."	"M.S. Den."	"University of Washington"	"2010"	"110517s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 30 leaves :"			"724692555"
"Why do you want your child to have braces? :"	"investigating the motivations of Hispanic/Latino and Caucasian parents /"	"Blake B. Davis, DDS."	"Davis, Blake B.,author."	"M.S. Den."	"University of Washington"	"2014"	"150311t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (37 pages)"	"Ramsay, Douglas S.,1957-degree supervisor."	"http://hdl.handle.net/1773/27451"	"904735465"
"Descriptive study of the University of Washington pediatric dental clinic /"		"Jessica De Bord."	"De Bord, Jessica."	"M.S. Den."	"University of Washington"	"2010"	"101028s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 37 leaves :"			"672379274"
"Relationship of pre-transplant periodontal assessment and post-transplant outcomes in allogeneic hematopoietic cell transplantation /"		"David Ryan Dean."	"Dean, David Ryan,author."	"M.S. Den."	"University of Washington"	"2014"	"141031t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 70 pages)"	"Schubert, Mark M.,degree supervisor."	"http://hdl.handle.net/1773/26308"	"894136762"
"Effects of food insecurity on fast food consumption :"	"a cross sectional study /"	"Anh Mai Dinh."	"Dinh, Anh Mai."	"M.S. Den."	"University of Washington"	"2012"	"121214s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 42 pages) :"	"Fonseca, Marcio da,thesis advisor."	"http://hdl.handle.net/1773/20728"	"821230981"
"Porphyromonas gingivalis membrane lipid A phosphatase activity and hemin :"	"roles in oxidative stress /"	"Christopher T. Do."	"Do, Christopher T."	"Ph. D."	"University of Washington"	"2010"	"110214s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 85 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431560"	"701736089"
"Management of caries-related visits to a pediatric hospital emergency department /"		"Janice K.T. Duong."	"Duong, Janice K. T.,author."	"M.S. Den."	"University of Washington"	"2014"	"141103t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 42 pages) :"	"Sheller, Barbara,degree supervisor."	"http://hdl.handle.net/1773/26306"	"894265335"
"LR8 gene expression in normal and fibrotic human tissues /"		"Anusha Reddy Etikala."	"Etikala, Anusha Reddy,author."	"M.S."	"University of Washington"	"2013."	"140630t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (63 pages) :"	"Narayanan, Sampath A.,degree supervisor."	"http://hdl.handle.net/1773/25040"	"882102430"
"Characteristics and fate of orthodontic articles submitted for publication :"	"an exploratory study of the American Journal of Orthodontics and Dentofacial Orthopedics /"	"Nadia Farjo."	"Farjo, Nadia,author."	"M.S. Den."	"University of Washington"	"2013"	"140630t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (40 pages)"	"Turpin, David L.,degree supervisor."	"http://hdl.handle.net/1773/25037"	"882101030"
"Long-term stability of anterior openbite closure with BSSO /"		"Adelina Fontes."	"Fontes, Adelina."	"M.S. Den."	"University of Washington"	"2011"	"120502s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 26 leaves :"			"792945783"
"General anesthesia time for pediatric dentistry cases :"	"a retrospective review /"	"Anna Forsyth."	"Forsyth, Anna."	"M.S. Den."	"University of Washington"	"2011"	"111025s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 27 leaves :"			"758496976"
"Regulatory effects of pyrophosphate metabolism on cementogenesis /"		"Brian L Foster."	"Foster, Brian L."	"Ph. D."	"University of Washington"	"2011"	"111024s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 228 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472131"	"758400346"
"Quantitative sensory testing in the oral cavity :"	"normal values by age and gender /"	"Lorena Furca."	"Furca, Lorena."	"M.S. Den."	"University of Washington"	"2009"	"091217s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 33 leaves :"			"489504077"
"Pretreatment external root resorption and its implications for orthodontic treatment /"		"Peter Jason Goltz."	"Goltz, Peter Jason."	"M.S. Den."	"University of Washington"	"2009"	"100426s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 19 leaves :"			"609430174"
"Burning mouth syndrome questionnaire /"		"Lakshmi Mitreyi Gorugantula."	"Gorugantula, Lakshmi Mitreyi,author."	"M.S. Den."	"University of Washington"	"2013"	"140612t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource :"	"Drangsholt, Mark,degree supervisor."	"http://hdl.handle.net/1773/24113"	"881346556"
"Patient agreements aimed at improving pediatric dental self-compliance and self-efficacy /"		"Najmeh Hannanvash."	"Hannanvash, Najmeh,author."	"M.S. Den."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 59 pages) :"	"Da Fonseca, Marcio A.,degree supervisor."	"http://hdl.handle.net/1773/23558"	"879396011"
"Density of pediatric dentists and preventive dental care utilization for Medicaid-enrolled children in Washington State /"		"James F. Heidenreich."	"Heidenreich, James F.,author."	"M.S. Den."	"University of Washington"	"2014"	"141114t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (viii, 41 pages) :"	"Chi, Donald L.,degree supervisor."	"http://hdl.handle.net/1773/26303"	"895302553"
"The role of CD44 in periodontal ligament organization and repair /"		"Holly Nicole Hinderberger."	"Hinderberger, Holly Nicole."	"M.S."	"University of Washington"	"2012"	"130429s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 43) :"	"Popowics, Tracy E.,thesis advisor."	"http://hdl.handle.net/1773/21866;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528945"	"841166630"
"Effects of masticatory muscle treatment with botulinum neurotoxin type A on cell division in the mandibular condyle in rabbits /"		"Hong An Ho Dang."	"Ho Dang, Hong An."	"M.S."	"University of Washington"	"2012"	"130816s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 54 pages) :"	"Herring, Susan W.,thesis advisor."	"http://hdl.handle.net/1773/22435;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1533503"	"855925631"
"Molecular analysis of human cranial compartments with different embryonic origins /"		"Negar Homayounfar."	"Homayounfar, Negar,author."	"M.S."	"University of Washington"	"2013."	"140630t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 62 pages) :"	"Cunningham, Michael L.,degree supervisor."	"http://hdl.handle.net/1773/25036"	"882100133"
"Defense mechanisms in human tooth pulp :"	"odontoblast functions /"	"Orapin Veerayutthwilai Horst."	"Horst, Orapin Veerayutthwilai."	"Ph. D."	"University of Washington"	"2008"	"090105s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 168 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328407"	"297119520"
"The relationship between vertical facial growth and the distance between the cemento-enamel junction and the alveolar crestal bone adjacent to mandibular premolars /"		"Tom Houlihan."	"Houlihan, Tom."	"M.S. Den."	"University of Washington"	"2011"	"111107s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 26 leaves :"			"759854140"
"Practicing orthodontists' attitudes and experiences with miniscrew implants :"	"a PRECEDENT network study /"	"Jeffrey D. Hyde."	"Hyde, Jeffrey D."	"M.S. Den."	"University of Washington"	"2009"	"100518s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 58 leaves :"			"618851444"
"Characterization of dental pulp stem cells and their potential clinical applications /"		"Kajohnkiart Janebodin."	"Janebodin, Kajohnkiart."	"Ph. D."	"University of Washington"	"2013"	"140409s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ix, 238 pages) :"	"Reyes, Morayma,thesis advisor."	"http://hdl.handle.net/1773/22819;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563177"	"876196828"
"The dental effects of interceptive treatment in a Medicaid population :"	"results from a randomized clinical trial /"	"Cameron Joseph Jolley."	"Jolley, Cameron Joseph."	"M.S. Den."	"University of Washington"	"2008"	"090507s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 26 leaves :"			"320458933"
"Inpatient dental consultations at a Children's Hospital :"	"a one year review /"	"Shukan Kanuga."	"Kanuga, Shukan."	"M.S. Den."	"University of Washington"	"2009"	"091028s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"25 leaves :"			"460667954"
"Topical application of MyoRx (Omega-3 fatty acids containing) cream for treatment of myofascial pain :"	"a randomized double blind clinical trial /"	"Ashwini Vijay Khante."	"Khante, Ashwini Vijay."	"M.S. Den."	"University of Washington"	"2008"	"090505s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 68 leaves :"			"320269744"
"The expression and function of a bromodomain-protein 1 (BRD1) in epithelial keratinocytes /"		"Hemavathi Kortgere."	"Kortgere, Hemavathi."	"M.S."	"University of Washington"	"2008"	"081114s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 78 leaves :"			"271711702"
"Assessing temperament as a predictor of oral sedation success using the children's behavior questionnaire short form /"		"Katherine J. Lane."	"Lane, Katherine J.,author."	"M.S. Den."	"University of Washington"	"2014"	"141201t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 36 pages) :"	"Nelson, Travis,degree supervisor."	"http://hdl.handle.net/1773/26310"	"897141626"
"Reliability of an assessment method for aphthous ulcer studies /"		"Diana Latinow."	"Latinow, Diana."	"M.S. Den."	"University of Washington"	"2008"	"080806s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 55 leaves :"			"239584134"
"Histological development of the fused mandibular symphysis in the pig /"		"Eugenia Lee."	"Lee, Eugenia."	"M.S."	"University of Washington"	"2010"	"100810s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 49 leaves :"			"654551926"
"Post-traumatic stress disorder symptoms in association with temporomandibular disorders /"		"Marijoyce R. Leynes."	"Leynes, Marijoyce R."	"M.S. Den."	"University of Washington"	"2011"	"120202s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 33 pages :"			"774894642"
"Bisphosphonates as a risk factor for adverse orthodontic outcomes :"	"a retrospective-cohort study /"	"Raj B. Lotwala."	"Lotwala, Raj B."	"M.S. Den."	"University of Washington"	"2011"	"120529s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 37 leaves "			"794451304"
"Masseter treatment with Botulinum neurotoxin type A :"	"effects on mandibular condylar bone in rabbits /"	"Tori N. Matthys."	"Matthys, Tori N."	"M.S. Den."	"University of Washington"	"2011"	"120529s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 35 leaves :"			"794433897"
"Managing pediatric dental trauma in a hospital emergency department /"		"Jonathan M. Mitchell."	"Mitchell, Jonathan M."	"M.S. Den."	"University of Washington"	"2012"	"121214s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 34 pages) :"	"Sheller, Barbara,thesis advisor."	"http://hdl.handle.net/1773/20729;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515965"	"821231011"
"Outpatient dental services at Seattle Children's Hospital :"	"a descriptive study /"	"Cara Mudd."	"Mudd, Cara."	"M.S. Den."	"University of Washington"	"2010"	"101213s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 26 leaves "			"692197768"
"Botulinum neurotoxin type A :"	"effects on bite force, masticatory function and incisor eruption in rabbits /"	"Alfonso L. Navarrete."	"Navarrete, Alfonso L."	"M.S. Den."	"University of Washington"	"2010"	"110613s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"1 volume (unpaged) :"			"730290487"
"A randomized controlled trial of SMS text messages as appointment reminders in the pediatric dental setting /"		"Travis Nelson."	"Nelson, Travis."	"M.S. Den."	"University of Washington"	"2010"	"110421s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 27 leaves :"			"713847063"
"Postorthodontic root approximation after opening space for maxillary lateral incisor implants /"		"Taylor M. Olsen."	"Olsen, Taylor M."	"M.S. Den."	"University of Washington"	"2008"	"090518s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 22 leaves :"			"325168511"
"Microporous nanofibrous fibrin-based scaffolds for craniofacial bone tissue engineering /"		"Thanaphum Osathanon."	"Osathanon, Thanaphum,1980-"	"Ph. D."	"University of Washington"	"2009"	"091116s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxi, 239 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370600"	"466192336"
"Dissecting the role of the major cleft gene, IRF6, in primary palatal epithelia /"		"Monica T. Parada Sanchez."	"Parada Sanchez, Monica T."	"Ph. D."	"University of Washington"	"2012"	"130429s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (x, 158 pages) :"	"Cox, Timothy C.,thesis advisor."	"http://hdl.handle.net/1773/21867"	"841169447"
"Vascular endothelial growth factor expression in the murine dental pulp during aging and dentin regeneration /"		"Sara N. Parent."	"Parent, Sara N.,author."	"M.S."	"University of Washington"	"2014"	"150130t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (58 pages) :"	"Reyes, Morayma,degree supervisor."	"http://hdl.handle.net/1773/26044"	"901572149"
"Gender differences in pain modulation by diffuse noxious inhibitory controls :"	"a systematic review /"	"Adriana Popescu."	"Popescu, Adriana."	"M.S. Den."	"University of Washington"	"2009"	"100114s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 58 leaves :"			"498440924"
"The pathogenesis of midfacial hypoplasia in mouse models of Apert and Pfeiffer syndromes /"		"Roopa Purushothaman."	"Purushothaman, Roopa."	"M.S. Den."	"University of Washington"	"2008"	"081118s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 62 leaves :"			"272997850"
"Dental caries among young children with functional limitations /"		"Anne F. Reeves."	"Reeves, Anne F."	"M.S. Den."	"University of Washington"	"2011"	"111220s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 29 leaves "			"768910426"
"Quantitative sensory testing of persistent intraoral trigeminal neuropathic pain conditions :"	"reliability, validity and sensory abnormalities /"	"Nathalie Rei."	"Rei, Nathalie."	"M.S. Den."	"University of Washington"	"2009"	"100114s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 55 leaves :"			"498433895"
"Alveolar bone and tooth size :"	"their role in orthodontic relapse /"	"Enrique Reyes-Retana Serrano."	"Reyes-Retana Serrano, Enrique."	"M.S. Den."	"University of Washington"	"2010"	"110613s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 19 leaves :"			"730282712"
"Midfacial and denal changes associated with positive airway pressure in children and adolescents with sleep-disordered breathing /"		"Soleil de Marsche Roberts."	"Roberts, Soleil de Marsche,author."	"M.S. Den."	"University of Washington"	"2014"	"150325t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (29 pages) :"	"Kapadia, Hitesh,degree supervisor."	"http://hdl.handle.net/1773/27450"	"905631261"
"Differential role of protease-activated receptor-1 and -2 (PAR1 and PAR2) in innate immune responses and signal transduction in oral keratinocytes /"		"Maryam Ganjehzadeh Rohani."	"Rohani, Maryam Ganjehzadeh."	"Ph. D."	"University of Washington"	"2009"	"091216s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 137 leaves :"			"489256499"
"White spot lesions after orthodontic treatment :"	"an assessment of rating methods /"	"Brienne Crystal Roloff-Chiang."	"Roloff-Chiang, Brienne Crystal."	"M.S. Den."	"University of Washington"	"2010"	"110609s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 46 leaves :"			"729750229"
"Trauma in young permanent teeth :"	"factors associated with adverse outcomes /"	"Ahmed Hosamuddin Rozi."	"Rozi, Ahmed Hosamuddin,author."	"M.S. Den."	"University of Washington"	"2013"	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 26 pages) :"	"Seminario, Ana Lucia,degree supervisor."	"http://hdl.handle.net/1773/23557"	"879394787"
"The influence of acculturation on Greek-American children's oral health /"		"Athena Pappas Seegert."	"Seegert, Athena Pappas."	"M.S. Den."	"University of Washington"	"2008"	"081118s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 55 leaves "			"272997732"
"Infection of the oral mucosa with major herpes viruses /"		"Amir Seifi."	"Seifi, Amir."	"M.S. Den."	"University of Washington"	"2011"	"111219s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 32 leaves :"			"768771178"
"Kaposi's sarcoma herpesvirus (KSHV) infection and lytic reactivation in the oral epithelium /"		"Amir Seifi."	"Seifi, Amir."	"Ph. D."	"University of Washington"	"2010"	"110419s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 97 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431731"	"713396456"
"Patch test results in patients with suspected dental metal associated oral lichenoid lesions /"		"Marina Siddiqi."	"Siddiqi, Marina."	"M.S. Den."	"University of Washington"	"2011"	"120724s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 88 leaves :"			"801528767"
"Parental opinions of anti-tobacco messages within a pediatric dental clinic /"		"Kari A. Sims."	"Sims, Kari A.,author."	"M.S. Den.;M.P.H."	"University of Washington;University of Washington"	"2014;2014"	"141216t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 39 pages)"	"Leggott, Penelope J.,degree supervisor."	"http://hdl.handle.net/1773/26309"	"898190117"
"Parents' use of benzocaine for oral pain in young children /"		"Jane C. Stieber."	"Stieber, Jane C.,author."	"M.P.H.;M.S. Den."	"University of Washington;University of Washington"	"2014;2014"	"141223t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 30 pages) :"	"Huebner, Colleen E.,degree supervisor."	"http://hdl.handle.net/1773/27169"	"898611825"
"Pediatric dentists' willingness to participate in practice based research /"		"Joseph Stout."	"Stout, Joseph,1977-"	"M.S. Den."	"University of Washington"	"2012"	"121214s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 35 pages)"	"Cunha-Cruz, Joana,thesis advisor."	"http://hdl.handle.net/1773/20726;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516091"	"821221030"
"A comparison of prospectively and retrospectively selected American Board of Orthodontics cases /"		"Blair Hanson Struble."	"Struble, Blair Hanson."	"M.S. Den."	"University of Washington"	"2008"	"090604s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 35 leaves :"			"370408378"
"An economic evaluation of early intervention and risk based prevention modifications to the ABCD program /"		"Joshua Lee Taff."	"Taff, Joshua Lee."	"M.S. Den."	"University of Washington"	"2009"	"100201s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 125 leaves :"			"503006535"
"Changes in socioeconomic disparities in primary tooth caries in the United States :"	"NHANES 1988 to 2004 /"	"Tracy H. Takenaka."	"Takenaka, Tracy H."	"M.S. Den."	"University of Washington"	"2010"	"110105s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 41 leaves :"			"695114843"
"Measuring tooth enamel thickness and volume with ultrasound, optical coherence tomography and cone-beam computed tomography /"		"Stuart Taylor."	"Taylor, Stuart."	"M.S. Den."	"University of Washington"	"2009"	"100120s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 34 leaves :"			"501077630"
"Parents' interpretation of instructions to control fluoride toothpaste application /"		"Ameera S. Thomas."	"Thomas, Ameera S."	"M.S. Den.;M.P.H."	"University of Washington;University of Washington"	"2011;2011"	"120109s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 19 leaves "			"771938817"
"The effect of an anterior biteplate on dental and skeletal class II correction using a headgear appliance :"	"a cephalometric study /"	"Michael M. Thurman."	"Thurman, Michael M."	"M.S. Den."	"University of Washington"	"2009"	"100525s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 30 leaves :"			"630760077"
